work_id,snapshot_date,technical_estimate_amount_inr,sanctioned_amount_inr,estimate_to_sanction_ratio,planned_duration_days,schedule_elapsed_ratio,released_to_sanction_ratio,expenditure_to_sanction_ratio,physical_progress_pct,financial_progress_pct,financial_physical_gap_pct,progress_velocity_pct_per_30d,payment_count,sanction_revision_count,payment_chronology_flag,sector,cost_overrun_target
W-004509,2025-11-19,4879000.0,4710000.0,1.0358811040339704,316,0.5981012658227848,0.4180467091295117,0.4180467091295117,52.5,59.6,7.100000000000001,6.096774193548384,3,0.0,0,Community Infrastructure,1
W-004510,2025-07-21,2387000.0,2325000.0,1.0266666666666666,196,0.5969387755102041,0.28301075268817205,0.28301075268817205,71.7,76.3,4.599999999999994,16.400000000000006,1,0.0,0,Health,0
W-004511,2026-01-09,10626000.0,9886000.0,1.0748533279384989,464,0.5991379310344828,0.6411086384786567,0.6411086384786567,59.5,57.2,-2.299999999999997,9.0,2,0.0,0,Drinking Water,0
W-004512,2025-10-24,1229000.0,1165000.0,1.0549356223175965,188,0.5957446808510638,0.5304721030042918,0.5304721030042918,43.2,43.5,0.29999999999999716,13.300000000000004,2,0.0,0,Education,1
W-004513,2025-10-20,7675000.0,7060000.0,1.0871104815864023,218,0.5963302752293578,0.651699716713881,0.651699716713881,55.1,60.9,5.799999999999997,10.200000000000003,3,0.0,0,Roads,0
W-004514,2025-11-10,11106000.0,10480000.0,1.0597328244274808,199,0.5979899497487438,0.7224236641221374,0.7224236641221374,57.5,63.8,6.299999999999997,14.5,4,0.0,0,Others,1
W-004515,2025-12-13,7262000.0,7009000.0,1.0360964474247396,251,0.5976095617529881,0.6224853759452132,0.6224853759452132,41.9,32.4,-9.5,10.645161290322582,1,0.0,0,Community Infrastructure,0
W-004516,2026-03-14,11228000.0,10441000.0,1.0753759218465664,434,0.5990783410138248,0.6958145771477828,0.6958145771477828,59.3,49.7,-9.599999999999994,4.451612903225801,2,0.0,0,Health,0
W-004517,2026-04-07,11976000.0,12754000.0,0.938999529559354,367,0.5994550408719346,0.44840834248079037,0.44840834248079037,61.6,70.5,8.899999999999999,9.107142857142856,2,1.0,0,Drinking Water,1
W-004518,2025-12-20,8364000.0,8034000.0,1.041075429424944,174,0.5977011494252874,0.574807069952701,0.574807069952701,59.3,53.1,-6.199999999999996,21.9,3,0.0,0,Education,0
W-004519,2025-12-14,8622000.0,7807000.0,1.1043934930190855,133,0.5939849624060151,0.3245805046752914,0.3245805046752914,37.4,30.0,-7.399999999999999,12.580645161290324,2,0.0,0,Roads,0
W-004529,2023-05-13,8129000.0,8163000.0,0.9958348646331006,277,0.5992779783393501,0.22369226999877495,0.22369226999877495,41.1,44.0,2.8999999999999986,4.451612903225808,2,0.0,0,Health,0
W-004530,2023-08-06,11675000.0,11065000.0,1.0551287844554902,435,0.6,0.6010845006778129,0.6010845006778129,48.5,47.8,-0.7000000000000028,5.600000000000001,1,0.0,0,Drinking Water,0
W-004531,2023-06-20,10891000.0,10010000.0,1.088011988011988,407,0.5995085995085995,0.3939060939060939,0.3939060939060939,50.3,48.3,-2.0,7.161290322580643,1,0.0,0,Education,0
W-004532,2023-05-06,10600000.0,10597000.0,1.0002830989902802,383,0.597911227154047,0.41153156553741627,0.41153156553741627,51.5,48.8,-2.700000000000003,6.096774193548384,2,0.0,0,Roads,0
W-004533,2023-07-02,5854000.0,5465000.0,1.0711802378774016,252,0.5992063492063492,0.4861848124428179,0.4861848124428179,52.4,39.9,-12.5,9.774193548387098,3,0.0,0,Others,0
W-004534,2023-04-22,8955000.0,8037000.0,1.1142217245240762,189,0.5978835978835979,0.2688814234166978,0.2688814234166978,45.3,39.0,-6.299999999999997,6.096774193548384,2,0.0,0,Community Infrastructure,1
W-004535,2023-05-03,5980000.0,5451000.0,1.0970464135021096,197,0.5989847715736041,0.5808108603925886,0.5808108603925886,46.5,28.8,-17.7,13.161290322580648,1,0.0,0,Health,1
W-004536,2023-06-15,2412000.0,2210000.0,1.0914027149321266,192,0.5989583333333334,0.2995475113122172,0.2995475113122172,41.5,45.9,4.399999999999999,8.70967741935484,1,0.0,0,Drinking Water,0
W-004537,2023-12-09,7486000.0,7670000.0,0.9760104302477184,430,0.6,0.46753585397653197,0.46753585397653197,51.7,47.7,-4.0,6.19354838709678,2,0.0,0,Education,0
W-004538,2023-09-15,6433000.0,5874000.0,1.0951651344909772,349,0.5988538681948424,0.31613891726251275,0.31613891726251275,51.8,53.4,1.6000000000000014,10.161290322580644,2,0.0,0,Roads,0
W-004539,2023-08-18,8392000.0,7661000.0,1.0954183526954706,245,0.6,0.7727450724448506,0.7727450724448506,74.1,71.1,-3.0,8.70967741935484,5,0.0,0,Roads,0
W-004549,2024-04-18,3415000.0,3093000.0,1.1041060459101195,487,0.5995893223819302,0.40543161978661496,0.40543161978661496,50.2,52.4,2.1999999999999957,8.612903225806457,3,0.0,0,Drinking Water,0
W-004550,2023-11-07,11812000.0,12165000.0,0.9709823263460748,274,0.5985401459854015,0.2545828195643239,0.2545828195643239,48.9,51.3,2.3999999999999986,7.100000000000001,1,0.0,0,Education,0
W-004551,2023-10-02,2890000.0,2598000.0,1.1123941493456504,178,0.5955056179775281,0.4195535026943803,0.4195535026943803,48.4,49.4,1.0,9.967741935483868,1,0.0,0,Roads,0
W-004552,2024-01-14,10046000.0,10320000.0,0.9734496124031008,240,0.6,0.42625968992248064,0.42625968992248064,40.5,46.3,5.799999999999997,7.8999999999999995,2,0.0,0,Others,1
W-004553,2024-01-27,9248000.0,8877000.0,1.0417933986707222,272,0.5992647058823529,0.38087191618790134,0.38087191618790134,41.8,45.1,3.3000000000000043,2.9999999999999942,2,0.0,0,Community Infrastructure,0
W-004554,2023-12-24,8783000.0,7750000.0,1.1332903225806452,265,0.6,0.2927741935483871,0.2927741935483871,43.1,24.5,-18.6,11.0,2,0.0,0,Health,0
W-004555,2024-03-28,3787000.0,3578000.0,1.058412520961431,259,0.5984555984555985,0.2786472889882616,0.2786472889882616,40.3,29.7,-10.599999999999998,4.551724137931033,1,0.0,0,Drinking Water,0
W-004556,2023-12-21,6412000.0,5935000.0,1.0803706823925863,188,0.5957446808510638,0.5165964616680707,0.5165964616680707,42.5,50.0,7.5,5.100000000000001,1,0.0,0,Drinking Water,1
W-004557,2024-02-26,11340000.0,10486000.0,1.081441922563418,330,0.6,1.1096700362387946,1.1096700362387946,63.8,65.5,1.7000000000000028,8.419354838709674,3,0.0,0,Education,1
W-004558,2024-03-19,11222000.0,11726000.0,0.9570185911649326,301,0.5980066445182725,0.5115981579396214,0.5115981579396214,59.8,50.6,-9.199999999999996,3.413793103448273,3,0.0,0,Roads,0
W-004559,2024-06-05,10803000.0,10940000.0,0.9874771480804387,352,0.5994318181818182,0.6840950639853748,0.6840950639853748,63.2,67.9,4.700000000000003,10.600000000000001,4,0.0,0,Others,0
W-004569,2024-04-08,3956000.0,3946000.0,1.0025342118601115,124,0.5967741935483871,0.2582361885453624,0.2582361885453624,33.4,30.4,-3.0,15.82758620689655,2,0.0,0,Education,0
W-004570,2024-06-02,5918000.0,5831000.0,1.014920253815812,196,0.5969387755102041,0.5623392214028469,0.5623392214028469,42.6,43.7,1.1000000000000014,13.200000000000003,1,0.0,0,Roads,1
W-004571,2024-08-14,1503000.0,1379000.0,1.0899202320522117,218,0.5963302752293578,0.6751269035532995,0.6751269035532995,52.7,62.9,10.199999999999996,14.900000000000006,2,1.0,0,Others,0
W-004572,2024-09-29,2491000.0,2486000.0,1.0020112630732099,415,0.6,0.4919549477071601,0.4919549477071601,56.7,64.0,7.299999999999997,3.7741935483871023,2,0.0,0,Community Infrastructure,0
W-004573,2024-09-04,5052000.0,5313000.0,0.950875211744777,302,0.5993377483443708,0.4707321663843403,0.4707321663843403,39.7,35.7,-4.0,8.709677419354843,2,0.0,0,Community Infrastructure,1
W-004574,2024-10-30,684000.0,654000.0,1.0458715596330275,310,0.6,0.44648318042813456,0.44648318042813456,54.2,38.0,-16.200000000000003,6.100000000000001,3,1.0,0,Health,0
W-004575,2024-10-19,4797000.0,4762000.0,1.0073498530029399,357,0.5994397759103641,0.4594708105837883,0.4594708105837883,52.3,42.6,-9.699999999999996,4.899999999999999,1,0.0,0,Drinking Water,1
W-004576,2025-02-04,8363000.0,7524000.0,1.1115098351940458,466,0.5987124463519313,0.6310473152578415,0.6310473152578415,62.9,67.9,5.000000000000007,6.38709677419355,2,0.0,0,Education,0
W-004577,2024-12-04,6714000.0,6444000.0,1.041899441340782,452,0.5995575221238938,1.0716945996275604,1.0716945996275604,66.9,70.6,3.6999999999999886,7.258064516129039,3,1.0,0,Roads,1
W-004578,2024-11-25,10636000.0,10930000.0,0.9731015553522415,358,0.5977653631284916,0.2508691674290942,0.2508691674290942,48.4,51.6,3.200000000000003,7.645161290322578,2,0.0,0,Others,0
W-004579,2024-08-10,4355000.0,4251000.0,1.0244648318042813,201,0.5970149253731343,0.6043283933192191,0.6043283933192191,50.7,43.9,-6.800000000000004,17.5,3,0.0,0,Community Infrastructure,1
W-004589,2025-02-23,7977000.0,8034000.0,0.9929051530993278,295,0.6,0.33843664426188697,0.33843664426188697,47.2,54.8,7.599999999999994,6.290322580645162,2,1.0,0,Roads,0
W-004590,2024-11-17,10853000.0,10042000.0,1.0807608046205934,171,0.5964912280701754,0.4287990440151364,0.4287990440151364,59.5,46.5,-13.0,16.451612903225804,1,0.0,0,Roads,0
W-004591,2025-05-28,7982000.0,8381000.0,0.9523923159527503,442,0.5995475113122172,0.27061209879489323,0.27061209879489323,47.5,59.2,11.700000000000003,8.0,1,0.0,0,Others,0
W-004592,2025-04-15,4992000.0,4969000.0,1.0046286979271484,370,0.6,0.5622861742805394,0.5622861742805394,49.8,54.5,4.700000000000003,11.225806451612897,2,0.0,0,Community Infrastructure,0
W-004593,2025-03-29,7377000.0,7303000.0,1.0101328221278927,204,0.5980392156862745,0.2587977543475284,0.2587977543475284,45.3,41.1,-4.199999999999996,13.178571428571425,2,0.0,0,Health,0
W-004594,2025-04-21,7263000.0,6495000.0,1.1182448036951502,308,0.5974025974025974,0.444495765973826,0.444495765973826,48.1,33.5,-14.600000000000001,5.709677419354837,2,0.0,0,Drinking Water,1
W-004595,2025-07-12,7400000.0,6587000.0,1.1234249278882649,378,0.5978835978835979,0.6165173827235464,0.6165173827235464,50.4,59.2,8.800000000000004,7.741935483870968,1,0.0,0,Education,0
W-004596,2025-07-02,10551000.0,9921000.0,1.0635016631387966,489,0.5991820040899796,0.9650236871283137,0.9650236871283137,56.8,52.4,-4.399999999999999,2.0322580645161232,2,0.0,0,Roads,1
W-004597,2025-06-10,7340000.0,6859000.0,1.0701268406473248,392,0.5994897959183674,0.6610293045633474,0.6610293045633474,51.0,35.8,-15.200000000000003,8.299999999999997,2,0.0,0,Others,1
W-004598,2025-07-07,7907000.0,7495000.0,1.0549699799866579,328,0.5975609756097561,0.342361574382922,0.342361574382922,42.4,38.4,-4.0,1.4516129032258065,2,0.0,0,Community Infrastructure,1
W-004599,2025-06-16,6589000.0,5952000.0,1.1070228494623655,236,0.597457627118644,0.39986559139784944,0.39986559139784944,58.4,65.6,7.199999999999996,9.967741935483868,3,0.0,0,Health,0
W-004609,2025-11-19,10063000.0,9050000.0,1.1119337016574586,259,0.5984555984555985,0.5466298342541437,0.5466298342541437,51.8,46.4,-5.399999999999999,12.096774193548386,3,0.0,0,Roads,1
W-004610,2026-01-19,11189000.0,10618000.0,1.0537766057637974,431,0.5986078886310905,0.5165756262949708,0.5165756262949708,60.2,61.3,1.0999999999999943,9.48387096774194,1,0.0,0,Others,0
W-004611,2025-08-21,9936000.0,9259000.0,1.0731180473053246,161,0.5962732919254659,0.44961658926449943,0.44961658926449943,49.9,60.7,10.800000000000004,11.419354838709674,1,0.0,0,Community Infrastructure,0
W-004612,2026-01-30,4544000.0,4227000.0,1.0749940856399338,425,0.6,0.5914360066240832,0.5914360066240832,51.0,49.1,-1.8999999999999986,1.7419354838709649,2,0.0,0,Health,0
W-004613,2026-03-21,4549000.0,4157000.0,1.0942987731537166,434,0.5990783410138248,0.6692326196776521,0.6692326196776521,63.1,64.9,1.8000000000000043,5.035714285714288,3,0.0,0,Drinking Water,1
W-004614,2025-12-06,10419000.0,10950000.0,0.9515068493150685,391,0.59846547314578,0.4664840182648402,0.4664840182648402,44.3,59.4,15.100000000000001,4.741935483870966,3,0.0,0,Education,0
W-004615,2026-01-06,6363000.0,5902000.0,1.0781091155540494,413,0.5980629539951574,0.5291426635038969,0.5291426635038969,60.4,65.6,5.199999999999996,3.8999999999999986,1,0.0,0,Roads,0
W-004616,2026-02-07,669000.0,689000.0,0.9709724238026125,434,0.5990783410138248,0.6574746008708273,0.6574746008708273,59.7,53.2,-6.5,3.870967741935484,2,0.0,0,Others,0
W-004617,2025-10-15,9683000.0,10067000.0,0.9618555676964339,128,0.59375,0.7416310718188139,0.7416310718188139,82.6,96.0,13.400000000000006,23.39999999999999,3,0.0,0,Community Infrastructure,0
W-004618,2025-12-03,6481000.0,6459000.0,1.0034061000154824,234,0.5982905982905983,0.33658461062083916,0.33658461062083916,43.1,40.1,-3.0,11.80645161290323,2,0.0,0,Health,0
W-004619,2025-12-10,8261000.0,7703000.0,1.0724393093599895,201,0.5970149253731343,0.7059587173828379,0.7059587173828379,48.4,31.8,-16.599999999999998,10.83870967741935,4,0.0,0,Drinking Water,0
W-004629,2023-06-17,6294000.0,5918000.0,1.0635349780331194,415,0.6,0.6220006759040216,0.6220006759040216,55.3,41.2,-14.099999999999994,3.096774193548383,3,0.0,0,Others,1
W-004630,2023-05-19,8636000.0,8781000.0,0.9834870743651065,413,0.5980629539951574,0.7824849106024371,0.7824849106024371,67.0,74.8,7.799999999999997,-0.5,1,0.0,0,Community Infrastructure,1
W-004631,2023-05-20,2164000.0,2149000.0,1.0069799906933457,304,0.5986842105263158,0.5784085621219172,0.5784085621219172,66.0,71.8,5.799999999999997,13.5,2,0.0,0,Health,0
W-004632,2023-06-15,9731000.0,9073000.0,1.0725228700540064,270,0.6,0.1848341232227488,0.1848341232227488,42.0,50.3,8.299999999999997,7.645161290322578,1,0.0,0,Drinking Water,0
W-004633,2023-06-13,11418000.0,10753000.0,1.06184320654701,378,0.5978835978835979,0.4288105644936297,0.4288105644936297,50.1,39.4,-10.700000000000003,8.100000000000001,2,0.0,0,Education,0
W-004634,2023-08-10,6808000.0,6702000.0,1.0158161742763354,434,0.5990783410138248,0.4895553566099672,0.4895553566099672,41.6,35.1,-6.5,1.6000000000000014,3,0.0,0,Roads,0
W-004635,2023-02-24,4257000.0,4058000.0,1.0490389354361755,183,0.5956284153005464,0.4162148841793987,0.4162148841793987,41.3,27.2,-14.099999999999998,9.58064516129032,1,0.0,0,Others,0
W-004636,2023-02-12,5778000.0,6177000.0,0.9354055366682856,170,0.6,0.44989477092439695,0.44989477092439695,28.8,30.5,1.6999999999999993,11.225806451612906,1,0.0,0,Community Infrastructure,1
W-004637,2023-06-10,11514000.0,10428000.0,1.1041426927502878,209,0.5980861244019139,0.2592059838895282,0.2592059838895282,31.3,45.7,14.400000000000002,3.3000000000000007,1,1.0,0,Health,0
W-004638,2023-05-13,10079000.0,9010000.0,1.118645948945616,219,0.5981735159817352,0.813873473917869,0.813873473917869,55.8,59.0,3.200000000000003,13.064516129032258,3,0.0,0,Drinking Water,1
W-004639,2023-10-01,5430000.0,4872000.0,1.1145320197044335,399,0.5989974937343359,0.5977011494252874,0.5977011494252874,52.2,71.4,19.200000000000003,6.967741935483874,3,0.0,0,Education,1
W-004649,2024-02-06,10818000.0,10610000.0,1.0196041470311028,483,0.598343685300207,0.5673892554194157,0.5673892554194157,48.8,46.8,-2.0,5.612903225806448,3,0.0,0,Community Infrastructure,1
W-004650,2023-09-23,2346000.0,2445000.0,0.9595092024539877,124,0.5967741935483871,0.4335378323108384,0.4335378323108384,59.7,55.9,-3.8000000000000043,17.225806451612907,1,0.0,0,Health,1
W-004651,2023-08-02,5789000.0,5246000.0,1.1035074342356082,140,0.6,0.4885627144491041,0.4885627144491041,31.5,20.1,-11.399999999999999,10.7,1,0.0,0,Drinking Water,0
W-004652,2024-02-24,1004000.0,916000.0,1.0960698689956332,423,0.5981087470449172,0.5218340611353712,0.5218340611353712,47.0,47.9,0.8999999999999986,7.645161290322578,2,0.0,0,Education,0
W-004653,2023-12-01,6840000.0,6975000.0,0.9806451612903225,261,0.5977011494252874,0.4927598566308244,0.4927598566308244,53.7,55.1,1.3999999999999986,5.225806451612909,3,0.0,0,Roads,0
W-004654,2024-02-16,6126000.0,6191000.0,0.9895008883863673,404,0.599009900990099,0.6165401389113229,0.6165401389113229,64.8,68.4,3.6000000000000085,9.193548387096774,4,0.0,0,Others,1
W-004655,2024-02-29,4173000.0,4209000.0,0.9914468995010691,420,0.6,0.46994535519125685,0.46994535519125685,45.6,45.8,0.19999999999999574,-0.8709677419354824,1,0.0,0,Community Infrastructure,1
W-004656,2024-02-26,2215000.0,2367000.0,0.9357836924376849,393,0.5979643765903307,0.5483734685255598,0.5483734685255598,49.9,48.9,-1.0,5.322580645161291,2,0.0,0,Health,0
W-004657,2024-05-20,8470000.0,8244000.0,1.027413876758855,452,0.5995575221238938,0.40465793304221254,0.40465793304221254,55.0,57.3,2.299999999999997,5.100000000000001,2,0.0,0,Drinking Water,0
W-004658,2024-05-23,6767000.0,6725000.0,1.0062453531598512,457,0.5995623632385121,0.4292936802973978,0.4292936802973978,59.0,59.0,0.0,6.799999999999997,3,0.0,0,Drinking Water,0
W-004659,2024-01-03,3513000.0,3596000.0,0.9769187986651835,245,0.6,0.5481090100111234,0.5481090100111234,36.2,40.3,4.099999999999994,7.6000000000000005,2,0.0,0,Education,1
W-004669,2024-06-06,10347000.0,9353000.0,1.106276061156848,227,0.5991189427312775,0.6135999144659467,0.6135999144659467,56.9,52.1,-4.799999999999997,8.699999999999996,4,0.0,0,Health,0
W-004670,2024-09-11,7084000.0,7451000.0,0.9507448664608777,445,0.6,0.3914910750234868,0.3914910750234868,61.2,70.3,9.099999999999994,13.258064516129034,1,0.0,0,Drinking Water,0
W-004671,2024-06-16,6467000.0,6498000.0,0.9952293013234842,339,0.5988200589970502,0.497383810403201,0.497383810403201,49.8,34.1,-15.699999999999996,5.129032258064513,1,0.0,0,Education,0
W-004672,2024-05-21,10094000.0,10700000.0,0.9433644859813084,221,0.5972850678733032,0.748785046728972,0.748785046728972,66.5,68.5,2.0,14.100000000000001,3,0.0,0,Roads,1
W-004673,2024-07-25,3656000.0,3348000.0,1.091995221027479,299,0.5986622073578596,0.7081839904420549,0.7081839904420549,59.9,60.0,0.10000000000000142,10.899999999999999,3,0.0,0,Others,1
W-004674,2024-08-30,5968000.0,5954000.0,1.002351360429963,211,0.5971563981042654,0.42408464897547865,0.42408464897547865,50.3,49.6,-0.6999999999999957,8.999999999999998,3,0.0,0,Community Infrastructure,0
W-004675,2024-10-13,2077000.0,1890000.0,1.0989417989417989,412,0.5995145631067961,0.6544973544973545,0.6544973544973545,50.0,57.8,7.799999999999997,11.80645161290323,1,1.0,0,Community Infrastructure,1
W-004676,2024-07-29,7386000.0,7498000.0,0.9850626833822352,199,0.5979899497487438,0.2950120032008536,0.2950120032008536,39.0,30.0,-9.0,13.100000000000001,1,0.0,0,Health,0
W-004677,2024-09-01,9476000.0,9199000.0,1.030111968692249,236,0.597457627118644,0.39819545602782913,0.39819545602782913,64.3,61.1,-3.1999999999999957,11.999999999999998,2,0.0,0,Drinking Water,0
W-004678,2024-10-15,6652000.0,7067000.0,0.9412763548889204,340,0.6,0.6459600962218763,0.6459600962218763,62.0,69.7,7.700000000000003,8.100000000000001,3,0.0,0,Education,1
W-004679,2024-12-19,2990000.0,3185000.0,0.9387755102040817,465,0.6,0.5792778649921507,0.5792778649921507,66.2,65.5,-0.7000000000000028,3.0,4,0.0,0,Roads,0
W-004689,2025-06-06,1182000.0,1117000.0,1.0581915846016114,436,0.5986238532110092,0.5478961504028648,0.5478961504028648,48.8,54.9,6.100000000000001,10.299999999999997,3,1.0,0,Drinking Water,0
W-004690,2025-04-14,10069000.0,10528000.0,0.9564019756838906,343,0.597667638483965,0.25322948328267475,0.25322948328267475,66.6,55.1,-11.499999999999993,12.749999999999991,1,0.0,0,Education,0
W-004691,2024-10-21,7562000.0,6849000.0,1.1041027887282815,147,0.5510204081632653,0.5647539786830195,0.5647539786830195,77.6,72.0,-5.599999999999994,26.89999999999999,2,0.0,0,Roads,1
W-004692,2024-11-25,5991000.0,6023000.0,0.9946870330400133,117,0.5811965811965812,0.6402125186783995,0.6402125186783995,74.4,68.8,-5.6000000000000085,23.806451612903235,3,0.0,0,Roads,0
W-004693,2025-05-20,6968000.0,6332000.0,1.100442198357549,433,0.5981524249422633,0.3957675300063171,0.3957675300063171,48.0,49.7,1.7000000000000028,4.600000000000001,2,1.0,0,Others,0
W-004694,2025-01-28,1175000.0,1060000.0,1.1084905660377358,305,0.6,0.41509433962264153,0.41509433962264153,56.6,58.1,1.5,11.903225806451617,3,0.0,0,Community Infrastructure,0
W-004695,2025-04-29,4022000.0,3999000.0,1.005751437859465,364,0.5989010989010989,0.8722180545136284,0.8722180545136284,57.7,42.8,-14.900000000000006,5.419354838709679,1,0.0,0,Health,1
W-004696,2025-07-06,2632000.0,2440000.0,1.0786885245901638,436,0.5986238532110092,0.5959016393442623,0.5959016393442623,52.7,59.8,7.099999999999994,6.870967741935486,2,0.0,0,Drinking Water,0
W-004697,2025-04-10,11181000.0,10408000.0,1.0742697924673328,379,0.5989445910290238,0.4806879323597233,0.4806879323597233,40.5,44.1,3.6000000000000014,0.9642857142857127,2,0.0,0,Education,0
W-004698,2025-06-27,7377000.0,7550000.0,0.9770860927152318,344,0.5988372093023255,0.4124503311258278,0.4124503311258278,58.2,65.0,6.799999999999997,9.870967741935488,3,0.0,0,Roads,0
W-004699,2025-07-26,7188000.0,6881000.0,1.044615608196483,432,0.5995370370370371,0.41621857288184855,0.41621857288184855,48.8,43.8,-5.0,7.8999999999999995,3,1.0,0,Others,0
W-004709,2025-12-12,10153000.0,9192000.0,1.1045474325500435,413,0.5980629539951574,0.5467798085291558,0.5467798085291558,46.6,46.7,0.10000000000000142,7.354838709677421,3,0.0,0,Drinking Water,1
W-004710,2025-08-09,858000.0,792000.0,1.0833333333333333,196,0.5969387755102041,0.2676767676767677,0.2676767676767677,49.0,53.9,4.899999999999999,17.3,1,0.0,0,Education,0
W-004711,2025-08-09,6024000.0,5493000.0,1.0966684871654833,170,0.6,0.4846167849990898,0.4846167849990898,36.0,37.1,1.1000000000000014,6.5,1,0.0,0,Roads,1
W-004712,2025-11-11,3961000.0,3593000.0,1.1024213748956304,391,0.59846547314578,0.45365989423879766,0.45365989423879766,49.9,50.1,0.20000000000000284,3.0,2,0.0,0,Others,1
W-004713,2025-12-30,1118000.0,991000.0,1.1281533804238144,335,0.6,0.5671039354187689,0.5671039354187689,55.4,70.1,14.699999999999996,13.699999999999996,3,0.0,0,Community Infrastructure,0
W-004714,2025-10-29,10010000.0,9203000.0,1.0876887971313702,310,0.6,0.4985330870368358,0.4985330870368358,56.4,54.2,-2.1999999999999957,12.100000000000001,3,0.0,0,Health,0
W-004715,2025-10-14,3442000.0,3313000.0,1.038937518865077,243,0.5967078189300411,0.4684575913069725,0.4684575913069725,49.1,47.4,-1.7000000000000028,6.774193548387097,1,0.0,0,Drinking Water,0
W-004716,2025-10-27,7965000.0,8098000.0,0.9835761916522598,225,0.6,0.2861200296369474,0.2861200296369474,42.3,40.8,-1.5,9.399999999999999,1,0.0,1,Education,0
W-004717,2025-08-08,6965000.0,6180000.0,1.1270226537216828,156,0.5961538461538461,0.3951456310679612,0.3951456310679612,52.2,56.0,3.799999999999997,18.200000000000003,2,0.0,0,Roads,0
W-004718,2025-11-24,6355000.0,6765000.0,0.9393939393939394,259,0.5984555984555985,0.4984478935698448,0.4984478935698448,70.5,73.0,2.5,13.93548387096774,3,0.0,0,Others,0
W-004719,2025-12-03,9080000.0,9303000.0,0.9760292378802536,264,0.5984848484848485,0.6028162958185531,0.6028162958185531,45.6,61.7,16.1,11.516129032258064,2,0.0,0,Community Infrastructure,1
W-004729,2022-12-01,10895000.0,11642000.0,0.935835767050335,172,0.5988372093023255,0.414877168871328,0.414877168871328,52.0,54.8,2.799999999999997,9.870967741935488,3,0.0,0,Education,0
W-004730,2023-05-30,6538000.0,6100000.0,1.0718032786885245,347,0.5994236311239193,0.7072131147540983,0.7072131147540983,52.6,64.4,11.800000000000004,9.700000000000003,1,0.0,0,Roads,1
W-004731,2023-04-20,606000.0,621000.0,0.9758454106280193,420,0.6,0.214170692431562,0.214170692431562,49.0,54.2,5.200000000000003,2.806451612903224,1,0.0,0,Others,0
W-004732,2023-06-01,10120000.0,10142000.0,0.9978308026030369,299,0.5986622073578596,0.6880299743640308,0.6880299743640308,59.3,66.1,6.799999999999997,10.199999999999996,3,1.0,0,Community Infrastructure,0
W-004733,2023-02-23,9690000.0,9327000.0,1.0389192666452236,134,0.5970149253731343,0.15760694757156643,0.15760694757156643,32.1,61.4,29.299999999999997,7.064516129032259,1,1.0,0,Health,0
W-004734,2023-07-20,5871000.0,5512000.0,1.0651306240928882,387,0.599483204134367,0.489477503628447,0.489477503628447,53.6,60.1,6.5,7.700000000000003,3,0.0,0,Drinking Water,1
W-004735,2023-03-31,8481000.0,7876000.0,1.0768156424581006,262,0.5992366412213741,0.6945149822244794,0.6945149822244794,41.2,32.3,-8.900000000000006,6.857142857142864,1,0.0,0,Education,0
W-004736,2023-04-28,3397000.0,3566000.0,0.9526079641054402,304,0.5986842105263158,0.3261357263039821,0.3261357263039821,52.4,61.0,8.600000000000001,6.967741935483867,1,0.0,0,Roads,1
W-004737,2023-08-01,10504000.0,11222000.0,0.9360185350204955,339,0.5988200589970502,0.42933523436107646,0.42933523436107646,50.3,46.1,-4.199999999999996,12.899999999999999,2,0.0,0,Others,0
W-004738,2023-06-02,6966000.0,6237000.0,1.1168831168831168,309,0.598705501618123,0.6299502966169633,0.6299502966169633,51.8,44.7,-7.099999999999994,7.0,3,0.0,0,Community Infrastructure,0
W-004739,2023-08-30,10135000.0,10716000.0,0.9457820082120194,345,0.6,0.2772489734975737,0.2772489734975737,43.0,42.3,-0.7000000000000028,3.29032258064516,2,0.0,0,Health,0
W-004749,2023-07-28,8178000.0,7452000.0,1.0974235104669887,235,0.6,0.3493022007514761,0.3493022007514761,34.2,27.9,-6.300000000000004,1.6000000000000014,2,0.0,0,Roads,1
W-004750,2024-02-07,5103000.0,5025000.0,1.0155223880597015,453,0.5982339955849889,0.407363184079602,0.407363184079602,48.7,52.1,3.3999999999999986,7.258064516129032,1,0.0,0,Others,0
W-004751,2023-12-19,6760000.0,6172000.0,1.0952689565780946,368,0.5978260869565217,0.20852235904082955,0.20852235904082955,47.6,47.6,0.0,3.5,1,0.0,0,Community Infrastructure,0
W-004752,2023-11-27,2350000.0,2328000.0,1.0094501718213058,231,0.5974025974025974,0.13874570446735396,0.13874570446735396,39.4,39.4,0.0,4.5483870967741895,1,0.0,0,Health,0
W-004753,2023-11-14,2990000.0,3158000.0,0.9468017732742242,236,0.597457627118644,0.30050664977834074,0.30050664977834074,44.6,41.9,-2.700000000000003,11.5,2,0.0,0,Drinking Water,0
W-004754,2024-03-17,6991000.0,6934000.0,1.0082203634265936,422,0.5995260663507109,0.5747043553504471,0.5747043553504471,52.6,44.4,-8.200000000000003,3.9310344827586254,3,0.0,0,Education,1
W-004755,2023-08-25,4021000.0,4274000.0,0.9408048666354702,167,0.5988023952095808,0.0,0.0,35.5,34.1,-1.3999999999999986,6.096774193548388,0,0.0,0,Roads,0
