work_id,monthly_evidence_status,completion_evidence_status,latest_evidence_id,latest_capture_timestamp,location_status,distance_from_registered_metres,late_evidence_count,missing_monthly_site_evidence,geo_warning_only
W-004239,NOT_APPLICABLE,RECORDED,GEO-V2-00016487,2024-07-12T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004240,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004241,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004242,RECORDED,NOT_APPLICABLE,GEO-V2-00016495,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,178.82003366803528,0,False,True
W-004243,RECORDED,NOT_APPLICABLE,GEO-V2-00016503,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,135.0234747509255,0,False,True
W-004244,RECORDED,NOT_APPLICABLE,GEO-V2-00016511,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,182.3084530124763,0,False,True
W-004245,RECORDED,NOT_APPLICABLE,GEO-V2-00016519,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,11.313792933802873,0,False,True
W-004246,RECORDED,NOT_APPLICABLE,GEO-V2-00016527,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,177.81649061092972,0,False,True
W-004247,RECORDED,NOT_APPLICABLE,GEO-V2-00016535,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,122.82007355361722,0,False,True
W-004248,RECORDED,NOT_APPLICABLE,GEO-V2-00016543,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,182.6799514872336,0,False,True
W-004249,NOT_APPLICABLE,RECORDED,GEO-V2-00016545,2024-03-20T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004250,NOT_APPLICABLE,RECORDED,GEO-V2-00016547,2025-02-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004251,NOT_APPLICABLE,RECORDED,GEO-V2-00016549,2024-10-13T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004252,NOT_APPLICABLE,RECORDED,GEO-V2-00016551,2024-11-26T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004253,NOT_APPLICABLE,RECORDED,GEO-V2-00016553,2024-04-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004254,NOT_APPLICABLE,RECORDED,GEO-V2-00016555,2025-03-20T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004255,NOT_APPLICABLE,RECORDED,GEO-V2-00016557,2024-08-04T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004256,NOT_APPLICABLE,RECORDED,GEO-V2-00016559,2025-03-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004257,NOT_APPLICABLE,RECORDED,GEO-V2-00016561,2024-10-09T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004258,NOT_APPLICABLE,RECORDED,GEO-V2-00016563,2024-12-14T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004259,NOT_APPLICABLE,RECORDED,GEO-V2-00016565,2025-08-02T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004260,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004261,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004262,RECORDED,NOT_APPLICABLE,GEO-V2-00016573,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,195.85166015569368,0,False,True
W-004263,OVERDUE,NOT_APPLICABLE,GEO-V2-00016580,2026-08-05T09:18:00+05:30,LOCATION_CONSISTENT,84.81290137674044,0,True,True
W-004264,RECORDED,NOT_APPLICABLE,GEO-V2-00016588,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,117.47066893147017,0,False,True
W-004265,RECORDED,NOT_APPLICABLE,GEO-V2-00016596,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,118.80734649294087,0,False,True
W-004266,RECORDED,NOT_APPLICABLE,GEO-V2-00016604,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,159.39251700391176,0,False,True
W-004267,RECORDED,NOT_APPLICABLE,GEO-V2-00016612,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,152.9152341021987,0,False,True
W-004268,RECORDED,NOT_APPLICABLE,GEO-V2-00016620,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,43.99099509991363,0,False,True
W-004269,NOT_APPLICABLE,RECORDED,GEO-V2-00016622,2025-06-26T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004270,NOT_APPLICABLE,RECORDED,GEO-V2-00016624,2025-08-16T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004271,NOT_APPLICABLE,RECORDED,GEO-V2-00016626,2024-12-28T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004272,NOT_APPLICABLE,RECORDED,GEO-V2-00016628,2025-08-09T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004273,NOT_APPLICABLE,RECORDED,GEO-V2-00016630,2024-11-07T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004274,NOT_APPLICABLE,RECORDED,GEO-V2-00016632,2025-02-09T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004275,NOT_APPLICABLE,RECORDED,GEO-V2-00016634,2025-05-12T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004276,NOT_APPLICABLE,RECORDED,GEO-V2-00016636,2024-12-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004277,NOT_APPLICABLE,RECORDED,GEO-V2-00016638,2025-08-06T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004278,NOT_APPLICABLE,RECORDED,GEO-V2-00016640,2025-09-11T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004279,NOT_APPLICABLE,RECORDED,GEO-V2-00016642,2025-05-02T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004280,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004281,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004282,RECORDED,NOT_APPLICABLE,GEO-V2-00016650,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,119.10720107657045,0,False,True
W-004283,RECORDED,NOT_APPLICABLE,GEO-V2-00016658,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,145.8646141352855,0,False,True
W-004284,RECORDED,NOT_APPLICABLE,GEO-V2-00016666,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,134.1097769769772,0,False,True
W-004285,RECORDED,NOT_APPLICABLE,GEO-V2-00016674,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,90.69667773148767,0,False,True
W-004286,RECORDED,NOT_APPLICABLE,GEO-V2-00016682,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,144.53814510555102,0,False,True
W-004287,RECORDED,NOT_APPLICABLE,GEO-V2-00016690,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,182.3728488251306,0,False,True
W-004288,RECORDED,NOT_APPLICABLE,GEO-V2-00016698,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,132.43708000109947,0,False,True
W-004289,NOT_APPLICABLE,RECORDED,GEO-V2-00016700,2026-01-20T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004290,NOT_APPLICABLE,RECORDED,GEO-V2-00016702,2026-01-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004291,NOT_APPLICABLE,RECORDED,GEO-V2-00016704,2026-05-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004292,NOT_APPLICABLE,RECORDED,GEO-V2-00016706,2025-11-03T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004293,NOT_APPLICABLE,RECORDED,GEO-V2-00016708,2026-06-12T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004294,NOT_APPLICABLE,RECORDED,GEO-V2-00016710,2025-07-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004295,NOT_APPLICABLE,RECORDED,GEO-V2-00016712,2025-12-30T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004296,NOT_APPLICABLE,RECORDED,GEO-V2-00016714,2026-03-05T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004297,NOT_APPLICABLE,RECORDED,GEO-V2-00016716,2025-09-18T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004298,NOT_APPLICABLE,RECORDED,GEO-V2-00016718,2026-04-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004299,NOT_APPLICABLE,RECORDED,GEO-V2-00016720,2026-09-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004300,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004301,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004302,RECORDED,NOT_APPLICABLE,GEO-V2-00016728,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,53.92522335490357,0,False,True
W-004303,RECORDED,NOT_APPLICABLE,GEO-V2-00016736,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,113.48170557588305,0,False,True
W-004304,RECORDED,NOT_APPLICABLE,GEO-V2-00016744,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,23.86116941602181,0,False,True
W-004305,RECORDED,NOT_APPLICABLE,GEO-V2-00016752,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,165.0939735103427,0,False,True
W-004306,RECORDED,NOT_APPLICABLE,GEO-V2-00016760,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,115.03355004089707,0,False,True
W-004307,RECORDED,NOT_APPLICABLE,GEO-V2-00016768,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,59.52119919187782,0,False,True
W-004308,RECORDED,NOT_APPLICABLE,GEO-V2-00016776,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,181.2591465604437,0,False,True
W-004309,NOT_APPLICABLE,RECORDED,GEO-V2-00016778,2026-06-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004310,NOT_APPLICABLE,RECORDED,GEO-V2-00016780,2026-09-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004311,NOT_APPLICABLE,RECORDED,GEO-V2-00016782,2026-09-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004312,NOT_APPLICABLE,RECORDED,GEO-V2-00016784,2026-09-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004313,NOT_APPLICABLE,RECORDED,GEO-V2-00016786,2026-07-12T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004314,NOT_APPLICABLE,RECORDED,GEO-V2-00016788,2026-09-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004315,NOT_APPLICABLE,RECORDED,GEO-V2-00016790,2023-12-11T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004316,NOT_APPLICABLE,RECORDED,GEO-V2-00016792,2023-03-17T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004317,NOT_APPLICABLE,RECORDED,GEO-V2-00016794,2023-09-03T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004318,NOT_APPLICABLE,RECORDED,GEO-V2-00016796,2024-04-26T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004319,NOT_APPLICABLE,RECORDED,GEO-V2-00016798,2024-01-09T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004320,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004321,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004322,RECORDED,NOT_APPLICABLE,GEO-V2-00016806,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,141.95728741159604,0,False,True
W-004323,RECORDED,NOT_APPLICABLE,GEO-V2-00016814,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,201.4351204316357,0,False,True
W-004324,RECORDED,NOT_APPLICABLE,GEO-V2-00016822,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,153.2841982906336,0,False,True
W-004325,RECORDED,NOT_APPLICABLE,GEO-V2-00016830,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,161.59092170307954,0,False,True
W-004326,RECORDED,NOT_APPLICABLE,GEO-V2-00016838,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,117.3740483197343,0,False,True
W-004327,RECORDED,NOT_APPLICABLE,GEO-V2-00016846,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,152.1908107904513,0,False,True
W-004328,RECORDED,NOT_APPLICABLE,GEO-V2-00016854,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,154.20191910897756,0,False,True
W-004329,NOT_APPLICABLE,RECORDED,GEO-V2-00016856,2024-06-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004330,NOT_APPLICABLE,RECORDED,GEO-V2-00016858,2024-01-18T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004331,NOT_APPLICABLE,RECORDED,GEO-V2-00016860,2023-11-16T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004332,NOT_APPLICABLE,RECORDED,GEO-V2-00016862,2023-10-28T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004333,NOT_APPLICABLE,RECORDED,GEO-V2-00016864,2023-10-13T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004334,NOT_APPLICABLE,RECORDED,GEO-V2-00016866,2023-07-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004335,NOT_APPLICABLE,RECORDED,GEO-V2-00016868,2024-11-28T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004336,NOT_APPLICABLE,RECORDED,GEO-V2-00016870,2023-11-10T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004337,NOT_APPLICABLE,RECORDED,GEO-V2-00016872,2024-07-17T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004338,NOT_APPLICABLE,RECORDED,GEO-V2-00016874,2024-10-08T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004339,NOT_APPLICABLE,RECORDED,GEO-V2-00016876,2024-07-07T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004340,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004341,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004342,RECORDED,NOT_APPLICABLE,GEO-V2-00016884,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,133.1640513174465,0,False,True
W-004343,RECORDED,NOT_APPLICABLE,GEO-V2-00016892,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,193.36246148875685,1,False,True
W-004344,RECORDED,NOT_APPLICABLE,GEO-V2-00016900,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,131.15521551209562,0,False,True
W-004345,RECORDED,NOT_APPLICABLE,GEO-V2-00016908,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,139.87024318968622,0,False,True
W-004346,RECORDED,NOT_APPLICABLE,GEO-V2-00016916,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,149.8736690793325,0,False,True
W-004347,RECORDED,NOT_APPLICABLE,GEO-V2-00016924,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,133.4612418481947,0,False,True
W-004348,RECORDED,NOT_APPLICABLE,GEO-V2-00016932,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,167.29064266248616,0,False,True
W-004349,NOT_APPLICABLE,RECORDED,GEO-V2-00016934,2025-02-07T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004350,NOT_APPLICABLE,RECORDED,GEO-V2-00016936,2024-02-12T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004351,NOT_APPLICABLE,RECORDED,GEO-V2-00016938,2024-03-09T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004352,NOT_APPLICABLE,RECORDED,GEO-V2-00016940,2024-05-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004353,NOT_APPLICABLE,RECORDED,GEO-V2-00016942,2024-08-29T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004354,NOT_APPLICABLE,RECORDED,GEO-V2-00016944,2024-12-18T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004355,NOT_APPLICABLE,RECORDED,GEO-V2-00016946,2024-10-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004356,NOT_APPLICABLE,RECORDED,GEO-V2-00016948,2024-06-11T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004357,NOT_APPLICABLE,RECORDED,GEO-V2-00016950,2024-09-22T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004358,NOT_APPLICABLE,RECORDED,GEO-V2-00016952,2024-08-18T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004359,NOT_APPLICABLE,RECORDED,GEO-V2-00016954,2024-11-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004360,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004361,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004362,RECORDED,NOT_APPLICABLE,GEO-V2-00016962,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,180.3464352036485,0,False,True
W-004363,RECORDED,NOT_APPLICABLE,GEO-V2-00016970,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,193.61609886785322,0,False,True
W-004364,RECORDED,NOT_APPLICABLE,GEO-V2-00016978,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,87.13935925440627,0,False,True
W-004365,RECORDED,NOT_APPLICABLE,GEO-V2-00016986,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,112.05163768641403,0,False,True
W-004366,RECORDED,NOT_APPLICABLE,GEO-V2-00016994,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,153.8272130179206,0,False,True
W-004367,RECORDED,NOT_APPLICABLE,GEO-V2-00017002,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,42.77808136912581,0,False,True
W-004368,RECORDED,NOT_APPLICABLE,GEO-V2-00017010,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,85.13584783395012,0,False,True
W-004369,NOT_APPLICABLE,RECORDED,GEO-V2-00017012,2025-02-22T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004370,NOT_APPLICABLE,RECORDED,GEO-V2-00017014,2025-09-09T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004371,NOT_APPLICABLE,RECORDED,GEO-V2-00017016,2025-03-07T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004372,NOT_APPLICABLE,RECORDED,GEO-V2-00017018,2025-01-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004373,NOT_APPLICABLE,RECORDED,GEO-V2-00017020,2025-04-30T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004374,NOT_APPLICABLE,RECORDED,GEO-V2-00017022,2025-10-22T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004375,NOT_APPLICABLE,RECORDED,GEO-V2-00017024,2025-06-05T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004376,NOT_APPLICABLE,RECORDED,GEO-V2-00017026,2025-10-14T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004377,NOT_APPLICABLE,RECORDED,GEO-V2-00017028,2025-09-25T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004378,NOT_APPLICABLE,RECORDED,GEO-V2-00017030,2025-08-06T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004379,NOT_APPLICABLE,RECORDED,GEO-V2-00017032,2025-11-28T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004380,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004381,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004382,RECORDED,NOT_APPLICABLE,GEO-V2-00017040,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,192.98310782655096,0,False,True
W-004383,RECORDED,NOT_APPLICABLE,GEO-V2-00017048,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,91.12224410961728,0,False,True
W-004384,RECORDED,NOT_APPLICABLE,GEO-V2-00017056,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,183.43115192882493,0,False,True
W-004385,RECORDED,NOT_APPLICABLE,GEO-V2-00017064,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,28.041482245548874,0,False,True
W-004386,RECORDED,NOT_APPLICABLE,GEO-V2-00017072,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,177.68516602294113,1,False,True
W-004387,RECORDED,NOT_APPLICABLE,GEO-V2-00017080,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,148.7685751627412,0,False,True
W-004388,RECORDED,NOT_APPLICABLE,GEO-V2-00017088,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,95.80410053955347,0,False,True
W-004389,NOT_APPLICABLE,RECORDED,GEO-V2-00017090,2025-07-24T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004390,NOT_APPLICABLE,RECORDED,GEO-V2-00017092,2026-04-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004391,NOT_APPLICABLE,RECORDED,GEO-V2-00017094,2025-10-11T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004392,NOT_APPLICABLE,RECORDED,GEO-V2-00017096,2026-03-04T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004393,NOT_APPLICABLE,RECORDED,GEO-V2-00017098,2025-12-03T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004394,NOT_APPLICABLE,RECORDED,GEO-V2-00017100,2026-07-23T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004395,NOT_APPLICABLE,RECORDED,GEO-V2-00017102,2026-05-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004396,NOT_APPLICABLE,RECORDED,GEO-V2-00017104,2025-08-20T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004397,NOT_APPLICABLE,RECORDED,GEO-V2-00017106,2025-10-10T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004398,NOT_APPLICABLE,RECORDED,GEO-V2-00017108,2026-06-20T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004399,NOT_APPLICABLE,RECORDED,GEO-V2-00017110,2025-11-15T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004400,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004401,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004402,RECORDED,NOT_APPLICABLE,GEO-V2-00017118,2026-09-03T09:18:00+05:30,LOCATION_REQUIRES_REVIEW,2853.8812164337546,0,False,True
W-004403,RECORDED,NOT_APPLICABLE,GEO-V2-00017126,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,201.0568345319134,0,False,True
W-004404,RECORDED,NOT_APPLICABLE,GEO-V2-00017134,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,128.77925884854056,0,False,True
W-004405,RECORDED,NOT_APPLICABLE,GEO-V2-00017142,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,127.3422868677042,0,False,True
W-004406,RECORDED,NOT_APPLICABLE,GEO-V2-00017150,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,76.49319980552731,0,False,True
W-004407,RECORDED,NOT_APPLICABLE,GEO-V2-00017158,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,127.66451931461998,0,False,True
W-004408,OVERDUE,NOT_APPLICABLE,GEO-V2-00017165,2026-08-05T09:18:00+05:30,LOCATION_CONSISTENT,55.13377540332942,0,True,True
W-004409,NOT_APPLICABLE,RECORDED,GEO-V2-00017167,2026-01-26T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004410,NOT_APPLICABLE,RECORDED,GEO-V2-00017169,2026-09-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004411,NOT_APPLICABLE,RECORDED,GEO-V2-00017171,2026-03-03T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004412,NOT_APPLICABLE,RECORDED,GEO-V2-00017173,2026-08-22T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004413,NOT_APPLICABLE,RECORDED,GEO-V2-00017175,2026-08-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004414,NOT_APPLICABLE,RECORDED,GEO-V2-00017177,2026-04-15T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004415,NOT_APPLICABLE,RECORDED,GEO-V2-00017179,2026-05-18T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004416,NOT_APPLICABLE,RECORDED,GEO-V2-00017181,2026-09-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004417,NOT_APPLICABLE,RECORDED,GEO-V2-00017183,2026-08-17T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004418,NOT_APPLICABLE,RECORDED,GEO-V2-00017185,2022-12-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004419,NOT_APPLICABLE,RECORDED,GEO-V2-00017187,2023-12-11T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-004420,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004421,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-004422,RECORDED,NOT_APPLICABLE,GEO-V2-00017195,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,106.4845381712172,0,False,True
W-004423,RECORDED,NOT_APPLICABLE,GEO-V2-00017203,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,16.20741074950702,0,False,True
W-004424,RECORDED,NOT_APPLICABLE,GEO-V2-00017211,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,110.5132019871343,0,False,True
W-004425,RECORDED,NOT_APPLICABLE,GEO-V2-00017219,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,128.88629919445157,0,False,True
