work_id,lifecycle_stage,review_priority_score_0_100,review_priority_band,requires_review,geo_warning_contribution_points,policy_version
W-003739,COMPLETION,3.340205,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003740,PRE_SANCTION,9.457831,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003741,PRE_SANCTION,3.674699,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003742,EXECUTION,3.468335,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003743,EXECUTION,28.762245,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003744,EXECUTION,30.998316,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003745,EXECUTION,12.759634,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003746,EXECUTION,19.668385,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003747,EXECUTION,16.762172,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003748,EXECUTION,12.631184,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003749,COMPLETION,5.671521,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003750,COMPLETION,55.735054,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003751,COMPLETION,10.299425,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003752,COMPLETION,4.796072,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003753,COMPLETION,6.133528,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003754,COMPLETION,21.126479,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003755,COMPLETION,61.840561,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003756,COMPLETION,56.490462,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003757,COMPLETION,3.80278,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003758,COMPLETION,58.256259,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003759,COMPLETION,8.555198,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003760,PRE_SANCTION,26.807229,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003761,PRE_SANCTION,11.084337,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003762,EXECUTION,14.072089,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003763,EXECUTION,16.792237,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003764,EXECUTION,26.45556,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003765,EXECUTION,27.955316,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003766,EXECUTION,7.861482,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003767,EXECUTION,9.404809,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003768,EXECUTION,30.292966,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003769,COMPLETION,21.407633,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003770,COMPLETION,71.233364,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003771,COMPLETION,57.659656,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003772,COMPLETION,24.741151,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003773,COMPLETION,23.010867,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003774,COMPLETION,5.822448,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003775,COMPLETION,2.091952,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003776,COMPLETION,6.343975,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003777,COMPLETION,58.727804,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003778,COMPLETION,53.692994,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003779,COMPLETION,78.445212,CRITICAL,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003780,PRE_SANCTION,26.86747,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003781,PRE_SANCTION,9.939759,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003782,EXECUTION,9.815945,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003783,EXECUTION,27.76492,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003784,EXECUTION,5.695782,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003785,EXECUTION,30.424229,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003786,EXECUTION,26.883682,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003787,EXECUTION,8.764394,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003788,EXECUTION,19.843824,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003789,COMPLETION,18.905906,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003790,COMPLETION,6.183982,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003791,COMPLETION,7.197718,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003792,COMPLETION,50.641263,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003793,COMPLETION,4.584261,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003794,COMPLETION,57.334878,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003795,COMPLETION,4.679235,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003796,COMPLETION,0.533843,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003797,COMPLETION,51.944876,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003798,COMPLETION,4.601271,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003799,COMPLETION,12.179432,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003800,PRE_SANCTION,15.421687,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003801,PRE_SANCTION,24.457831,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003802,EXECUTION,16.672913,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003803,EXECUTION,13.187564,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003804,EXECUTION,15.268719,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003805,EXECUTION,25.921111,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003806,EXECUTION,25.719461,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003807,EXECUTION,65.829843,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003808,EXECUTION,15.567377,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003809,COMPLETION,62.534422,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003810,COMPLETION,24.344418,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003811,COMPLETION,58.898417,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003812,COMPLETION,6.674455,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003813,COMPLETION,0.150863,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003814,COMPLETION,12.300627,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003815,COMPLETION,6.097394,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003816,COMPLETION,9.615226,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003817,COMPLETION,0.841143,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003818,COMPLETION,1.960427,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003819,COMPLETION,2.112261,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003820,PRE_SANCTION,28.915663,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003821,PRE_SANCTION,2.53012,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003822,EXECUTION,26.691012,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003823,EXECUTION,21.495925,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003824,EXECUTION,23.83912,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003825,EXECUTION,11.336476,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003826,EXECUTION,33.16956,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003827,EXECUTION,28.806538,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003828,EXECUTION,25.631753,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003829,COMPLETION,20.744256,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003830,COMPLETION,56.912465,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003831,COMPLETION,3.690296,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003832,COMPLETION,56.607519,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003833,COMPLETION,0.304864,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003834,COMPLETION,54.449573,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003835,COMPLETION,10.028633,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003836,COMPLETION,4.8168,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003837,COMPLETION,2.809043,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003838,COMPLETION,0.850275,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003839,COMPLETION,6.83556,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003840,PRE_SANCTION,4.216867,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003841,PRE_SANCTION,11.987952,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003842,EXECUTION,16.350859,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003843,EXECUTION,19.998676,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003844,EXECUTION,13.481103,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003845,EXECUTION,12.993848,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003846,EXECUTION,13.73085,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003847,EXECUTION,26.040699,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003848,EXECUTION,11.685364,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003849,COMPLETION,4.353392,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003850,COMPLETION,4.498279,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003851,COMPLETION,1.984337,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003852,COMPLETION,6.449495,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003853,COMPLETION,4.033045,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003854,COMPLETION,7.131799,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003855,COMPLETION,5.366842,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003856,COMPLETION,58.0949,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003857,COMPLETION,9.821316,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003858,COMPLETION,2.200413,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003859,COMPLETION,21.553986,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003860,PRE_SANCTION,22.590361,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003861,PRE_SANCTION,23.493976,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003862,EXECUTION,12.520175,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003863,EXECUTION,19.250918,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003864,EXECUTION,12.54455,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003865,EXECUTION,28.679267,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003866,EXECUTION,34.139816,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003867,EXECUTION,15.42291,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003868,EXECUTION,6.930492,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003869,COMPLETION,1.953344,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003870,COMPLETION,6.584612,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003871,COMPLETION,0.708024,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003872,COMPLETION,55.074813,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003873,COMPLETION,24.792205,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003874,COMPLETION,6.135763,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003875,COMPLETION,22.93677,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003876,COMPLETION,1.333981,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003877,COMPLETION,59.873788,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003878,COMPLETION,52.691847,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003879,COMPLETION,52.753095,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003880,PRE_SANCTION,23.012048,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003881,PRE_SANCTION,18.554217,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003882,EXECUTION,16.374694,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003883,EXECUTION,4.184673,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003884,EXECUTION,15.473796,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003885,EXECUTION,30.311885,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003886,EXECUTION,5.173278,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003887,EXECUTION,12.236178,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003888,EXECUTION,13.110918,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003889,COMPLETION,1.605764,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003890,COMPLETION,3.781676,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003891,COMPLETION,18.054879,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003892,COMPLETION,71.279228,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003893,COMPLETION,3.095955,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003894,COMPLETION,56.099047,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003895,COMPLETION,5.583304,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003896,COMPLETION,61.337628,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003897,COMPLETION,1.208835,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003898,COMPLETION,2.571363,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003899,COMPLETION,56.165192,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003900,PRE_SANCTION,17.289157,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003901,PRE_SANCTION,3.253012,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003902,EXECUTION,7.694713,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003903,EXECUTION,9.285421,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003904,EXECUTION,25.001772,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003905,EXECUTION,7.870642,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003906,EXECUTION,30.093196,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003907,EXECUTION,29.221491,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003908,EXECUTION,24.557256,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003909,COMPLETION,70.207445,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003910,COMPLETION,7.435976,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003911,COMPLETION,57.792721,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003912,COMPLETION,3.183184,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003913,COMPLETION,8.549226,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003914,COMPLETION,1.232002,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003915,COMPLETION,9.401752,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003916,COMPLETION,56.750306,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003917,COMPLETION,57.577821,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003918,COMPLETION,16.480187,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003919,COMPLETION,59.781287,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003920,PRE_SANCTION,18.493976,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003921,PRE_SANCTION,14.096386,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003922,EXECUTION,20.43959,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003923,EXECUTION,22.425713,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003924,EXECUTION,19.982159,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003925,EXECUTION,21.358392,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003926,EXECUTION,21.230776,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003927,EXECUTION,11.565387,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003928,EXECUTION,19.23699,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003929,COMPLETION,55.16805,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003930,COMPLETION,65.398517,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003931,COMPLETION,4.822201,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003932,COMPLETION,55.263747,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003933,COMPLETION,1.920844,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003934,COMPLETION,2.487315,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003935,COMPLETION,55.325211,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003936,COMPLETION,6.417684,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003937,COMPLETION,11.276418,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003938,COMPLETION,10.228314,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003939,COMPLETION,21.977435,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003940,PRE_SANCTION,7.349398,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003941,PRE_SANCTION,19.939759,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003942,EXECUTION,32.734377,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003943,EXECUTION,17.559528,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003944,EXECUTION,32.457307,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003945,EXECUTION,30.112644,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003946,EXECUTION,30.416972,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003947,EXECUTION,28.506516,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003948,EXECUTION,64.77081,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003949,COMPLETION,58.111985,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003950,COMPLETION,6.338415,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003951,COMPLETION,3.032146,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003952,COMPLETION,0.520163,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003953,COMPLETION,9.823598,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003954,COMPLETION,5.763378,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003955,COMPLETION,75.275473,CRITICAL,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003956,COMPLETION,3.031108,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003957,COMPLETION,19.967227,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003958,COMPLETION,3.248937,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003959,COMPLETION,8.487818,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003960,PRE_SANCTION,15.240964,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003961,PRE_SANCTION,22.710843,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003962,EXECUTION,24.68855,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003963,EXECUTION,27.841111,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003964,EXECUTION,9.788939,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003965,EXECUTION,18.214605,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003966,EXECUTION,30.716817,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003967,EXECUTION,17.271663,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003968,EXECUTION,30.722644,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003969,COMPLETION,55.770775,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003970,COMPLETION,55.28026,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003971,COMPLETION,3.259553,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003972,COMPLETION,4.703794,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003973,COMPLETION,55.009023,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003974,COMPLETION,4.749684,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003975,COMPLETION,8.299886,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003976,COMPLETION,54.093074,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003977,COMPLETION,0.353746,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003978,COMPLETION,13.444466,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003979,COMPLETION,68.924074,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003980,PRE_SANCTION,26.927711,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003981,PRE_SANCTION,8.554217,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003982,EXECUTION,18.429179,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-003983,EXECUTION,4.179516,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
