asset_id,work_id,asset_type,asset_register_status,handover_status,public_use_status,audit_status,source_type,synthetic_demo_data
ASSET-V2-0002097,W-004035,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002098,W-004036,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002099,W-004037,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002100,W-004038,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002101,W-004039,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002102,W-004051,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002103,W-004052,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002104,W-004053,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002105,W-004054,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002106,W-004055,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002107,W-004057,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002108,W-004058,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002109,W-004059,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002110,W-004069,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002111,W-004070,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002112,W-004071,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002113,W-004072,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002114,W-004073,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002115,W-004074,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002116,W-004075,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002117,W-004076,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002118,W-004077,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002119,W-004078,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002120,W-004079,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002121,W-004089,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002122,W-004091,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002123,W-004092,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002124,W-004093,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002125,W-004095,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002126,W-004096,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002127,W-004097,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002128,W-004098,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002129,W-004099,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002130,W-004109,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002131,W-004110,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002132,W-004111,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002133,W-004112,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002134,W-004113,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002135,W-004114,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002136,W-004115,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002137,W-004116,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002138,W-004117,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002139,W-004118,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002140,W-004119,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002141,W-004129,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002142,W-004130,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002143,W-004131,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002144,W-004132,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002145,W-004133,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002146,W-004134,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002147,W-004135,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002148,W-004136,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002149,W-004137,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002150,W-004138,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002151,W-004139,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002152,W-004149,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002153,W-004150,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002154,W-004151,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002155,W-004152,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002156,W-004153,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002157,W-004154,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002158,W-004156,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002159,W-004157,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002160,W-004159,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002161,W-004169,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002162,W-004170,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002163,W-004171,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002164,W-004172,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002165,W-004173,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002166,W-004174,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002167,W-004175,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002168,W-004176,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002169,W-004177,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002170,W-004178,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002171,W-004179,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002172,W-004189,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002173,W-004190,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002174,W-004192,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002175,W-004193,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002176,W-004194,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002177,W-004195,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002178,W-004196,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002179,W-004197,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002180,W-004198,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002181,W-004199,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002182,W-004209,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002183,W-004210,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002184,W-004211,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002185,W-004212,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002186,W-004213,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002187,W-004214,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002188,W-004215,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002189,W-004216,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002190,W-004217,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002191,W-004218,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002192,W-004219,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002193,W-004229,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002194,W-004230,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002195,W-004231,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002196,W-004232,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002197,W-004233,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002198,W-004234,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002199,W-004235,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002200,W-004236,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002201,W-004237,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002202,W-004238,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002203,W-004239,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002204,W-004249,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002205,W-004250,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002206,W-004251,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002207,W-004252,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002208,W-004253,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002209,W-004254,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002210,W-004255,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002211,W-004256,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002212,W-004257,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002213,W-004258,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002214,W-004259,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002215,W-004269,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002216,W-004270,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002217,W-004271,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002218,W-004272,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002219,W-004273,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002220,W-004274,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002221,W-004275,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002222,W-004276,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002223,W-004277,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002224,W-004278,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002225,W-004279,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002226,W-004289,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002227,W-004290,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002228,W-004291,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002229,W-004292,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002230,W-004293,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002231,W-004294,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002232,W-004295,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002233,W-004296,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002234,W-004297,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002235,W-004298,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002236,W-004299,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002237,W-004309,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002238,W-004310,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002239,W-004311,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002240,W-004312,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002241,W-004313,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002242,W-004314,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002243,W-004315,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002244,W-004316,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002245,W-004317,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002246,W-004318,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002247,W-004319,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002248,W-004329,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002249,W-004330,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002250,W-004331,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002251,W-004332,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002252,W-004333,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002253,W-004334,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002254,W-004335,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002255,W-004336,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002256,W-004338,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002257,W-004339,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002258,W-004349,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002259,W-004350,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002260,W-004351,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002261,W-004352,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002262,W-004353,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002263,W-004355,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002264,W-004356,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002265,W-004357,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002266,W-004358,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002267,W-004359,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002268,W-004369,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002269,W-004370,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002270,W-004371,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002271,W-004372,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002272,W-004373,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002273,W-004374,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002274,W-004375,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002275,W-004376,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002276,W-004377,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002277,W-004378,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002278,W-004379,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002279,W-004389,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002280,W-004390,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002281,W-004391,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002282,W-004392,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002283,W-004393,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002284,W-004394,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002285,W-004395,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002286,W-004396,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002287,W-004397,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002288,W-004398,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002289,W-004399,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002290,W-004409,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002291,W-004410,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002292,W-004411,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002293,W-004412,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002294,W-004413,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002295,W-004414,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002296,W-004415,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002297,W-004416,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002298,W-004418,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002299,W-004419,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002300,W-004429,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002301,W-004430,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002302,W-004431,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002303,W-004432,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002304,W-004433,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002305,W-004434,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002306,W-004435,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002307,W-004436,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002308,W-004437,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002309,W-004438,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002310,W-004439,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002311,W-004449,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002312,W-004450,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002313,W-004451,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002314,W-004452,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002315,W-004453,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002316,W-004454,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002317,W-004455,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002318,W-004456,Roads,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002319,W-004458,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002320,W-004459,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002321,W-004469,Others,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002322,W-004470,Community Infrastructure,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002323,W-004472,Health,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002324,W-004473,Drinking Water,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
ASSET-V2-0002325,W-004474,Education,RECORDED,RECORDED,RECORDED,VERIFIED,SYNTHETIC_V2,True
