record_id,work_id,record_type,status,record_date,evidence_id,source,applicable_lifecycle,expected_date,verification_status,notes,synthetic_demo_data
REC-V2-00033803,W-003854,PAYMENT_RELEASE,RECORDED,2024-06-24,PAY-V2-0012916,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033804,W-003854,PAYMENT_RELEASE,RECORDED,2024-07-11,PAY-V2-0012917,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033805,W-003854,PAYMENT_RELEASE,RECORDED,2024-08-05,PAY-V2-0012918,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033806,W-003854,PAYMENT_RELEASE,RECORDED,2024-08-28,PAY-V2-0012919,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033807,W-003854,PAYMENT_RELEASE,RECORDED,2024-09-22,PAY-V2-0012920,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033808,W-003854,PROGRESS_REPORT,RECORDED,2024-10-11,PROG-V2-00070139,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00033809,W-003854,SANCTION_RECORD,RECORDED,2024-02-02,SAN-W-003854,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00033810,W-003854,COMPLETION_CERTIFICATE,RECORDED,2024-10-27,COMP-W-003854,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-10,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00033811,W-003854,UTILIZATION_CERTIFICATE,RECORDED,2024-10-23,UTIL-W-003854,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-10,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033812,W-003854,HANDOVER_RECORD,RECORDED,2024-10-16,HAND-W-003854,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-10,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033813,W-003854,PUBLIC_USE_EVIDENCE,RECORDED,2024-11-21,PUBL-W-003854,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-10,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033814,W-003854,COMPLETED_WORK_PHOTO,RECORDED,2024-10-19,COMP-W-003854,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-10,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033815,W-003854,ASSET_REGISTER,RECORDED,2024-10-27,ASSE-W-003854,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-10,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033816,W-003854,AUDIT_RECORD,RECORDED,2024-11-29,AUDI-W-003854,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-10,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00033817,W-003855,PAYMENT_RELEASE,RECORDED,2024-10-13,PAY-V2-0012921,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033818,W-003855,PAYMENT_RELEASE,RECORDED,2025-04-06,PAY-V2-0012922,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033819,W-003855,PROGRESS_REPORT,RECORDED,2025-09-24,PROG-V2-00070157,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00033820,W-003855,SANCTION_RECORD,RECORDED,2024-01-01,SAN-W-003855,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00033821,W-003855,COMPLETION_CERTIFICATE,RECORDED,2025-10-16,COMP-W-003855,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-10-24,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033822,W-003855,UTILIZATION_CERTIFICATE,RECORDED,2025-10-30,UTIL-W-003855,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-10-24,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033823,W-003855,HANDOVER_RECORD,RECORDED,2025-10-16,HAND-W-003855,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-10-24,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033824,W-003855,PUBLIC_USE_EVIDENCE,RECORDED,2025-10-01,PUBL-W-003855,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-10-24,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033825,W-003855,ASSET_REGISTER,RECORDED,2025-10-16,ASSE-W-003855,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-10-24,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00033826,W-003855,AUDIT_RECORD,RECORDED,2025-10-27,AUDI-W-003855,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-10-24,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033827,W-003856,PAYMENT_RELEASE,RECORDED,2024-05-09,PAY-V2-0012923,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033828,W-003856,PAYMENT_RELEASE,RECORDED,2024-07-01,PAY-V2-0012924,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033829,W-003856,PAYMENT_RELEASE,RECORDED,2024-08-27,PAY-V2-0012925,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033830,W-003856,PROGRESS_REPORT,RECORDED,2024-10-13,PROG-V2-00070165,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00033831,W-003856,SANCTION_RECORD,RECORDED,2023-12-23,SAN-W-003856,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00033832,W-003856,UTILIZATION_CERTIFICATE,RECORDED,2024-10-27,UTIL-W-003856,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-12,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033833,W-003856,HANDOVER_RECORD,RECORDED,2024-10-23,HAND-W-003856,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-12,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033834,W-003856,PUBLIC_USE_EVIDENCE,RECORDED,2024-11-07,PUBL-W-003856,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-12,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033835,W-003856,ASSET_REGISTER,RECORDED,2024-11-12,ASSE-W-003856,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-11-12,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033836,W-003857,PAYMENT_RELEASE,RECORDED,2024-09-03,PAY-V2-0012926,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033837,W-003857,PAYMENT_RELEASE,RECORDED,2025-01-02,PAY-V2-0012927,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033838,W-003857,PAYMENT_RELEASE,RECORDED,2025-05-03,PAY-V2-0012928,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033839,W-003857,PAYMENT_RELEASE,RECORDED,2025-08-28,PAY-V2-0012929,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033840,W-003857,PROGRESS_REPORT,RECORDED,2025-12-15,PROG-V2-00070185,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00033841,W-003857,SANCTION_RECORD,RECORDED,2024-02-11,SAN-W-003857,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00033842,W-003857,COMPLETION_CERTIFICATE,RECORDED,2025-12-16,COMP-W-003857,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2026-01-14,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033843,W-003857,UTILIZATION_CERTIFICATE,RECORDED,2026-01-30,UTIL-W-003857,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2026-01-14,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033844,W-003857,HANDOVER_RECORD,RECORDED,2026-01-26,HAND-W-003857,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2026-01-14,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033845,W-003857,PUBLIC_USE_EVIDENCE,RECORDED,2026-02-01,PUBL-W-003857,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2026-01-14,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033846,W-003857,COMPLETED_WORK_PHOTO,RECORDED,2026-01-02,COMP-W-003857,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2026-01-14,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033847,W-003857,ASSET_REGISTER,RECORDED,2025-12-27,ASSE-W-003857,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2026-01-14,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00033848,W-003857,AUDIT_RECORD,RECORDED,2026-01-30,AUDI-W-003857,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2026-01-14,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033849,W-003858,PAYMENT_RELEASE,RECORDED,2024-05-09,PAY-V2-0012930,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033850,W-003858,PAYMENT_RELEASE,RECORDED,2024-06-24,PAY-V2-0012931,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033851,W-003858,PAYMENT_RELEASE,RECORDED,2024-08-04,PAY-V2-0012932,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033852,W-003858,PAYMENT_RELEASE,RECORDED,2024-09-25,PAY-V2-0012933,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033853,W-003858,PAYMENT_RELEASE,RECORDED,2024-10-31,PAY-V2-0012934,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033854,W-003858,PROGRESS_REPORT,RECORDED,2024-12-14,PROG-V2-00070195,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00033855,W-003858,SANCTION_RECORD,RECORDED,2024-02-11,SAN-W-003858,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00033856,W-003858,COMPLETION_CERTIFICATE,RECORDED,2024-12-20,COMP-W-003858,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-01-13,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00033857,W-003858,UTILIZATION_CERTIFICATE,RECORDED,2024-12-28,UTIL-W-003858,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-01-13,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033858,W-003858,HANDOVER_RECORD,RECORDED,2024-12-28,HAND-W-003858,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-01-13,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033859,W-003858,PUBLIC_USE_EVIDENCE,RECORDED,2025-01-26,PUBL-W-003858,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-01-13,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00033860,W-003858,COMPLETED_WORK_PHOTO,RECORDED,2025-01-08,COMP-W-003858,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-01-13,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033861,W-003858,ASSET_REGISTER,RECORDED,2025-01-12,ASSE-W-003858,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-01-13,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033862,W-003858,AUDIT_RECORD,RECORDED,2025-01-13,AUDI-W-003858,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-01-13,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033863,W-003859,PAYMENT_RELEASE,RECORDED,2024-05-19,PAY-V2-0012935,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033864,W-003859,PAYMENT_RELEASE,RECORDED,2024-06-18,PAY-V2-0012936,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033865,W-003859,PAYMENT_RELEASE,RECORDED,2024-07-21,PAY-V2-0012937,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033866,W-003859,PAYMENT_RELEASE,RECORDED,2024-08-26,PAY-V2-0012938,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033867,W-003859,PAYMENT_RELEASE,RECORDED,2024-09-27,PAY-V2-0012939,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033868,W-003859,PAYMENT_RELEASE,RECORDED,2024-10-28,PAY-V2-0012940,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033869,W-003859,PROGRESS_REPORT,RECORDED,2024-11-22,PROG-V2-00070203,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00033870,W-003859,SANCTION_RECORD,RECORDED,2024-02-09,SAN-W-003859,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00033871,W-003859,COMPLETION_CERTIFICATE,RECORDED,2024-12-07,COMP-W-003859,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-12-22,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033872,W-003859,HANDOVER_RECORD,RECORDED,2024-12-22,HAND-W-003859,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-12-22,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033873,W-003859,PUBLIC_USE_EVIDENCE,RECORDED,2025-01-06,PUBL-W-003859,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-12-22,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033874,W-003859,COMPLETED_WORK_PHOTO,RECORDED,2025-01-11,COMP-W-003859,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-12-22,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033875,W-003859,ASSET_REGISTER,RECORDED,2024-12-06,ASSE-W-003859,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-12-22,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00033876,W-003859,AUDIT_RECORD,RECORDED,2024-12-21,AUDI-W-003859,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2024-12-22,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
REC-V2-00033877,W-003862,PAYMENT_RELEASE,RECORDED,2025-02-01,PAY-V2-0012941,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033878,W-003862,PAYMENT_RELEASE,RECORDED,2025-08-21,PAY-V2-0012942,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033879,W-003862,PAYMENT_RELEASE,RECORDED,2026-02-25,PAY-V2-0012943,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033880,W-003862,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00070230,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00033881,W-003862,SANCTION_RECORD,RECORDED,2024-04-22,SAN-W-003862,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00033882,W-003863,PAYMENT_RELEASE,RECORDED,2024-11-24,PAY-V2-0012944,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033883,W-003863,PAYMENT_RELEASE,RECORDED,2025-05-06,PAY-V2-0012945,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033884,W-003863,PAYMENT_RELEASE,RECORDED,2025-10-12,PAY-V2-0012946,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033885,W-003863,PAYMENT_RELEASE,RECORDED,2026-03-30,PAY-V2-0012947,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033886,W-003863,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00070258,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00033887,W-003863,SANCTION_RECORD,RECORDED,2024-04-21,SAN-W-003863,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00033888,W-003864,PAYMENT_RELEASE,RECORDED,2025-04-10,PAY-V2-0012948,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033889,W-003864,PAYMENT_RELEASE,RECORDED,2025-12-22,PAY-V2-0012949,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033890,W-003864,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00070285,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00033891,W-003864,SANCTION_RECORD,RECORDED,2024-06-13,SAN-W-003864,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00033892,W-003865,PAYMENT_RELEASE,RECORDED,2025-03-10,PAY-V2-0012950,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033893,W-003865,PAYMENT_RELEASE,RECORDED,2025-09-10,PAY-V2-0012951,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033894,W-003865,PAYMENT_RELEASE,RECORDED,2026-03-13,PAY-V2-0012952,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033895,W-003865,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00070310,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00033896,W-003865,SANCTION_RECORD,RECORDED,2024-06-14,SAN-W-003865,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00033897,W-003866,PAYMENT_RELEASE,RECORDED,2025-01-14,PAY-V2-0012953,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033898,W-003866,PAYMENT_RELEASE,RECORDED,2025-06-14,PAY-V2-0012954,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033899,W-003866,PAYMENT_RELEASE,RECORDED,2025-11-16,PAY-V2-0012955,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033900,W-003866,PAYMENT_RELEASE,RECORDED,2026-04-13,PAY-V2-0012956,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033901,W-003866,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00070336,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00033902,W-003866,SANCTION_RECORD,RECORDED,2024-06-01,SAN-W-003866,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00033903,W-003867,PAYMENT_RELEASE,RECORDED,2025-03-30,PAY-V2-0012957,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033904,W-003867,PAYMENT_RELEASE,RECORDED,2025-12-19,PAY-V2-0012958,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033905,W-003867,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00070363,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00033906,W-003867,SANCTION_RECORD,RECORDED,2024-05-10,SAN-W-003867,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00033907,W-003868,PAYMENT_RELEASE,RECORDED,2025-03-17,PAY-V2-0012959,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033908,W-003868,PAYMENT_RELEASE,RECORDED,2025-09-11,PAY-V2-0012960,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033909,W-003868,PAYMENT_RELEASE,RECORDED,2026-03-15,PAY-V2-0012961,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033910,W-003868,PROGRESS_REPORT,RECORDED,2026-09-05,PROG-V2-00070388,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00033911,W-003868,SANCTION_RECORD,RECORDED,2024-06-13,SAN-W-003868,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00033912,W-003869,PAYMENT_RELEASE,RECORDED,2024-11-14,PAY-V2-0012962,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033913,W-003869,PAYMENT_RELEASE,RECORDED,2025-01-14,PAY-V2-0012963,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033914,W-003869,PAYMENT_RELEASE,RECORDED,2025-03-19,PAY-V2-0012964,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033915,W-003869,PAYMENT_RELEASE,RECORDED,2025-05-20,PAY-V2-0012965,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033916,W-003869,PAYMENT_RELEASE,RECORDED,2025-07-31,PAY-V2-0012966,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033917,W-003869,PAYMENT_RELEASE,RECORDED,2025-10-02,PAY-V2-0012967,SYNTHETIC_PFMS_LIKE_HISTORY,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic payment history,True
REC-V2-00033918,W-003869,PROGRESS_REPORT,RECORDED,2025-11-29,PROG-V2-00070403,SYNTHETIC_PROGRESS_HISTORY,EXECUTION|COMPLETION,,AGENCY_SUBMITTED,Latest synthetic progress record,True
REC-V2-00033919,W-003869,SANCTION_RECORD,RECORDED,2024-07-20,SAN-W-003869,SYNTHETIC_SANCTION_REGISTER,EXECUTION|COMPLETION,,SYSTEM_RECORDED,Synthetic sanction record,True
REC-V2-00033920,W-003869,COMPLETION_CERTIFICATE,RECORDED,2025-12-11,COMP-W-003869,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-12-29,PENDING_VERIFICATION,Synthetic closure evidence; not an official record,True
REC-V2-00033921,W-003869,UTILIZATION_CERTIFICATE,RECORDED,2025-12-04,UTIL-W-003869,SYNTHETIC_CLOSURE_REGISTER,COMPLETION,2025-12-29,DISTRICT_VERIFIED,Synthetic closure evidence; not an official record,True
