progress_id,work_id,report_date,physical_progress_pct,financial_progress_pct,expected_progress_pct_by_date,reported_status,reported_by_agency_id,source_type,synthetic_demo_data
PROG-V2-00081213,W-004465,2024-05-15,3.3,66.3,12.5,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081214,W-004465,2024-06-15,2.6,67.6,15.6,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081215,W-004465,2024-07-15,9.3,76.3,18.8,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081216,W-004465,2024-08-15,6.8,75.8,21.9,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081217,W-004465,2024-09-15,5.2,76.2,25.0,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081218,W-004465,2024-10-15,9.5,82.5,28.1,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081219,W-004465,2024-11-15,6.2,81.2,31.2,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081220,W-004465,2024-12-15,11.8,88.8,34.4,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081221,W-004465,2025-01-15,11.1,90.1,37.5,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081222,W-004465,2025-02-15,11.8,92.8,40.6,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081223,W-004465,2025-03-15,12.3,95.3,43.8,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081224,W-004465,2025-04-15,15.4,100.4,46.9,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081225,W-004465,2025-05-15,14.5,101.5,50.0,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081226,W-004465,2025-06-15,17.1,106.1,53.1,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081227,W-004465,2025-07-15,19.5,110.5,56.2,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081228,W-004465,2025-08-15,19.0,112.0,59.4,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081229,W-004465,2025-09-15,20.1,115.1,62.5,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081230,W-004465,2025-10-15,22.2,119.2,65.6,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081231,W-004465,2025-11-15,22.8,121.8,68.8,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081232,W-004465,2025-12-15,22.8,123.8,71.9,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081233,W-004465,2026-01-15,20.6,123.6,75.0,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081234,W-004465,2026-02-15,19.7,124.7,78.1,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081235,W-004465,2026-03-15,23.0,130.0,81.2,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081236,W-004465,2026-04-15,24.0,133.0,84.4,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081237,W-004465,2026-05-15,28.5,139.5,87.5,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081238,W-004465,2026-06-15,27.8,140.8,90.6,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081239,W-004465,2026-07-15,28.4,143.4,93.8,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081240,W-004465,2026-08-15,29.5,146.5,96.9,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081241,W-004465,2026-09-05,30.1,149.1,100,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081242,W-004466,2024-02-15,2.8,1.7,3.1,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081243,W-004466,2024-03-15,3.2,24.6,6.2,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081244,W-004466,2024-04-15,12.0,17.0,9.4,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081245,W-004466,2024-05-15,8.3,15.1,12.5,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081246,W-004466,2024-06-15,10.7,10.8,15.6,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081247,W-004466,2024-07-15,17.8,26.6,18.8,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081248,W-004466,2024-08-15,17.2,13.2,21.9,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081249,W-004466,2024-09-15,24.4,40.5,25.0,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081250,W-004466,2024-10-15,24.3,27.2,28.1,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081251,W-004466,2024-11-15,24.6,21.7,31.2,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081252,W-004466,2024-12-15,30.5,23.8,34.4,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081253,W-004466,2025-01-15,35.6,39.5,37.5,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081254,W-004466,2025-02-15,39.7,37.9,40.6,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081255,W-004466,2025-03-15,42.3,38.9,43.8,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081256,W-004466,2025-04-15,43.7,44.9,46.9,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081257,W-004466,2025-05-15,48.3,49.0,50.0,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081258,W-004466,2025-06-15,50.8,59.1,53.1,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081259,W-004466,2025-07-15,49.3,43.0,56.2,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081260,W-004466,2025-08-15,52.8,54.3,59.4,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081261,W-004466,2025-09-15,54.9,64.0,62.5,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081262,W-004466,2025-10-15,55.0,57.0,65.6,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081263,W-004466,2025-11-15,59.6,58.5,68.8,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081264,W-004466,2025-12-15,63.0,53.0,71.9,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081265,W-004466,2026-01-15,69.0,70.1,75.0,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081266,W-004466,2026-02-15,69.0,70.9,78.1,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081267,W-004466,2026-03-15,73.2,69.8,81.2,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081268,W-004466,2026-04-15,71.1,66.8,84.4,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081269,W-004466,2026-05-15,80.1,89.2,87.5,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081270,W-004466,2026-06-15,80.5,106.6,90.6,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081271,W-004466,2026-07-15,84.5,72.2,93.8,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081272,W-004466,2026-08-15,88.9,78.6,96.9,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081273,W-004466,2026-09-05,88.9,76.4,100,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081274,W-004467,2024-03-15,3.8,0,3.2,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081275,W-004467,2024-04-15,5.6,0,6.5,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081276,W-004467,2024-05-15,10.9,24.0,9.7,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081277,W-004467,2024-06-15,16.0,2.2,12.9,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081278,W-004467,2024-07-15,12.0,26.6,16.1,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081279,W-004467,2024-08-15,14.8,10.8,19.4,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081280,W-004467,2024-09-15,21.9,34.6,22.6,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081281,W-004467,2024-10-15,22.7,19.7,25.8,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081282,W-004467,2024-11-15,24.3,33.5,29.0,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081283,W-004467,2024-12-15,30.5,42.0,32.3,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081284,W-004467,2025-01-15,28.4,29.8,35.5,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081285,W-004467,2025-02-15,35.2,35.0,38.7,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081286,W-004467,2025-03-15,39.5,43.7,41.9,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081287,W-004467,2025-04-15,38.0,33.0,45.2,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081288,W-004467,2025-05-15,45.0,55.0,48.4,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081289,W-004467,2025-06-15,49.8,64.6,51.6,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081290,W-004467,2025-07-15,52.7,66.1,54.8,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081291,W-004467,2025-08-15,56.2,48.4,58.1,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081292,W-004467,2025-09-15,57.0,60.0,61.3,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081293,W-004467,2025-10-15,55.6,50.6,64.5,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081294,W-004467,2025-11-15,62.7,53.2,67.7,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081295,W-004467,2025-12-15,67.6,77.3,71.0,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081296,W-004467,2026-01-15,65.5,67.3,74.2,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081297,W-004467,2026-02-15,71.9,73.3,77.4,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081298,W-004467,2026-03-15,70.8,78.1,80.6,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081299,W-004467,2026-04-15,75.7,81.4,83.9,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081300,W-004467,2026-05-15,81.0,90.9,87.1,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081301,W-004467,2026-06-15,85.9,90.5,90.3,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081302,W-004467,2026-07-15,84.1,86.0,93.5,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081303,W-004467,2026-08-15,87.8,86.2,96.8,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081304,W-004467,2026-09-05,92.0,83.1,100,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081305,W-004468,2024-03-15,0.6,0,3.2,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081306,W-004468,2024-04-15,6.7,0,6.5,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081307,W-004468,2024-05-15,6.8,17.2,9.7,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081308,W-004468,2024-06-15,8.3,21.0,12.9,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081309,W-004468,2024-07-15,14.6,2.8,16.1,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081310,W-004468,2024-08-15,17.9,22.1,19.4,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081311,W-004468,2024-09-15,21.5,14.2,22.6,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081312,W-004468,2024-10-15,17.4,10.8,25.8,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081313,W-004468,2024-11-15,25.9,18.1,29.0,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081314,W-004468,2024-12-15,28.1,39.6,32.3,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081315,W-004468,2025-01-15,24.6,26.8,35.5,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081316,W-004468,2025-02-15,31.7,15.4,38.7,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081317,W-004468,2025-03-15,35.4,47.8,41.9,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081318,W-004468,2025-04-15,33.9,25.3,45.2,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081319,W-004468,2025-05-15,41.2,49.6,48.4,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081320,W-004468,2025-06-15,47.5,43.3,51.6,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081321,W-004468,2025-07-15,45.4,39.9,54.8,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081322,W-004468,2025-08-15,49.7,46.5,58.1,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081323,W-004468,2025-09-15,53.3,46.1,61.3,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081324,W-004468,2025-10-15,52.7,63.3,64.5,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081325,W-004468,2025-11-15,56.6,56.7,67.7,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081326,W-004468,2025-12-15,59.7,49.7,71.0,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081327,W-004468,2026-01-15,60.8,64.5,74.2,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081328,W-004468,2026-02-15,68.0,60.2,77.4,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081329,W-004468,2026-03-15,66.2,67.4,80.6,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081330,W-004468,2026-04-15,67.3,58.2,83.9,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081331,W-004468,2026-05-15,71.1,81.8,87.1,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081332,W-004468,2026-06-15,75.6,85.6,90.3,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081333,W-004468,2026-07-15,77.8,71.7,93.5,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081334,W-004468,2026-08-15,80.4,73.3,96.8,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081335,W-004468,2026-09-05,84.6,84.1,100,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081336,W-004469,2024-04-15,3.9,9.8,6.7,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081337,W-004469,2024-05-15,16.4,22.4,13.3,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081338,W-004469,2024-06-15,21.2,27.1,20.0,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081339,W-004469,2024-07-15,25.8,17.1,26.7,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081340,W-004469,2024-08-15,32.1,34.4,33.3,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081341,W-004469,2024-09-15,41.5,37.3,40.0,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081342,W-004469,2024-10-15,45.1,51.4,46.7,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081343,W-004469,2024-11-15,56.0,48.1,53.3,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081344,W-004469,2024-12-15,55.3,59.2,60.0,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081345,W-004469,2025-01-15,67.3,67.4,66.7,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081346,W-004469,2025-02-15,73.1,63.6,73.3,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081347,W-004469,2025-03-15,82.2,78.6,80.0,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081348,W-004469,2025-04-15,88.3,96.7,86.7,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081349,W-004469,2025-05-15,90.8,78.6,93.3,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081350,W-004469,2025-06-15,100.0,101.4,100,COMPLETED,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081351,W-004470,2024-03-15,12.6,36.6,11.1,ONGOING,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081352,W-004470,2024-04-15,23.1,31.5,22.2,ONGOING,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081353,W-004470,2024-05-15,30.8,21.3,33.3,ONGOING,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081354,W-004470,2024-06-15,42.9,57.8,44.4,ONGOING,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081355,W-004470,2024-07-15,58.1,63.0,55.6,ONGOING,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081356,W-004470,2024-08-15,66.5,55.5,66.7,ONGOING,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081357,W-004470,2024-09-15,74.6,83.1,77.8,ONGOING,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081358,W-004470,2024-10-15,89.5,96.8,88.9,ONGOING,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081359,W-004470,2024-11-15,100.0,99.1,100,COMPLETED,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081360,W-004471,2024-02-15,6.9,0,11.1,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081361,W-004471,2024-03-15,26.8,34.7,22.2,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081362,W-004471,2024-04-15,34.6,47.1,33.3,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081363,W-004471,2024-05-15,44.7,48.8,44.4,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081364,W-004471,2024-06-15,55.4,46.0,55.6,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081365,W-004471,2024-07-15,65.4,70.2,66.7,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081366,W-004471,2024-08-15,78.7,66.3,77.8,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081367,W-004471,2024-09-15,90.2,90.3,88.9,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081368,W-004471,2024-10-06,100.0,99.6,100,COMPLETED,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081369,W-004472,2024-01-15,22.6,30.3,20.0,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081370,W-004472,2024-02-15,41.2,44.6,40.0,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081371,W-004472,2024-03-15,58.8,53.8,60.0,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081372,W-004472,2024-04-15,80.7,98.3,80.0,ONGOING,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081373,W-004472,2024-05-15,100.0,101.6,100,COMPLETED,IA-S02-03-02,SYNTHETIC_V2,True
PROG-V2-00081374,W-004473,2024-04-15,3.7,4.6,5.6,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081375,W-004473,2024-05-15,10.5,0,11.1,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081376,W-004473,2024-06-15,16.6,22.9,16.7,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081377,W-004473,2024-07-15,20.2,9.7,22.2,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081378,W-004473,2024-08-15,24.7,16.8,27.8,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081379,W-004473,2024-09-15,31.2,29.3,33.3,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081380,W-004473,2024-10-15,39.6,50.7,38.9,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081381,W-004473,2024-11-15,45.0,37.2,44.4,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081382,W-004473,2024-12-15,52.6,57.7,50.0,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081383,W-004473,2025-01-15,55.8,55.3,55.6,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081384,W-004473,2025-02-15,61.7,64.1,61.1,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081385,W-004473,2025-03-15,65.5,65.1,66.7,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081386,W-004473,2025-04-15,73.6,58.8,72.2,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081387,W-004473,2025-05-15,78.6,89.2,77.8,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081388,W-004473,2025-06-15,86.9,83.3,83.3,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081389,W-004473,2025-07-15,90.2,83.6,88.9,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081390,W-004473,2025-08-15,94.2,85.5,94.4,ONGOING,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081391,W-004473,2025-09-09,100.0,76.5,100,COMPLETED,IA-S03-03-02,SYNTHETIC_V2,True
PROG-V2-00081392,W-004474,2024-06-15,4.0,0.0,6.7,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081393,W-004474,2024-07-15,11.0,24.2,13.3,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081394,W-004474,2024-08-15,21.2,14.4,20.0,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081395,W-004474,2024-09-15,30.3,24.4,26.7,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081396,W-004474,2024-10-15,33.0,25.1,33.3,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081397,W-004474,2024-11-15,41.6,49.9,40.0,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081398,W-004474,2024-12-15,48.3,29.8,46.7,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081399,W-004474,2025-01-15,56.6,57.3,53.3,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081400,W-004474,2025-02-15,60.7,57.2,60.0,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081401,W-004474,2025-03-15,65.2,68.5,66.7,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081402,W-004474,2025-04-15,72.6,66.9,73.3,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081403,W-004474,2025-05-15,82.3,83.1,80.0,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081404,W-004474,2025-06-15,85.8,93.2,86.7,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081405,W-004474,2025-07-15,96.8,94.3,93.3,ONGOING,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081406,W-004474,2025-08-15,100.0,101.3,100,COMPLETED,IA-S04-03-02,SYNTHETIC_V2,True
PROG-V2-00081407,W-004475,2024-05-15,5.7,12.3,12.5,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081408,W-004475,2024-06-15,25.0,24.6,25.0,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081409,W-004475,2024-07-15,35.3,39.6,37.5,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081410,W-004475,2024-08-15,46.9,37.0,50.0,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081411,W-004475,2024-09-15,61.3,73.1,62.5,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081412,W-004475,2024-10-15,73.7,80.2,75.0,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081413,W-004475,2024-11-15,88.2,104.4,87.5,ONGOING,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081414,W-004475,2024-12-07,100.0,111.0,100,COMPLETED,IA-S05-03-02,SYNTHETIC_V2,True
PROG-V2-00081415,W-004476,2024-03-15,18.3,28.7,16.7,ONGOING,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081416,W-004476,2024-04-15,31.9,46.7,33.3,ONGOING,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081417,W-004476,2024-05-15,48.4,42.0,50.0,ONGOING,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081418,W-004476,2024-06-15,66.4,63.5,66.7,ONGOING,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081419,W-004476,2024-07-15,82.7,92.4,83.3,ONGOING,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081420,W-004476,2024-08-15,100.0,98.6,100,COMPLETED,IA-S06-03-02,SYNTHETIC_V2,True
PROG-V2-00081421,W-004477,2024-05-15,8.6,0,5.3,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081422,W-004477,2024-06-15,10.7,4.2,10.5,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081423,W-004477,2024-07-15,10.8,18.8,15.8,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081424,W-004477,2024-08-15,17.7,17.9,21.1,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081425,W-004477,2024-09-15,26.2,17.5,26.3,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
PROG-V2-00081426,W-004477,2024-10-15,35.6,33.9,31.6,ONGOING,IA-S01-03-02,SYNTHETIC_V2,True
