alert_type,group_type,group_value,metric,month,current_value,current_event_count,baseline_month_count,historical_event_support,median,mad,q1,q3,iqr,p10,p90,robust_z,deviation_method,ewma,trend_deviation_flag,evidence_summary
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Telangana,recommended_amount_inr,2026-06,0.0,0,6,79,28489500.0,4795000.0,26428250.0,33866500.0,7438250.0,19531500.0,35826000.0,-4.0075428050052135,MAD,19763153.80437371,True,recommended_amount_inr for state_name=Telangana in 2026-06 has signed robust z -4.008 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Andhra Pradesh|sector=Community Infrastructure,progress_report_count,2026-06,18.0,18,6,81,11.5,1.0,11.0,15.0,4.0,10.5,18.5,4.38425,MAD,15.683573611409454,True,progress_report_count for state_name=Andhra Pradesh|sector=Community Infrastructure in 2026-06 has signed robust z 4.384 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Andhra Pradesh|sector=Sanitation,released_payment_count,2026-06,17.0,17,6,43,7.5,1.0,6.25,8.0,1.75,5.0,9.0,6.40775,MAD,10.293550080743955,True,released_payment_count for state_name=Andhra Pradesh|sector=Sanitation in 2026-06 has signed robust z 6.408 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Karnataka|sector=Roads & Bridges,released_payment_count,2026-06,12.0,12,6,33,5.0,0.5,4.25,5.0,0.75,3.5,8.0,9.443,MAD,7.892473570253039,True,released_payment_count for state_name=Karnataka|sector=Roads & Bridges in 2026-06 has signed robust z 9.443 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Maharashtra|sector=Community Infrastructure,released_payment_amount_inr,2026-06,5946000.0,12,6,47,3588500.0,180500.0,3415000.0,4466250.0,1051250.0,3408000.0,4769000.0,8.809605263157895,MAD,4425258.355671129,True,released_payment_amount_inr for state_name=Maharashtra|sector=Community Infrastructure in 2026-06 has signed robust z 8.810 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Maharashtra|sector=Education,released_payment_amount_inr,2026-06,5532000.0,7,6,27,1022500.0,337500.0,771000.0,1640750.0,869750.0,685000.0,3062500.0,9.01231925925926,MAD,3167458.0518041104,True,released_payment_amount_inr for state_name=Maharashtra|sector=Education in 2026-06 has signed robust z 9.012 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Maharashtra|sector=Sanitation,released_payment_count,2026-06,19.0,19,6,30,4.5,1.5,3.0,6.0,3.0,2.5,8.0,6.520166666666667,MAD,9.348970264873701,True,released_payment_count for state_name=Maharashtra|sector=Sanitation in 2026-06 has signed robust z 6.520 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Odisha|sector=Community Infrastructure,released_payment_count,2026-06,15.0,15,6,40,5.0,1.5,4.25,9.5,5.25,3.5,11.5,4.496666666666667,MAD,9.312870452884646,True,released_payment_count for state_name=Odisha|sector=Community Infrastructure in 2026-06 has signed robust z 4.497 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Odisha|sector=Health,progress_report_count,2026-06,20.0,20,6,102,15.0,0.5,15.0,18.0,3.0,14.5,21.5,6.745,MAD,18.307538238621007,True,progress_report_count for state_name=Odisha|sector=Health in 2026-06 has signed robust z 6.745 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Odisha|sector=Sports,released_payment_amount_inr,2026-06,817000.0,4,6,56,4322500.0,450000.0,3893000.0,4694250.0,801250.0,2924500.0,4933000.0,-5.254355,MAD,3036761.482949988,True,released_payment_amount_inr for state_name=Odisha|sector=Sports in 2026-06 has signed robust z -5.254 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Odisha|sector=Sports,released_payment_count,2026-06,4.0,4,6,56,10.0,1.0,8.5,10.75,2.25,7.0,11.0,-4.047,MAD,7.711426446608008,True,released_payment_count for state_name=Odisha|sector=Sports in 2026-06 has signed robust z -4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Renewable Energy,released_payment_count,2026-06,18.0,18,6,60,10.0,1.5,9.25,11.5,2.25,7.5,12.5,3.5973333333333333,MAD,11.906989084397917,True,released_payment_count for state_name=Rajasthan|sector=Renewable Energy in 2026-06 has signed robust z 3.597 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Telangana|sector=Roads & Bridges,released_payment_count,2026-06,18.0,18,6,40,5.0,1.5,4.25,9.5,5.25,3.5,11.5,5.845666666666666,MAD,10.8837878534111,True,released_payment_count for state_name=Telangana|sector=Roads & Bridges in 2026-06 has signed robust z 5.846 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4,released_payment_count,2026-07,31.0,31,6,86,11.5,3.5,9.0,15.5,6.5,6.5,25.0,3.7579285714285713,MAD,18.48139422965602,True,released_payment_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4 in 2026-07 has signed robust z 3.758 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 1,released_payment_count,2026-07,23.0,23,6,78,11.0,1.5,10.0,14.25,4.25,9.5,18.5,5.396,MAD,17.320826960560364,True,released_payment_count for state_name=Karnataka|district=Karnataka Demo District 1 in 2026-07 has signed robust z 5.396 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 4,released_payment_count,2026-07,22.0,22,6,88,15.0,1.0,13.5,15.0,1.5,12.5,16.5,4.7215,MAD,16.700153925292568,True,released_payment_count for state_name=Karnataka|district=Karnataka Demo District 4 in 2026-07 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 1,sanction_work_count,2026-07,0.0,0,6,21,3.0,0.5,3.0,3.75,0.75,2.5,5.0,-4.047,MAD,2.0646796376859773,True,sanction_work_count for state_name=Maharashtra|district=Maharashtra Demo District 1 in 2026-07 has signed robust z -4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 4,released_payment_count,2026-07,23.0,23,6,82,12.5,0.5,12.0,14.5,2.5,12.0,16.5,14.1645,MAD,16.725171722647854,True,released_payment_count for state_name=Maharashtra|district=Maharashtra Demo District 4 in 2026-07 has signed robust z 14.165 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Odisha|district=Odisha Demo District 1,released_payment_count,2026-07,30.0,30,6,108,16.0,1.5,15.25,21.25,6.0,14.5,23.5,6.295333333333333,MAD,22.419734254905208,True,released_payment_count for state_name=Odisha|district=Odisha Demo District 1 in 2026-07 has signed robust z 6.295 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 2,progress_report_count,2026-07,41.0,41,6,168,27.5,2.0,26.25,29.5,3.25,25.0,31.5,4.552875,MAD,32.026372890321944,True,progress_report_count for state_name=Rajasthan|district=Rajasthan Demo District 2 in 2026-07 has signed robust z 4.553 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 2,released_payment_count,2026-07,17.0,17,6,72,12.0,0.5,11.25,12.0,0.75,10.5,13.5,6.745,MAD,13.128715831497061,True,released_payment_count for state_name=Rajasthan|district=Rajasthan Demo District 2 in 2026-07 has signed robust z 6.745 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 3,sanction_work_count,2026-07,0.0,0,6,23,4.0,0.5,4.0,4.75,0.75,2.5,5.0,-5.396,MAD,2.1372185279906013,True,sanction_work_count for state_name=Rajasthan|district=Rajasthan Demo District 3 in 2026-07 has signed robust z -5.396 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Telangana|district=Telangana Demo District 1,recommendation_work_count,2026-07,0.0,0,6,20,3.5,0.5,3.0,4.0,1.0,1.5,5.0,-4.7215,MAD,1.7873044694359843,True,recommendation_work_count for state_name=Telangana|district=Telangana Demo District 1 in 2026-07 has signed robust z -4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Telangana|district=Telangana Demo District 1,released_payment_count,2026-07,32.0,32,6,80,14.5,0.5,13.25,15.0,1.75,10.5,15.0,23.607499999999998,MAD,18.611227096079144,True,released_payment_count for state_name=Telangana|district=Telangana Demo District 1 in 2026-07 has signed robust z 23.607 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Sanitation,progress_report_count,2026-07,11.0,11,6,43,6.0,0.5,6.0,8.25,2.25,5.5,10.0,6.745,MAD,8.799119072975076,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Sanitation in 2026-07 has signed robust z 6.745 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Sports,progress_report_count,2026-07,9.0,9,6,27,4.0,0.0,4.0,4.75,0.75,4.0,5.5,8.993333333333332,IQR_FALLBACK,5.799843504150725,True,progress_report_count for state_name=Karnataka|district=Karnataka Demo District 1|sector=Sports in 2026-07 has signed robust z 8.993 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Education,progress_report_count,2026-07,6.0,6,6,22,3.0,0.0,3.0,3.75,0.75,3.0,5.0,5.395999999999999,IQR_FALLBACK,4.374231009570651,True,progress_report_count for state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Education in 2026-07 has signed robust z 5.396 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Health,progress_report_count,2026-07,1.0,1,6,33,6.5,0.5,3.75,7.0,3.25,3.0,7.0,-7.4195,MAD,4.2316506805340195,True,progress_report_count for state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Health in 2026-07 has signed robust z -7.420 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sanitation,progress_report_count,2026-07,9.0,9,6,26,4.0,0.5,4.0,4.75,0.75,3.5,5.5,6.745,MAD,5.771455851618962,True,progress_report_count for state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sanitation in 2026-07 has signed robust z 6.745 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 4|sector=Sanitation,progress_report_count,2026-07,7.0,7,6,26,4.0,0.5,4.0,4.75,0.75,3.5,5.5,4.047,MAD,5.024595530888606,True,progress_report_count for state_name=Rajasthan|district=Rajasthan Demo District 4|sector=Sanitation in 2026-07 has signed robust z 4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 4|sector=Drinking Water,progress_report_count,2026-07,7.0,7,6,27,4.0,0.5,4.0,5.5,1.5,3.5,6.0,4.047,MAD,5.124165443128877,True,progress_report_count for state_name=Telangana|district=Telangana Demo District 4|sector=Drinking Water in 2026-07 has signed robust z 4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Community Infrastructure,released_payment_count,2026-07,88.0,88,6,253,41.0,5.0,35.25,43.75,8.5,31.0,54.5,6.3403,MAD,59.126943764395854,True,released_payment_count for sector=Community Infrastructure in 2026-07 has signed robust z 6.340 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Drinking Water,sanction_work_count,2026-07,1.0,1,6,41,6.5,1.0,6.0,7.75,1.75,5.5,8.5,-3.70975,MAD,5.035532995685546,True,sanction_work_count for sector=Drinking Water in 2026-07 has signed robust z -3.710 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Education,released_payment_count,2026-07,74.0,74,6,225,35.5,6.0,31.75,43.75,12.0,29.5,47.5,4.328041666666667,MAD,50.10318965577427,True,released_payment_count for sector=Education in 2026-07 has signed robust z 4.328 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Health,sanction_work_count,2026-07,0.0,0,6,47,6.0,1.0,5.25,9.0,3.75,5.0,12.5,-4.047,MAD,4.632129112225301,True,sanction_work_count for sector=Health in 2026-07 has signed robust z -4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Renewable Energy,recommended_amount_inr,2026-07,0.0,0,6,49,12954500.0,1784500.0,10731500.0,13454000.0,2722500.0,5010500.0,15946500.0,-4.896503362286355,MAD,6935383.078616593,True,recommended_amount_inr for sector=Renewable Energy in 2026-07 has signed robust z -4.897 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Renewable Energy,released_payment_count,2026-07,68.0,68,6,289,49.5,2.0,47.5,50.75,3.25,41.0,54.0,6.239125,MAD,54.67784844783423,True,released_payment_count for sector=Renewable Energy in 2026-07 has signed robust z 6.239 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Roads & Bridges,recommendation_work_count,2026-07,0.0,0,6,52,10.5,1.0,8.5,11.0,2.5,4.0,11.5,-7.08225,MAD,5.156550002938886,True,recommendation_work_count for sector=Roads & Bridges in 2026-07 has signed robust z -7.082 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Roads & Bridges,sanction_work_count,2026-07,1.0,1,6,59,10.5,1.5,8.5,11.75,3.25,7.0,12.0,-4.271833333333333,MAD,6.724582826195945,True,sanction_work_count for sector=Roads & Bridges in 2026-07 has signed robust z -4.272 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Roads & Bridges,sanctioned_amount_inr,2026-07,2873000.0,1,6,59,30987500.0,2528500.0,25300500.0,33244000.0,7943500.0,20692000.0,33516000.0,-7.499794443345857,MAD,19620039.558247093,True,sanctioned_amount_inr for sector=Roads & Bridges in 2026-07 has signed robust z -7.500 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Sanitation,recommendation_work_count,2026-07,0.0,0,6,66,14.0,1.5,8.75,14.75,6.0,3.5,15.5,-6.295333333333333,MAD,6.813097136091469,True,recommendation_work_count for sector=Sanitation in 2026-07 has signed robust z -6.295 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,SECTOR,sector=Sanitation,sanction_work_count,2026-07,3.0,3,6,68,10.5,1.0,9.25,11.0,1.75,7.0,16.5,-5.05875,MAD,8.707704606650873,True,sanction_work_count for sector=Sanitation in 2026-07 has signed robust z -5.059 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Andhra Pradesh,recommendation_work_count,2026-07,0.0,0,6,66,13.5,1.0,10.75,14.0,3.25,5.0,14.5,-9.10575,MAD,6.274676322094494,True,recommendation_work_count for state_name=Andhra Pradesh in 2026-07 has signed robust z -9.106 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Andhra Pradesh,recommended_amount_inr,2026-07,0.0,0,6,66,24628000.0,1636500.0,20757000.0,25325750.0,4568750.0,9849500.0,26264500.0,-10.150678887870455,MAD,11824463.268029483,True,recommended_amount_inr for state_name=Andhra Pradesh in 2026-07 has signed robust z -10.151 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Karnataka,recommendation_work_count,2026-07,0.0,0,6,61,11.0,2.0,10.0,13.5,3.5,5.0,14.5,-3.70975,MAD,5.761624631753293,True,recommendation_work_count for state_name=Karnataka in 2026-07 has signed robust z -3.710 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Maharashtra,recommendation_work_count,2026-07,0.0,0,6,70,12.5,2.0,12.0,15.25,3.25,6.0,16.5,-4.215625,MAD,6.915050052272565,True,recommendation_work_count for state_name=Maharashtra in 2026-07 has signed robust z -4.216 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Maharashtra,recommended_amount_inr,2026-07,0.0,0,6,70,27101000.0,2391500.0,25101500.0,29392250.0,4290750.0,12452000.0,32151000.0,-7.643581225172486,MAD,13763268.513699474,True,recommended_amount_inr for state_name=Maharashtra in 2026-07 has signed robust z -7.644 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Odisha,released_payment_amount_inr,2026-07,36867000.0,92,6,345,27232500.0,1566000.0,25755750.0,28693500.0,2937750.0,23022000.0,29082000.0,4.149725574712644,MAD,30182446.420195837,True,released_payment_amount_inr for state_name=Odisha in 2026-07 has signed robust z 4.150 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Odisha,released_payment_count,2026-07,92.0,92,6,345,54.5,6.0,49.25,65.75,16.5,48.5,69.5,4.215625,MAD,69.59073819905859,True,released_payment_count for state_name=Odisha in 2026-07 has signed robust z 4.216 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Rajasthan,recommendation_work_count,2026-07,0.0,0,6,67,13.0,1.5,11.25,14.0,2.75,5.5,15.0,-5.845666666666666,MAD,6.180994442205445,True,recommendation_work_count for state_name=Rajasthan in 2026-07 has signed robust z -5.846 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Rajasthan,sanction_work_count,2026-07,3.0,3,6,73,12.5,1.5,11.0,14.0,3.0,8.5,15.5,-4.271833333333333,MAD,8.470375665159416,True,sanction_work_count for state_name=Rajasthan in 2026-07 has signed robust z -4.272 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Telangana,recommendation_work_count,2026-07,0.0,0,6,68,15.0,0.5,9.0,15.0,6.0,3.5,15.5,-20.235,MAD,6.8408700648408125,True,recommendation_work_count for state_name=Telangana in 2026-07 has signed robust z -20.235 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Telangana,sanction_work_count,2026-07,1.0,1,6,66,10.5,0.5,10.0,11.75,1.75,10.0,12.5,-12.8155,MAD,8.44437780854996,True,sanction_work_count for state_name=Telangana in 2026-07 has signed robust z -12.816 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE,state_name=Telangana,sanctioned_amount_inr,2026-07,1294000.0,1,6,66,22045500.0,3595500.0,20221250.0,26848000.0,6626750.0,18450000.0,30590000.0,-3.892890209984703,MAD,17076648.96466718,True,sanctioned_amount_inr for state_name=Telangana in 2026-07 has signed robust z -3.893 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Andhra Pradesh|sector=Education,released_payment_count,2026-07,12.0,12,6,42,7.5,0.5,7.0,8.0,1.0,5.0,8.5,6.0705,MAD,8.550597004911893,True,released_payment_count for state_name=Andhra Pradesh|sector=Education in 2026-07 has signed robust z 6.071 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Andhra Pradesh|sector=Sanitation,progress_report_count,2026-07,28.0,28,6,105,17.0,2.0,15.25,18.75,3.5,11.5,24.0,3.70975,MAD,21.999160536951404,True,progress_report_count for state_name=Andhra Pradesh|sector=Sanitation in 2026-07 has signed robust z 3.710 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Andhra Pradesh|sector=Sanitation,released_payment_count,2026-07,20.0,20,6,54,8.0,1.5,7.25,9.5,2.25,5.5,13.5,5.396,MAD,13.205485056520768,True,released_payment_count for state_name=Andhra Pradesh|sector=Sanitation in 2026-07 has signed robust z 5.396 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Karnataka|sector=Education,released_payment_count,2026-07,16.0,16,6,44,8.5,1.0,5.0,9.0,4.0,4.0,9.5,5.05875,MAD,10.50134062366185,True,released_payment_count for state_name=Karnataka|sector=Education in 2026-07 has signed robust z 5.059 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Karnataka|sector=Health,released_payment_amount_inr,2026-07,1128000.0,5,6,46,2278500.0,111500.0,2262500.0,2950000.0,687500.0,2167000.0,4263000.0,-6.959751121076233,MAD,2358787.2265603584,True,released_payment_amount_inr for state_name=Karnataka|sector=Health in 2026-07 has signed robust z -6.960 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Karnataka|sector=Renewable Energy,released_payment_count,2026-07,12.0,12,6,38,6.5,1.0,5.25,7.0,1.75,5.0,7.5,3.70975,MAD,8.042613217263014,True,released_payment_count for state_name=Karnataka|sector=Renewable Energy in 2026-07 has signed robust z 3.710 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Maharashtra|sector=Education,progress_report_count,2026-07,20.0,20,6,64,11.5,1.0,10.25,12.0,1.75,7.5,13.0,5.73325,MAD,13.404198579569265,True,progress_report_count for state_name=Maharashtra|sector=Education in 2026-07 has signed robust z 5.733 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Maharashtra|sector=Sanitation,released_payment_count,2026-07,20.0,20,6,43,4.5,2.0,3.0,9.0,6.0,2.5,14.5,5.227375,MAD,12.54427918541159,True,released_payment_count for state_name=Maharashtra|sector=Sanitation in 2026-07 has signed robust z 5.227 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Maharashtra|sector=Sports,released_payment_count,2026-07,7.0,7,6,22,4.0,0.5,3.25,4.0,0.75,2.0,5.0,4.047,MAD,4.913397486390572,True,released_payment_count for state_name=Maharashtra|sector=Sports in 2026-07 has signed robust z 4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Odisha|sector=Community Infrastructure,released_payment_count,2026-07,17.0,17,6,43,5.0,1.5,4.25,9.5,5.25,3.5,13.0,5.396,MAD,11.619009317019252,True,released_payment_count for state_name=Odisha|sector=Community Infrastructure in 2026-07 has signed robust z 5.396 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Odisha|sector=Drinking Water,released_payment_count,2026-07,10.0,10,6,38,6.5,0.5,6.0,7.0,1.0,5.0,7.5,4.7215,MAD,7.584628075818748,True,released_payment_count for state_name=Odisha|sector=Drinking Water in 2026-07 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Odisha|sector=Education,released_payment_count,2026-07,17.0,17,6,36,6.0,2.0,4.25,7.75,3.5,3.5,8.5,3.70975,MAD,9.157246100141121,True,released_payment_count for state_name=Odisha|sector=Education in 2026-07 has signed robust z 3.710 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Drinking Water,progress_report_count,2026-07,18.0,18,6,67,11.5,1.0,10.25,12.0,1.75,9.5,12.5,4.38425,MAD,13.418553461043235,True,progress_report_count for state_name=Rajasthan|sector=Drinking Water in 2026-07 has signed robust z 4.384 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Drinking Water,released_payment_count,2026-07,9.0,9,6,27,3.5,0.5,3.0,4.0,1.0,2.5,7.5,7.4195,MAD,6.581923492896145,True,released_payment_count for state_name=Rajasthan|sector=Drinking Water in 2026-07 has signed robust z 7.420 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Health,progress_report_count,2026-07,9.0,9,6,85,15.0,0.5,14.25,15.0,0.75,12.0,15.5,-8.094,MAD,12.537847794984803,True,progress_report_count for state_name=Rajasthan|sector=Health in 2026-07 has signed robust z -8.094 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Renewable Energy,released_payment_amount_inr,2026-07,1306000.0,8,6,68,4012500.0,446000.0,3650000.0,4405750.0,755750.0,2910000.0,5036500.0,-4.093126121076233,MAD,3121251.26903243,True,released_payment_amount_inr for state_name=Rajasthan|sector=Renewable Energy in 2026-07 has signed robust z -4.093 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Roads & Bridges,progress_report_count,2026-07,26.0,26,6,92,14.5,1.0,14.0,15.75,1.75,13.0,18.5,7.75675,MAD,18.701258928194765,True,progress_report_count for state_name=Rajasthan|sector=Roads & Bridges in 2026-07 has signed robust z 7.757 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Rajasthan|sector=Sanitation,progress_report_count,2026-07,21.0,21,6,93,15.0,1.0,14.0,16.0,2.0,13.0,18.5,4.047,MAD,16.7449621551453,True,progress_report_count for state_name=Rajasthan|sector=Sanitation in 2026-07 has signed robust z 4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Telangana|sector=Community Infrastructure,released_payment_count,2026-07,22.0,22,6,44,7.0,2.5,5.0,9.75,4.75,4.0,11.0,4.047,MAD,12.421488278242991,True,released_payment_count for state_name=Telangana|sector=Community Infrastructure in 2026-07 has signed robust z 4.047 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Telangana|sector=Education,progress_report_count,2026-07,8.0,8,6,85,13.5,0.5,13.0,14.75,1.75,13.0,16.0,-7.4195,MAD,12.31109633885785,True,progress_report_count for state_name=Telangana|sector=Education in 2026-07 has signed robust z -7.420 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,STATE_SECTOR,state_name=Telangana|sector=Education,released_payment_count,2026-07,8.0,8,6,26,4.5,0.5,4.0,5.0,1.0,2.5,6.0,4.7215,MAD,5.496257677664236,True,released_payment_count for state_name=Telangana|sector=Education in 2026-07 has signed robust z 4.721 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1,progress_report_count,2026-08,133.0,133,6,188,35.0,2.5,28.25,35.75,7.5,21.5,37.5,26.4404,MAD,62.75381497879054,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1 in 2026-08 has signed robust z 26.440 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2,progress_report_count,2026-08,145.0,145,6,211,33.5,4.0,30.0,40.0,10.0,29.5,42.5,18.8016875,MAD,68.368822210789,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2 in 2026-08 has signed robust z 18.802 against 6 causal prior months.
OPERATIONAL_TREND_DEVIATION,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3,progress_report_count,2026-08,120.0,120,6,190,33.5,2.0,30.75,34.0,3.25,26.0,35.5,29.172125,MAD,58.486416006671305,True,progress_report_count for state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3 in 2026-08 has signed robust z 29.172 against 6 causal prior months.
