work_id,lifecycle_stage,delay_prediction_applicability,already_overdue_as_of,delay_probability_uncalibrated,delay_probability_calibrated,delay_prediction_percentile_0_100,delay_percentile_within_applicable_execution,cost_overrun_prediction_applicability,already_over_sanction_as_of,cost_overrun_probability_uncalibrated,cost_overrun_probability_calibrated,cost_overrun_prediction_percentile_0_100,cost_overrun_percentile_within_applicable_execution,cost_overrun_model_score_raw_probability,cost_overrun_calibration_status,cost_overrun_calibration_serving_eligible,cost_overrun_model_quality_status,cost_overrun_serving_score,cost_overrun_serving_percentile_0_100,cost_overrun_serving_rank
W-002211,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.2649636566638946,0.8060074559399626,16.25,16.25,0.2649636566638946,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.2649636566638946,16.25,671
W-002212,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002213,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002214,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.2562858462333679,0.8092583811305073,15.625,15.625,0.2562858462333679,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.2562858462333679,15.625,676
W-002215,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002216,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002217,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.7464694380760193,0.6102711307482632,71.625,71.625,0.7464694380760193,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.7464694380760193,71.625,228
W-002218,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002219,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002220,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002221,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002222,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002223,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002224,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.1908185184001922,0.8349951509434439,9.125,9.125,0.1908185184001922,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.1908185184001922,9.125,728
W-002225,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002226,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002227,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.1610087007284164,0.8477658599319202,7.124999999999999,7.124999999999999,0.1610087007284164,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.1610087007284164,7.124999999999999,744
W-002228,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002229,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.7759549021720886,0.5921852407449401,75.875,75.875,0.7759549021720886,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.7759549021720886,75.875,194
W-002230,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.4836735725402832,0.72721722924256,38.25,38.25,0.4836735725402832,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.4836735725402832,38.25,495
W-002231,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.8249679803848267,0.5572083060739886,80.625,80.625,0.8249679803848267,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.8249679803848267,80.625,156
W-002232,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002233,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002234,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002235,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002236,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002237,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.3177565038204193,0.7867125564442293,23.25,23.25,0.3177565038204193,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.3177565038204193,23.25,615
W-002238,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002239,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.5659411549568176,0.6957040679517602,48.25,48.25,0.5659411549568176,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.5659411549568176,48.25,415
W-002240,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,OBSERVED_OVER_SANCTION,True,0.8226713538169861,0.5590215176746983,80.125,80.125,0.8226713538169861,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.8226713538169861,80.125,160
W-002241,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002242,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.5216275453567505,0.712995026184811,42.25,42.25,0.5216275453567505,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.5216275453567505,42.25,463
W-002243,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002244,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002245,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002246,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002247,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.4597519338130951,0.7359764872174676,36.0,36.0,0.4597519338130951,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.4597519338130951,36.0,513
W-002248,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002249,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.3369928896427154,0.7798210376507779,24.75,24.75,0.3369928896427154,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.3369928896427154,24.75,603
W-002250,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.3220155835151672,0.7851822930812246,23.875,23.875,0.3220155835151672,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.3220155835151672,23.875,610
W-002251,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.1163525730371475,0.8690070743985244,4.625,4.625,0.1163525730371475,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.1163525730371475,4.625,764
W-002252,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002253,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002254,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.2129472345113754,0.8260068968691741,11.375,11.375,0.2129472345113754,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.2129472345113754,11.375,710
W-002255,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002256,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.8428428769111633,0.5423553114650033,83.625,83.625,0.8428428769111633,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.8428428769111633,83.625,132
W-002257,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002258,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002259,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002260,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.9188750386238098,0.4557304686605066,94.75,94.75,0.9188750386238098,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.9188750386238098,94.75,43
W-002261,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.6226667165756226,0.6720494046995975,55.50000000000001,55.50000000000001,0.6226667165756226,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.6226667165756226,55.50000000000001,357
W-002262,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.307140976190567,0.7905400276640971,21.25,21.25,0.307140976190567,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.307140976190567,21.25,631
W-002263,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002264,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.3131651282310486,0.7883655243677781,22.375,22.375,0.3131651282310486,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.3131651282310486,22.375,622
W-002265,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002266,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002267,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.0817201510071754,0.8883737703900065,2.25,2.25,0.0817201510071754,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.0817201510071754,2.25,783
W-002268,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002269,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002270,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002271,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.1207272708415985,0.8667764785968298,4.75,4.75,0.1207272708415985,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.1207272708415985,4.75,763
W-002272,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.7250822186470032,0.6223625788951701,69.125,69.125,0.7250822186470032,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.7250822186470032,69.125,248
W-002273,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002274,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002275,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002276,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002277,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.678267776966095,0.6464935899241672,63.74999999999999,63.74999999999999,0.678267776966095,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.678267776966095,63.74999999999999,291
W-002278,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002279,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002280,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.8095542788505554,0.5690110186094827,79.0,79.0,0.8095542788505554,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.8095542788505554,79.0,169
W-002281,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.386074423789978,0.7623691618337055,29.375,29.375,0.386074423789978,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.386074423789978,29.375,566
W-002282,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002283,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002284,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002285,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002286,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.9401221871376038,0.418419143805022,97.625,97.625,0.9401221871376038,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.9401221871376038,97.625,20
W-002287,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002288,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002289,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002290,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002291,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.1984026879072189,0.831873843936492,10.125,10.125,0.1984026879072189,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.1984026879072189,10.125,720
W-002292,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.8238933086395264,0.5580592778202786,80.375,80.375,0.8238933086395264,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.8238933086395264,80.375,158
W-002293,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.7866060733795166,0.585171773290134,76.5,76.5,0.7866060733795166,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.7866060733795166,76.5,189
W-002294,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.5554847717285156,0.6998636819494307,47.5,47.5,0.5554847717285156,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.5554847717285156,47.5,421
W-002295,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002296,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002297,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002298,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002299,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002300,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,True,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.6353655457496643,0.6664522276425557,57.49999999999999,57.49999999999999,0.6353655457496643,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.6353655457496643,57.49999999999999,341
W-002301,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002302,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002303,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002304,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002305,PRE_SANCTION,NOT_APPLICABLE_STAGE,False,,,,,NOT_APPLICABLE_STAGE,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002306,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002307,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002308,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002309,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002310,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002311,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
W-002312,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.6970483064651489,0.6371522754747723,66.25,66.25,0.6970483064651489,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.6970483064651489,66.25,271
W-002313,EXECUTION,INSUFFICIENT_SUPERVISED_OUTCOME_DATA,False,,,,,PREDICTED_EARLY_WARNING_ELIGIBLE,False,0.944159746170044,0.4100656355416273,98.0,98.0,0.944159746170044,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,0.944159746170044,98.0,17
W-002314,COMPLETION,OUTCOME_ALREADY_KNOWN,False,,,,,OUTCOME_ALREADY_KNOWN,False,,,,,,UNSTABLE_RANK_REVERSAL,False,PROTOTYPE_WEAK_DISCRIMINATION,,,
