work_id,payment_auth_before_request_count,payment_release_before_auth_count,duplicate_pfms_reference_count,zero_value_released_payment_count,payment_after_completion_count,payment_after_final_payment_count,multiple_final_payments_count,released_total_exceeds_sanction_count,payment_irregularity_evidence_count,has_payment_irregularity_evidence
W-001658,0,0,0,0,0,0,0,0,0,False
W-001659,1,0,0,0,0,0,0,0,1,True
W-001660,0,0,0,0,0,0,0,1,1,True
W-001661,0,0,0,0,0,0,0,1,1,True
W-001662,0,0,0,0,0,0,0,0,0,False
W-001663,0,0,0,0,0,0,0,0,0,False
W-001664,0,0,0,0,0,0,0,0,0,False
W-001665,0,0,0,0,0,0,0,0,0,False
W-001666,0,0,0,0,0,0,0,0,0,False
W-001667,0,0,0,0,0,0,0,0,0,False
W-001668,1,0,0,0,0,0,0,0,1,True
W-001669,0,0,0,0,0,0,0,1,1,True
W-001670,0,0,0,0,0,0,0,0,0,False
W-001671,0,0,0,0,0,0,0,1,1,True
W-001672,0,0,0,0,0,0,0,1,1,True
W-001673,0,0,0,0,0,0,0,0,0,False
W-001674,1,0,0,0,0,0,0,0,1,True
W-001675,0,0,0,0,0,0,0,0,0,False
W-001676,0,0,0,0,0,0,0,1,1,True
W-001677,0,0,0,0,0,0,0,0,0,False
W-001678,0,0,0,0,0,0,0,0,0,False
W-001679,1,0,0,0,0,0,0,0,1,True
W-001680,0,0,0,0,0,0,0,0,0,False
W-001681,0,0,0,0,0,0,0,0,0,False
W-001682,0,0,0,0,0,0,0,0,0,False
W-001683,0,0,0,0,0,0,0,1,1,True
W-001684,0,0,0,0,0,0,0,0,0,False
W-001685,0,0,0,0,0,0,0,0,0,False
W-001686,0,0,0,0,0,0,0,0,0,False
W-001687,0,0,0,0,0,0,0,0,0,False
W-001688,0,0,0,0,0,0,0,1,1,True
W-001689,0,0,0,0,0,0,0,1,1,True
W-001690,0,0,0,0,0,0,0,1,1,True
W-001691,0,0,0,0,0,0,0,0,0,False
W-001692,0,0,0,0,0,0,0,0,0,False
W-001693,0,0,0,0,0,0,0,1,1,True
W-001694,0,0,0,0,0,0,0,0,0,False
W-001695,0,0,0,0,0,0,0,1,1,True
W-001696,0,0,0,0,0,0,0,0,0,False
W-001697,1,0,0,0,0,0,0,1,2,True
W-001698,0,0,0,0,0,0,0,1,1,True
W-001699,0,0,0,0,0,0,0,0,0,False
W-001700,0,0,0,0,0,0,0,0,0,False
W-001701,1,0,0,0,0,0,0,1,2,True
W-001702,0,0,0,0,0,0,0,0,0,False
W-001703,1,0,0,0,0,0,0,1,2,True
W-001704,0,0,0,0,0,0,0,1,1,True
W-001705,1,0,0,0,0,0,0,1,2,True
W-001706,0,0,0,0,0,0,0,1,1,True
W-001707,0,0,0,0,0,0,0,0,0,False
W-001708,0,0,0,0,0,0,0,1,1,True
W-001709,0,0,0,0,0,0,0,0,0,False
W-001710,1,0,0,0,0,0,0,0,1,True
W-001711,0,0,0,0,0,0,0,1,1,True
W-001712,0,0,0,0,0,0,0,0,0,False
W-001713,0,0,0,0,0,0,0,1,1,True
W-001714,0,0,0,0,0,0,0,0,0,False
W-001715,0,0,0,0,0,0,0,1,1,True
W-001716,0,0,0,0,0,0,0,0,0,False
W-001717,0,0,0,0,0,0,0,0,0,False
W-001718,1,0,0,0,0,0,0,0,1,True
W-001719,0,0,0,0,0,0,0,1,1,True
W-001720,0,0,0,0,0,0,0,0,0,False
W-001721,0,0,0,0,0,0,0,0,0,False
W-001722,0,0,0,0,0,0,0,1,1,True
W-001723,1,0,0,0,0,0,0,1,2,True
W-001724,0,0,0,0,0,0,0,0,0,False
W-001725,0,0,0,0,0,0,0,0,0,False
W-001726,0,0,0,0,0,0,0,1,1,True
W-001727,0,0,0,0,0,0,0,0,0,False
W-001728,0,0,0,0,0,0,0,0,0,False
W-001729,0,0,0,0,0,0,0,0,0,False
W-001730,1,0,0,0,0,0,0,0,1,True
W-001731,0,0,0,0,0,0,0,1,1,True
W-001732,1,0,0,0,0,0,0,0,1,True
W-001733,0,0,0,0,0,0,0,1,1,True
W-001734,0,0,0,0,0,0,0,0,0,False
W-001735,1,0,0,0,0,0,0,0,1,True
W-001736,0,0,0,0,0,0,0,0,0,False
W-001737,0,0,0,0,0,0,0,0,0,False
W-001738,0,0,0,0,0,0,0,0,0,False
W-001739,1,0,0,0,0,0,0,1,2,True
W-001740,0,0,0,0,0,0,0,0,0,False
W-001741,0,0,0,0,0,0,0,1,1,True
W-001742,1,0,0,0,0,0,0,0,1,True
W-001743,0,0,0,0,0,0,0,0,0,False
W-001744,0,0,0,0,0,0,0,0,0,False
W-001745,0,0,0,0,0,0,0,0,0,False
W-001746,0,0,0,0,0,0,0,1,1,True
W-001747,1,0,0,0,0,0,0,0,1,True
W-001748,0,0,0,0,0,0,0,0,0,False
W-001749,0,0,0,0,0,0,0,0,0,False
W-001750,0,0,0,0,0,0,0,0,0,False
W-001751,0,0,0,0,0,0,0,0,0,False
W-001752,0,0,0,0,0,0,0,0,0,False
W-001753,0,0,0,0,0,0,0,1,1,True
W-001754,1,0,0,0,0,0,0,0,1,True
W-001755,1,0,0,0,0,0,0,0,1,True
W-001756,0,0,0,0,0,0,0,1,1,True
W-001757,0,0,0,0,0,0,0,1,1,True
W-001758,0,0,0,0,0,0,0,0,0,False
W-001759,0,0,0,0,0,0,0,1,1,True
W-001760,0,0,0,0,0,0,0,1,1,True
W-001761,1,0,0,0,0,0,0,1,2,True
W-001762,0,0,0,0,0,0,0,1,1,True
W-001763,0,0,0,0,0,0,0,0,0,False
W-001764,0,0,0,0,0,0,0,0,0,False
W-001765,0,0,0,0,0,0,0,1,1,True
W-001766,1,0,0,0,0,0,0,0,1,True
W-001767,0,0,0,0,0,0,0,1,1,True
W-001768,0,0,0,0,0,0,0,0,0,False
W-001769,0,0,0,0,0,0,0,1,1,True
W-001770,0,0,0,0,0,0,0,1,1,True
W-001771,2,0,0,0,0,0,0,1,3,True
W-001772,0,0,0,0,0,0,0,0,0,False
W-001773,0,0,0,0,0,0,0,1,1,True
W-001774,0,0,0,0,0,0,0,1,1,True
W-001775,0,0,0,0,0,0,0,1,1,True
W-001776,1,0,0,0,0,0,0,1,2,True
W-001777,2,0,0,0,0,0,0,1,3,True
W-001778,0,0,0,0,0,0,0,0,0,False
W-001779,0,0,0,0,0,0,0,1,1,True
W-001780,1,0,0,0,0,0,0,0,1,True
W-001781,1,0,0,0,0,0,0,0,1,True
W-001782,0,0,0,0,0,0,0,0,0,False
W-001783,0,0,0,0,0,0,0,1,1,True
W-001784,0,0,0,0,0,0,0,1,1,True
W-001785,0,0,0,0,0,0,0,1,1,True
W-001786,0,0,0,0,0,0,0,0,0,False
W-001787,1,0,0,0,0,0,0,0,1,True
W-001788,1,0,0,0,0,0,0,1,2,True
W-001789,0,0,0,0,0,0,0,0,0,False
W-001790,0,0,0,0,0,0,0,0,0,False
W-001791,0,0,0,0,0,0,0,0,0,False
W-001792,0,0,0,0,0,0,0,0,0,False
W-001793,0,0,0,0,0,0,0,0,0,False
W-001794,0,0,0,0,0,0,0,1,1,True
W-001795,1,0,0,0,0,0,0,0,1,True
W-001796,0,0,0,0,0,0,0,1,1,True
W-001797,0,0,0,0,0,0,0,0,0,False
W-001798,0,0,0,0,0,0,0,0,0,False
W-001799,1,0,0,0,0,0,0,0,1,True
W-001800,1,0,0,0,0,0,0,1,2,True
W-001801,0,0,0,0,0,0,0,0,0,False
W-001802,0,0,0,0,0,0,0,0,0,False
W-001803,1,0,0,0,0,0,0,1,2,True
W-001804,0,0,0,0,0,0,0,1,1,True
W-001805,0,0,0,0,0,0,0,0,0,False
W-001806,0,0,0,0,0,0,0,0,0,False
W-001807,0,0,0,0,0,0,0,0,0,False
W-001808,1,0,0,0,0,0,0,0,1,True
W-001809,0,0,0,0,0,0,0,1,1,True
W-001810,0,0,0,0,0,0,0,0,0,False
W-001811,0,0,0,0,0,0,0,0,0,False
W-001812,0,0,0,0,0,0,0,1,1,True
W-001813,1,0,0,0,0,0,0,0,1,True
W-001814,0,0,0,0,0,0,0,1,1,True
W-001815,0,0,0,0,0,0,0,1,1,True
W-001816,0,0,0,0,0,0,0,1,1,True
W-001817,1,0,0,0,0,0,0,1,2,True
W-001818,0,0,0,0,0,0,0,1,1,True
W-001819,0,0,0,0,0,0,0,1,1,True
W-001820,1,0,0,0,0,0,0,0,1,True
W-001821,0,0,0,0,0,0,0,0,0,False
W-001822,0,0,0,0,0,0,0,0,0,False
W-001823,0,0,0,0,0,0,0,0,0,False
W-001824,0,0,0,0,0,0,0,1,1,True
W-001825,1,0,0,0,0,0,0,1,2,True
W-001826,0,0,0,0,0,0,0,0,0,False
W-001827,0,0,0,0,0,0,0,0,0,False
W-001828,0,0,0,0,0,0,0,0,0,False
W-001829,0,0,0,0,0,0,0,0,0,False
W-001830,0,0,0,0,0,0,0,0,0,False
W-001831,0,0,0,0,0,0,0,1,1,True
W-001832,0,0,0,0,0,0,0,0,0,False
W-001833,0,0,0,0,0,0,0,1,1,True
W-001834,0,0,0,0,0,0,0,0,0,False
W-001835,0,0,0,0,0,0,0,0,0,False
W-001836,0,0,0,0,0,0,0,0,0,False
W-001837,0,0,0,0,0,0,0,0,0,False
W-001838,0,0,0,0,0,0,0,1,1,True
W-001839,0,0,0,0,0,0,0,0,0,False
W-001840,0,0,0,0,0,0,0,0,0,False
W-001841,2,0,0,0,0,0,0,0,2,True
W-001842,0,0,0,0,0,0,0,1,1,True
W-001843,1,0,0,0,0,0,0,0,1,True
W-001844,0,0,0,0,0,0,0,0,0,False
W-001845,0,0,0,0,0,0,0,0,0,False
W-001846,0,0,0,0,0,0,0,0,0,False
W-001847,1,0,0,0,0,0,0,1,2,True
W-001848,0,0,0,0,0,0,0,0,0,False
W-001849,0,0,0,0,0,0,0,0,0,False
W-001850,0,0,0,0,0,0,0,0,0,False
W-001851,0,0,0,0,0,0,0,0,0,False
W-001852,0,0,0,0,0,0,0,0,0,False
W-001853,0,0,0,0,0,0,0,1,1,True
W-001854,0,0,0,0,0,0,0,1,1,True
W-001855,0,0,0,0,0,0,0,1,1,True
W-001856,0,0,0,0,0,0,0,0,0,False
W-001857,0,0,0,0,0,0,0,1,1,True
W-001858,1,0,0,0,0,0,0,0,1,True
W-001859,0,0,0,0,0,0,0,0,0,False
W-001860,0,0,0,0,0,0,0,0,0,False
W-001861,0,0,0,0,0,0,0,1,1,True
W-001862,1,0,0,0,0,0,0,0,1,True
W-001863,0,0,0,0,0,0,0,0,0,False
W-001864,0,0,0,0,0,0,0,0,0,False
W-001865,0,0,0,0,0,0,0,0,0,False
W-001866,0,0,0,0,0,0,0,1,1,True
W-001867,0,0,0,0,0,0,0,0,0,False
W-001868,0,0,0,0,0,0,0,0,0,False
W-001869,1,0,0,0,0,0,0,1,2,True
W-001870,0,0,0,0,0,0,0,0,0,False
W-001871,0,0,0,0,0,0,0,0,0,False
W-001872,2,0,0,0,0,0,0,1,3,True
W-001873,0,0,0,0,0,0,0,1,1,True
W-001874,0,0,0,0,0,0,0,1,1,True
W-001875,0,0,0,0,0,0,0,0,0,False
W-001876,0,0,0,0,0,0,0,1,1,True
W-001877,0,0,0,0,0,0,0,0,0,False
W-001878,1,0,0,0,0,0,0,0,1,True
W-001879,0,0,0,0,0,0,0,0,0,False
W-001880,0,0,0,0,0,0,0,0,0,False
W-001881,1,0,0,0,0,0,0,0,1,True
W-001882,0,0,0,0,0,0,0,0,0,False
W-001883,1,0,0,0,0,0,0,1,2,True
W-001884,0,0,0,0,0,0,0,0,0,False
W-001885,0,0,0,0,0,0,0,0,0,False
W-001886,0,0,0,0,0,0,0,0,0,False
W-001887,2,0,0,0,0,0,0,0,2,True
W-001888,0,0,0,0,0,0,0,0,0,False
W-001889,1,0,0,0,0,0,0,0,1,True
W-001890,0,0,0,0,0,0,0,0,0,False
W-001891,1,0,0,0,0,0,0,0,1,True
W-001892,0,0,0,0,0,0,0,0,0,False
W-001893,0,0,0,0,0,0,0,0,0,False
W-001894,0,0,0,0,0,0,0,0,0,False
W-001895,0,0,0,0,0,0,0,0,0,False
W-001896,0,0,0,0,0,0,0,1,1,True
W-001897,1,0,0,0,0,0,0,0,1,True
W-001898,0,0,0,0,0,0,0,0,0,False
W-001899,0,0,0,0,0,0,0,1,1,True
W-001900,0,0,0,0,0,0,0,1,1,True
W-001901,0,0,0,0,0,0,0,0,0,False
W-001902,0,0,0,0,0,0,0,0,0,False
W-001903,0,0,0,0,0,0,0,1,1,True
W-001904,0,0,0,0,0,0,0,0,0,False
W-001905,0,0,0,0,0,0,0,1,1,True
W-001906,0,0,0,0,0,0,0,0,0,False
W-001907,0,0,0,0,0,0,0,1,1,True
W-001908,0,0,0,0,0,0,0,0,0,False
W-001909,0,0,0,0,0,0,0,1,1,True
W-001910,0,0,0,0,0,0,0,0,0,False
W-001911,2,0,0,0,0,0,0,1,3,True
W-001912,0,0,0,0,0,0,0,0,0,False
W-001913,1,0,0,0,0,0,0,1,2,True
W-001914,0,0,0,0,0,0,0,0,0,False
W-001915,0,0,0,0,0,0,0,0,0,False
W-001916,1,0,0,0,0,0,0,0,1,True
W-001917,0,0,0,0,0,0,0,0,0,False
W-001918,0,0,0,0,0,0,0,0,0,False
W-001919,0,0,0,0,0,0,0,1,1,True
W-001920,1,0,0,0,0,0,0,1,2,True
W-001921,1,0,0,0,0,0,0,1,2,True
W-001922,0,0,0,0,0,0,0,0,0,False
W-001923,0,0,0,0,0,0,0,0,0,False
W-001924,0,0,0,0,0,0,0,1,1,True
W-001925,0,0,0,0,0,0,0,0,0,False
W-001926,1,0,0,0,0,0,0,1,2,True
W-001927,0,0,0,0,0,0,0,1,1,True
W-001928,0,0,0,0,0,0,0,0,0,False
W-001929,1,0,0,0,0,0,0,0,1,True
W-001930,0,0,0,0,0,0,0,0,0,False
W-001931,0,0,0,0,0,0,0,0,0,False
W-001932,0,0,0,0,0,0,0,1,1,True
W-001933,0,0,0,0,0,0,0,0,0,False
W-001934,2,0,0,0,0,0,0,1,3,True
W-001935,0,0,0,0,0,0,0,1,1,True
W-001936,0,0,0,0,0,0,0,1,1,True
W-001937,0,0,0,0,0,0,0,1,1,True
W-001938,0,0,0,0,0,0,0,0,0,False
W-001939,0,0,0,0,0,0,0,0,0,False
W-001940,0,0,0,0,0,0,0,0,0,False
W-001941,0,0,0,0,0,0,0,0,0,False
W-001942,0,0,0,0,0,0,0,0,0,False
W-001943,1,0,0,0,0,0,0,0,1,True
W-001944,0,0,0,0,0,0,0,1,1,True
W-001945,3,0,0,0,0,0,0,0,3,True
W-001946,0,0,0,0,0,0,0,0,0,False
W-001947,1,0,0,0,0,0,0,0,1,True
W-001948,0,0,0,0,0,0,0,0,0,False
W-001949,0,0,0,0,0,0,0,0,0,False
W-001950,0,0,0,0,0,0,0,0,0,False
W-001951,0,0,0,0,0,0,0,1,1,True
W-001952,0,0,0,0,0,0,0,0,0,False
W-001953,1,0,0,0,0,0,0,1,2,True
W-001954,1,0,0,0,0,0,0,0,1,True
W-001955,0,0,0,0,0,0,0,1,1,True
W-001956,1,0,0,0,0,0,0,0,1,True
W-001957,0,0,0,0,0,0,0,1,1,True
W-001958,0,0,0,0,0,0,0,0,0,False
W-001959,1,0,0,0,0,0,0,1,2,True
W-001960,1,0,0,0,0,0,0,0,1,True
W-001961,1,0,0,0,0,0,0,1,2,True
W-001962,0,0,0,0,0,0,0,0,0,False
W-001963,0,0,0,0,0,0,0,1,1,True
W-001964,0,0,0,0,0,0,0,0,0,False
W-001965,0,0,0,0,0,0,0,0,0,False
W-001966,0,0,0,0,0,0,0,1,1,True
W-001967,0,0,0,0,0,0,0,0,0,False
W-001968,0,0,0,0,0,0,0,0,0,False
W-001969,0,0,0,0,0,0,0,0,0,False
W-001970,0,0,0,0,0,0,0,0,0,False
W-001971,0,0,0,0,0,0,0,1,1,True
W-001972,0,0,0,0,0,0,0,0,0,False
W-001973,0,0,0,0,0,0,0,0,0,False
W-001974,1,0,0,0,0,0,0,0,1,True
W-001975,1,0,0,0,0,0,0,1,2,True
W-001976,0,0,0,0,0,0,0,0,0,False
W-001977,1,0,0,0,0,0,0,1,2,True
W-001978,1,0,0,0,0,0,0,1,2,True
W-001979,1,0,0,0,0,0,0,1,2,True
W-001980,0,0,0,0,0,0,0,0,0,False
W-001981,0,0,0,0,0,0,0,0,0,False
W-001982,0,0,0,0,0,0,0,0,0,False
W-001983,1,0,0,0,0,0,0,0,1,True
W-001984,0,0,0,0,0,0,0,1,1,True
W-001985,0,0,0,0,0,0,0,0,0,False
W-001986,0,0,0,0,0,0,0,0,0,False
W-001987,0,0,0,0,0,0,0,1,1,True
W-001988,0,0,0,0,0,0,0,1,1,True
W-001989,0,0,0,0,0,0,0,0,0,False
W-001990,0,0,0,0,0,0,0,1,1,True
W-001991,0,0,0,0,0,0,0,1,1,True
W-001992,0,0,0,0,0,0,0,1,1,True
W-001993,0,0,0,0,0,0,0,1,1,True
W-001994,0,0,0,0,0,0,0,0,0,False
W-001995,0,0,0,0,0,0,0,1,1,True
W-001996,0,0,0,0,0,0,0,0,0,False
W-001997,0,0,0,0,0,0,0,1,1,True
W-001998,0,0,0,0,0,0,0,1,1,True
W-001999,0,0,0,0,0,0,0,0,0,False
W-002000,1,0,0,0,0,0,0,0,1,True
W-002001,0,0,0,0,0,0,0,0,0,False
W-002002,1,0,0,0,0,0,0,1,2,True
W-002003,1,0,0,0,0,0,0,0,1,True
W-002004,0,0,0,0,0,0,0,0,0,False
W-002005,1,0,0,0,0,0,0,1,2,True
W-002006,0,0,0,0,0,0,0,1,1,True
W-002007,0,0,0,0,0,0,0,0,0,False
W-002008,0,0,0,0,0,0,0,0,0,False
W-002009,0,0,0,0,0,0,0,0,0,False
W-002010,0,0,0,0,0,0,0,0,0,False
W-002011,1,0,0,0,0,0,0,1,2,True
W-002012,1,0,0,0,0,0,0,0,1,True
W-002013,0,0,0,0,0,0,0,0,0,False
W-002014,0,0,0,0,0,0,0,1,1,True
W-002015,0,0,0,0,0,0,0,1,1,True
W-002016,0,0,0,0,0,0,0,0,0,False
W-002017,0,0,0,0,0,0,0,0,0,False
W-002018,0,0,0,0,0,0,0,0,0,False
W-002019,0,0,0,0,0,0,0,0,0,False
W-002020,0,0,0,0,0,0,0,0,0,False
W-002021,0,0,0,0,0,0,0,0,0,False
W-002022,0,0,0,0,0,0,0,0,0,False
W-002023,0,0,0,0,0,0,0,1,1,True
W-002024,0,0,0,0,0,0,0,0,0,False
W-002025,1,0,0,0,0,0,0,0,1,True
W-002026,0,0,0,0,0,0,0,1,1,True
W-002027,1,0,0,0,0,0,0,1,2,True
W-002028,1,0,0,0,0,0,0,0,1,True
W-002029,1,0,0,0,0,0,0,0,1,True
W-002030,0,0,0,0,0,0,0,1,1,True
W-002031,1,0,0,0,0,0,0,0,1,True
W-002032,2,0,0,0,0,0,0,1,3,True
W-002033,0,0,0,0,0,0,0,0,0,False
W-002034,0,0,0,0,0,0,0,0,0,False
W-002035,0,0,0,0,0,0,0,1,1,True
W-002036,0,0,0,0,0,0,0,0,0,False
W-002037,0,0,0,0,0,0,0,1,1,True
W-002038,0,0,0,0,0,0,0,0,0,False
W-002039,0,0,0,0,0,0,0,0,0,False
W-002040,0,0,0,0,0,0,0,0,0,False
W-002041,0,0,0,0,0,0,0,1,1,True
W-002042,1,0,0,0,0,0,0,0,1,True
W-002043,0,0,0,0,0,0,0,0,0,False
W-002044,0,0,0,0,0,0,0,0,0,False
W-002045,0,0,0,0,0,0,0,0,0,False
W-002046,0,0,0,0,0,0,0,0,0,False
W-002047,1,0,0,0,0,0,0,0,1,True
W-002048,0,0,0,0,0,0,0,0,0,False
W-002049,0,0,0,0,0,0,0,0,0,False
W-002050,1,0,0,0,0,0,0,0,1,True
W-002051,0,0,0,0,0,0,0,0,0,False
W-002052,0,0,0,0,0,0,0,0,0,False
W-002053,0,0,0,0,0,0,0,0,0,False
W-002054,1,0,0,0,0,0,0,0,1,True
W-002055,0,0,0,0,0,0,0,0,0,False
W-002056,1,0,0,0,0,0,0,0,1,True
W-002057,0,0,0,0,0,0,0,0,0,False
W-002058,0,0,0,0,0,0,0,1,1,True
W-002059,1,0,0,0,0,0,0,1,2,True
W-002060,0,0,0,0,0,0,0,0,0,False
W-002061,1,0,0,0,0,0,0,1,2,True
W-002062,0,0,0,0,0,0,0,1,1,True
W-002063,1,0,0,0,0,0,0,0,1,True
W-002064,0,0,0,0,0,0,0,1,1,True
W-002065,0,0,0,0,0,0,0,0,0,False
W-002066,1,0,0,0,0,0,0,0,1,True
W-002067,1,0,0,0,0,0,0,0,1,True
W-002068,1,0,0,0,0,0,0,1,2,True
W-002069,0,0,0,0,0,0,0,1,1,True
W-002070,0,0,0,0,0,0,0,0,0,False
W-002071,0,0,0,0,0,0,0,1,1,True
W-002072,0,0,0,0,0,0,0,1,1,True
W-002073,0,0,0,0,0,0,0,1,1,True
W-002074,0,0,0,0,0,0,0,0,0,False
W-002075,1,0,0,0,0,0,0,0,1,True
W-002076,0,0,0,0,0,0,0,0,0,False
W-002077,0,0,0,0,0,0,0,0,0,False
W-002078,0,0,0,0,0,0,0,0,0,False
W-002079,0,0,0,0,0,0,0,0,0,False
W-002080,0,0,0,0,0,0,0,0,0,False
W-002081,1,0,0,0,0,0,0,1,2,True
W-002082,0,0,0,0,0,0,0,1,1,True
W-002083,0,0,0,0,0,0,0,0,0,False
W-002084,0,0,0,0,0,0,0,1,1,True
W-002085,0,0,0,0,0,0,0,1,1,True
W-002086,0,0,0,0,0,0,0,1,1,True
W-002087,0,0,0,0,0,0,0,0,0,False
W-002088,0,0,0,0,0,0,0,0,0,False
W-002089,0,0,0,0,0,0,0,1,1,True
W-002090,1,0,0,0,0,0,0,1,2,True
W-002091,0,0,0,0,0,0,0,0,0,False
W-002092,0,0,0,0,0,0,0,0,0,False
W-002093,0,0,0,0,0,0,0,1,1,True
W-002094,0,0,0,0,0,0,0,1,1,True
W-002095,0,0,0,0,0,0,0,0,0,False
W-002096,0,0,0,0,0,0,0,1,1,True
W-002097,1,0,0,0,0,0,0,0,1,True
W-002098,1,0,0,0,0,0,0,0,1,True
W-002099,0,0,0,0,0,0,0,0,0,False
W-002100,0,0,0,0,0,0,0,0,0,False
W-002101,0,0,0,0,0,0,0,0,0,False
W-002102,0,0,0,0,0,0,0,1,1,True
W-002103,0,0,0,0,0,0,0,0,0,False
W-002104,0,0,0,0,0,0,0,0,0,False
W-002105,0,0,0,0,0,0,0,0,0,False
W-002106,0,0,0,0,0,0,0,1,1,True
W-002107,0,0,0,0,0,0,0,1,1,True
W-002108,0,0,0,0,0,0,0,0,0,False
W-002109,0,0,0,0,0,0,0,0,0,False
W-002110,0,0,0,0,0,0,0,1,1,True
W-002111,0,0,0,0,0,0,0,1,1,True
W-002112,0,0,0,0,0,0,0,0,0,False
W-002113,0,0,0,0,0,0,0,1,1,True
W-002114,0,0,0,0,0,0,0,0,0,False
W-002115,1,0,0,0,0,0,0,0,1,True
W-002116,0,0,0,0,0,0,0,0,0,False
W-002117,2,0,0,0,0,0,0,0,2,True
W-002118,0,0,0,0,0,0,0,1,1,True
W-002119,0,0,0,0,0,0,0,1,1,True
W-002120,0,0,0,0,0,0,0,1,1,True
W-002121,0,0,0,0,0,0,0,0,0,False
W-002122,0,0,0,0,0,0,0,1,1,True
W-002123,0,0,0,0,0,0,0,0,0,False
W-002124,0,0,0,0,0,0,0,0,0,False
W-002125,0,0,0,0,0,0,0,0,0,False
W-002126,0,0,0,0,0,0,0,0,0,False
W-002127,1,0,0,0,0,0,0,0,1,True
W-002128,0,0,0,0,0,0,0,1,1,True
W-002129,0,0,0,0,0,0,0,1,1,True
W-002130,0,0,0,0,0,0,0,0,0,False
W-002131,0,0,0,0,0,0,0,0,0,False
W-002132,0,0,0,0,0,0,0,0,0,False
W-002133,0,0,0,0,0,0,0,1,1,True
W-002134,0,0,0,0,0,0,0,1,1,True
W-002135,3,0,0,0,0,0,0,1,4,True
W-002136,1,0,0,0,0,0,0,1,2,True
W-002137,2,0,0,0,0,0,0,0,2,True
W-002138,1,0,0,0,0,0,0,1,2,True
W-002139,0,0,0,0,0,0,0,0,0,False
W-002140,0,0,0,0,0,0,0,0,0,False
W-002141,1,0,0,0,0,0,0,1,2,True
W-002142,0,0,0,0,0,0,0,0,0,False
W-002143,0,0,0,0,0,0,0,1,1,True
W-002144,1,0,0,0,0,0,0,1,2,True
W-002145,0,0,0,0,0,0,0,0,0,False
W-002146,0,0,0,0,0,0,0,0,0,False
W-002147,0,0,0,0,0,0,0,1,1,True
W-002148,0,0,0,0,0,0,0,0,0,False
W-002149,0,0,0,0,0,0,0,0,0,False
W-002150,0,0,0,0,0,0,0,0,0,False
W-002151,0,0,0,0,0,0,0,0,0,False
W-002152,0,0,0,0,0,0,0,0,0,False
W-002153,0,0,0,0,0,0,0,1,1,True
W-002154,0,0,0,0,0,0,0,0,0,False
W-002155,0,0,0,0,0,0,0,0,0,False
W-002156,0,0,0,0,0,0,0,1,1,True
W-002157,0,0,0,0,0,0,0,0,0,False
W-002158,0,0,0,0,0,0,0,0,0,False
W-002159,0,0,0,0,0,0,0,1,1,True
W-002160,0,0,0,0,0,0,0,1,1,True
W-002161,0,0,0,0,0,0,0,1,1,True
W-002162,0,0,0,0,0,0,0,0,0,False
W-002163,1,0,0,0,0,0,0,1,2,True
W-002164,0,0,0,0,0,0,0,0,0,False
W-002165,1,0,0,0,0,0,0,0,1,True
W-002166,0,0,0,0,0,0,0,0,0,False
W-002167,1,0,0,0,0,0,0,1,2,True
W-002168,1,0,0,0,0,0,0,0,1,True
W-002169,0,0,0,0,0,0,0,1,1,True
W-002170,0,0,0,0,0,0,0,1,1,True
W-002171,0,0,0,0,0,0,0,1,1,True
W-002172,0,0,0,0,0,0,0,0,0,False
W-002173,0,0,0,0,0,0,0,0,0,False
W-002174,0,0,0,0,0,0,0,0,0,False
W-002175,0,0,0,0,0,0,0,0,0,False
W-002176,0,0,0,0,0,0,0,0,0,False
W-002177,1,0,0,0,0,0,0,1,2,True
W-002178,0,0,0,0,0,0,0,1,1,True
W-002179,0,0,0,0,0,0,0,0,0,False
W-002180,1,0,0,0,0,0,0,0,1,True
W-002181,0,0,0,0,0,0,0,1,1,True
W-002182,0,0,0,0,0,0,0,1,1,True
W-002183,0,0,0,0,0,0,0,0,0,False
W-002184,0,0,0,0,0,0,0,0,0,False
W-002185,0,0,0,0,0,0,0,0,0,False
W-002186,0,0,0,0,0,0,0,1,1,True
W-002187,0,0,0,0,0,0,0,0,0,False
W-002188,0,0,0,0,0,0,0,0,0,False
W-002189,0,0,0,0,0,0,0,0,0,False
W-002190,0,0,0,0,0,0,0,1,1,True
W-002191,0,0,0,0,0,0,0,0,0,False
W-002192,1,0,0,0,0,0,0,0,1,True
W-002193,0,0,0,0,0,0,0,0,0,False
W-002194,0,0,0,0,0,0,0,0,0,False
W-002195,0,0,0,0,0,0,0,0,0,False
W-002196,0,0,0,0,0,0,0,1,1,True
W-002197,0,0,0,0,0,0,0,0,0,False
W-002198,0,0,0,0,0,0,0,0,0,False
W-002199,1,0,0,0,0,0,0,0,1,True
W-002200,1,0,0,0,0,0,0,0,1,True
W-002201,1,0,0,0,0,0,0,0,1,True
W-002202,0,0,0,0,0,0,0,0,0,False
W-002203,1,0,0,0,0,0,0,1,2,True
W-002204,0,0,0,0,0,0,0,0,0,False
W-002205,0,0,0,0,0,0,0,1,1,True
W-002206,1,0,0,0,0,0,0,0,1,True
W-002207,0,0,0,0,0,0,0,1,1,True
W-002208,0,0,0,0,0,0,0,0,0,False
W-002209,0,0,0,0,0,0,0,1,1,True
W-002210,1,0,0,0,0,0,0,0,1,True
W-002211,0,0,0,0,0,0,0,0,0,False
