work_id,lifecycle_stage,review_priority_score_0_100,review_priority_band,review_priority_rank_overall,review_priority_rank_within_lifecycle,fusion_evidence_coverage_pct,top_contributor_1_family,top_contributor_1_points,top_contributor_1_summary,top_contributor_2_family,top_contributor_2_points,top_contributor_2_summary,top_contributor_3_family,top_contributor_3_points,top_contributor_3_summary,has_duplicate_review_candidate,has_payment_evidence,has_compliance_review,has_deterministic_non_compliant_evidence,already_overdue_as_of,already_over_sanction_as_of,cost_prediction_available
W-002427,COMPLETION,54.207253,HIGH,724,681,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,9.582938,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 47.915; persistence boost 10 points.,ANOMALY,6.456432,Within-lifecycle statistical unusualness percentile 80.705; not a probability.,False,True,True,False,False,False,False
W-002428,COMPLETION,53.234885,HIGH,825,777,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,10.300609,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 51.503; persistence boost 10 points.,ANOMALY,5.605809,Within-lifecycle statistical unusualness percentile 70.073; not a probability.,False,True,True,False,False,False,False
W-002429,COMPLETION,55.111482,HIGH,649,610,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,10.629655,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 53.148; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,8.99635,state_name=Telangana|district=Telangana Demo District 2|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 29.003.,False,True,True,False,False,False,False
W-002430,COMPLETION,45.451594,MEDIUM,1510,1412,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,6.590386,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 32.952; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,3.740876,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 8.544.,False,True,True,False,False,False,False
W-002431,COMPLETION,42.269059,MEDIUM,1795,1657,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,7.974453,state_name=Telangana|district=Telangana Demo District 3|sector=Sanitation context; strongest metric progress_report_count; signed robust z 20.235.,ANOMALY,2.294606,Within-lifecycle statistical unusualness percentile 28.683; not a probability.,False,False,True,False,False,False,False
W-002432,EXECUTION,28.282119,MEDIUM,2336,292,100,OBSERVED_CONDITIONS,11.900369,"Observed overdue=True (days=169.0, score=59.502); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,6.7875,Within-lifecycle statistical unusualness percentile 67.875; not a probability.,PEER_DEVIATION,3.06213,2 peer-outlier metric(s); strongest largest_payment_share_as_of has absolute robust deviation 6.111.,False,False,False,False,True,False,True
W-002433,COMPLETION,47.175182,MEDIUM,1340,1260,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 36.066; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,3.175182,state_name=Odisha|district=Odisha Demo District 4|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 7.420.,False,True,True,False,False,False,False
W-002434,COMPLETION,47.758503,MEDIUM,1284,1209,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,3.339416,state_name=Telangana|district=Telangana Demo District 3|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 7.644.,False,True,True,False,False,False,False
W-002435,COMPLETION,67.07303,HIGH,87,78,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,18.154367,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 90.772; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.846715,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2 context; strongest metric progress_report_count; signed robust z 18.802.,False,True,True,False,False,False,False
W-002436,COMPLETION,53.208429,HIGH,827,779,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,10.544347,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 52.722; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,9.635036,state_name=Karnataka|district=Karnataka Demo District 3 context; strongest metric progress_report_count; signed robust z 37.435.,False,True,True,False,False,False,False
W-002437,PRE_SANCTION,44.401813,MEDIUM,1611,8,100,ANOMALY,29.219331,Within-lifecycle statistical unusualness percentile 97.398; not a probability.,OPERATIONAL_TREND_CONTEXT,15.182482,state_name=Karnataka|district=Karnataka Demo District 2|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 18.212.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-002438,COMPLETION,49.845317,MEDIUM,1117,1057,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,10.977657,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 54.888; persistence boost 10 points.,ANOMALY,6.082988,Within-lifecycle statistical unusualness percentile 76.037; not a probability.,False,True,True,False,False,False,False
W-002439,COMPLETION,51.973537,HIGH,948,896,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,7.189781,state_name=Rajasthan|district=Rajasthan Demo District 4 context; strongest metric progress_report_count; signed robust z 16.778.,PAYMENT_EXECUTION,5.998646,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 29.993; persistence boost 0 points.,False,True,True,False,False,False,False
W-002440,COMPLETION,60.203942,HIGH,324,297,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,DUPLICATE_REVIEW,14.078462,Corroborated Day-4.1 duplicate review candidate; best similarity score 93.856.,OPERATIONAL_TREND_CONTEXT,9.635036,state_name=Karnataka|district=Karnataka Demo District 3 context; strongest metric progress_report_count; signed robust z 37.435.,True,True,True,False,False,False,False
W-002441,EXECUTION,25.745484,MEDIUM,2406,348,100,PAYMENT_EXECUTION,15.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,COST_OVERRUN_PREDICTION,4.56875,Weak secondary raw-XGBoost serving percentile 91.375; calibrated output excluded.,ANOMALY,3.5125,Within-lifecycle statistical unusualness percentile 35.125; not a probability.,False,True,False,False,False,False,True
W-002442,COMPLETION,58.678759,HIGH,403,373,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,19.454299,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 97.271; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,5.875912,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Sports context; strongest metric progress_report_count; signed robust z 12.816.,False,True,True,False,False,False,False
W-002443,PRE_SANCTION,22.705071,LOW,2495,168,100,OPERATIONAL_TREND_CONTEXT,18.467153,state_name=Odisha|district=Odisha Demo District 3 context; strongest metric progress_report_count; signed robust z 31.196.,ANOMALY,4.237918,Within-lifecycle statistical unusualness percentile 14.126; not a probability.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-002444,COMPLETION,55.309401,HIGH,624,586,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,6.952555,state_name=Karnataka|district=Karnataka Demo District 4|sector=Education context; strongest metric progress_report_count; signed robust z 15.514.,False,True,True,False,False,False,False
W-002445,EXECUTION,47.340351,MEDIUM,1319,76,100,PAYMENT_EXECUTION,25.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,ANOMALY,9.5125,Within-lifecycle statistical unusualness percentile 95.125; not a probability.,PEER_DEVIATION,7.869822,3 peer-outlier metric(s); strongest financial_minus_physical_gap_pct_as_of has absolute robust deviation 15.527.,False,False,False,False,False,False,True
W-002446,EXECUTION,17.588777,LOW,2652,511,100,COMPLIANCE,6.0,Strongest actionable compliance result REVIEW/WARNING under rule MPLADS-3.2.12-COMPLETION-LIMIT.,ANOMALY,5.3,Within-lifecycle statistical unusualness percentile 53.000; not a probability.,OPERATIONAL_TREND_CONTEXT,3.476277,state_name=Odisha|district=Odisha Demo District 1|sector=Education context; strongest metric progress_report_count; signed robust z 15.514.,False,False,True,False,False,False,True
W-002447,EXECUTION,38.705372,MEDIUM,2035,162,100,OBSERVED_CONDITIONS,17.564576,"Observed overdue=True (days=688.0, score=87.823); observed over sanction=False (overrun_pct=0.0, score=0.000).",PEER_DEVIATION,6.775148,2 peer-outlier metric(s); strongest days_since_last_payment_as_of has absolute robust deviation 12.411.,ANOMALY,6.2,Within-lifecycle statistical unusualness percentile 62.000; not a probability.,False,False,False,False,True,False,True
W-002448,COMPLETION,65.574814,HIGH,118,106,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,19.792823,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 98.964; persistence boost 10 points.,ANOMALY,7.614108,Within-lifecycle statistical unusualness percentile 95.176; not a probability.,False,True,True,False,False,False,False
W-002449,COMPLETION,63.152254,HIGH,187,168,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,18.276236,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 91.381; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.99635,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Health context; strongest metric progress_report_count; signed robust z 29.003.,False,True,True,False,False,False,False
W-002450,PRE_SANCTION,24.937996,LOW,2437,146,100,ANOMALY,12.60223,Within-lifecycle statistical unusualness percentile 42.007; not a probability.,OPERATIONAL_TREND_CONTEXT,12.335766,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Sanitation context; strongest metric progress_report_count; signed robust z 13.490.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-002451,EXECUTION,31.449073,MEDIUM,2260,252,100,OBSERVED_CONDITIONS,15.01845,"Observed overdue=True (days=448.0, score=75.092); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,8.125,Within-lifecycle statistical unusualness percentile 81.250; not a probability.,OPERATIONAL_TREND_CONTEXT,4.069343,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 20.910.,False,False,False,False,True,False,True
W-002452,COMPLETION,45.659993,MEDIUM,1488,1393,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,7.846715,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2 context; strongest metric progress_report_count; signed robust z 18.802.,ANOMALY,3.813278,Within-lifecycle statistical unusualness percentile 47.666; not a probability.,False,False,True,False,False,False,False
W-002453,PRE_SANCTION,2.676444,LOW,2996,268,100,OPERATIONAL_TREND_CONTEXT,2.007299,state_name=Odisha|district=Odisha Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 4.497.,ANOMALY,0.669145,Within-lifecycle statistical unusualness percentile 2.230; not a probability.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-002454,COMPLETION,46.204128,MEDIUM,1437,1346,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,9.637102,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 48.186; persistence boost 10 points.,ANOMALY,3.344398,Within-lifecycle statistical unusualness percentile 41.805; not a probability.,False,True,True,False,False,False,False
W-002455,EXECUTION,11.704745,LOW,2817,643,100,ANOMALY,6.325,Within-lifecycle statistical unusualness percentile 63.250; not a probability.,COST_OVERRUN_PREDICTION,4.075,Weak secondary raw-XGBoost serving percentile 81.500; calibrated output excluded.,OPERATIONAL_TREND_CONTEXT,1.304745,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 6.520.,False,False,False,False,False,False,True
W-002456,COMPLETION,56.03024,HIGH,571,534,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,8.248175,state_name=Odisha|district=Odisha Demo District 4 context; strongest metric progress_report_count; signed robust z 21.696.,ANOMALY,7.257261,Within-lifecycle statistical unusualness percentile 90.716; not a probability.,False,False,True,False,False,False,False
W-002457,COMPLETION,43.919268,MEDIUM,1651,1532,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,7.135036,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Health context; strongest metric progress_report_count; signed robust z 16.188.,ANOMALY,4.784232,Within-lifecycle statistical unusualness percentile 59.803; not a probability.,False,False,True,False,False,False,False
W-002458,COMPLETION,64.180453,HIGH,155,139,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.591241,state_name=Telangana|district=Telangana Demo District 2|sector=Education context; strongest metric progress_report_count; signed robust z 18.212.,False,True,True,False,False,False,False
W-002459,COMPLETION,36.284869,MEDIUM,2148,1909,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,3.062241,Within-lifecycle statistical unusualness percentile 38.278; not a probability.,OPERATIONAL_TREND_CONTEXT,1.222628,state_name=Odisha|district=Odisha Demo District 4|sector=Community Infrastructure context; strongest metric progress_report_count; signed robust z 4.721.,False,False,True,False,False,False,False
W-002460,EXECUTION,7.456706,LOW,2935,748,100,COST_OVERRUN_PREDICTION,3.18125,Weak secondary raw-XGBoost serving percentile 63.625; calibrated output excluded.,OPERATIONAL_TREND_CONTEXT,2.937956,state_name=Telangana|district=Telangana Demo District 4|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 12.816.,ANOMALY,1.3375,Within-lifecycle statistical unusualness percentile 13.375; not a probability.,False,False,False,False,False,False,True
W-002461,EXECUTION,31.431603,MEDIUM,2261,253,100,PAYMENT_EXECUTION,15.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,PEER_DEVIATION,9.64497,2 peer-outlier metric(s); strongest max_physical_progress_drop_pct_as_of has absolute robust deviation 40.855.,ANOMALY,3.325,Within-lifecycle statistical unusualness percentile 33.250; not a probability.,False,True,False,False,False,False,True
W-002462,COMPLETION,48.233287,MEDIUM,1238,1166,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,7.842324,Within-lifecycle statistical unusualness percentile 98.029; not a probability.,PAYMENT_EXECUTION,5.872715,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 29.364; persistence boost 10 points.,False,True,True,False,False,False,False
W-002463,COMPLETION,55.147484,HIGH,645,606,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,7.135036,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Health context; strongest metric progress_report_count; signed robust z 16.188.,False,True,True,False,False,False,False
W-002464,COMPLETION,47.678469,MEDIUM,1287,1212,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,2.408759,state_name=Odisha|district=Odisha Demo District 2|sector=Sports context; strongest metric progress_report_count; signed robust z 6.295.,False,True,True,False,False,False,False
W-002465,COMPLETION,41.530423,MEDIUM,1856,1708,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,8.065693,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4 context; strongest metric progress_report_count; signed robust z 20.620.,ANOMALY,1.46473,Within-lifecycle statistical unusualness percentile 18.309; not a probability.,False,False,True,False,False,False,False
W-002466,COMPLETION,49.77474,MEDIUM,1123,1063,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,7.846715,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2 context; strongest metric progress_report_count; signed robust z 18.802.,ANOMALY,6.506224,Within-lifecycle statistical unusualness percentile 81.328; not a probability.,False,True,True,False,False,False,False
W-002467,COMPLETION,52.424479,HIGH,904,855,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,9.233577,state_name=Odisha|district=Odisha Demo District 3 context; strongest metric progress_report_count; signed robust z 31.196.,PAYMENT_EXECUTION,5.80501,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 29.025; persistence boost 10 points.,False,True,True,False,False,False,False
W-002468,COMPLETION,63.713122,HIGH,170,151,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,15.581584,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 77.908; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,9.160584,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Community Infrastructure context; strongest metric progress_report_count; signed robust z 30.352.,False,True,True,False,False,False,False
W-002469,EXECUTION,11.941788,LOW,2813,639,100,COST_OVERRUN_PREDICTION,4.8875,Weak secondary raw-XGBoost serving percentile 97.750; calibrated output excluded.,OPERATIONAL_TREND_CONTEXT,4.616788,state_name=Odisha|district=Odisha Demo District 3 context; strongest metric progress_report_count; signed robust z 31.196.,ANOMALY,2.4375,Within-lifecycle statistical unusualness percentile 24.375; not a probability.,False,False,False,False,False,False,True
W-002470,COMPLETION,54.302979,HIGH,715,673,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,9.167231,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 45.836; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,7.372263,state_name=Telangana|district=Telangana Demo District 1|sector=Sports context; strongest metric progress_report_count; signed robust z 17.537.,False,True,True,False,False,False,False
W-002471,EXECUTION,18.8474,LOW,2619,489,100,PAYMENT_EXECUTION,15.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,ANOMALY,1.675,Within-lifecycle statistical unusualness percentile 16.750; not a probability.,COST_OVERRUN_PREDICTION,1.16875,Weak secondary raw-XGBoost serving percentile 23.375; calibrated output excluded.,False,True,False,False,False,False,True
W-002472,PRE_SANCTION,12.135104,LOW,2808,244,100,OPERATIONAL_TREND_CONTEXT,11.131387,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 12.141.,ANOMALY,1.003717,Within-lifecycle statistical unusualness percentile 3.346; not a probability.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-002473,COMPLETION,55.046444,HIGH,655,616,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,11.072444,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 55.362; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,6.569343,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 14.389.,False,True,True,False,False,False,False
W-002474,COMPLETION,41.076628,MEDIUM,1890,1738,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,4.302905,Within-lifecycle statistical unusualness percentile 53.786; not a probability.,OPERATIONAL_TREND_CONTEXT,2.773723,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Sports context; strongest metric progress_report_count; signed robust z 6.745.,False,False,True,False,False,False,False
W-002475,COMPLETION,39.800903,MEDIUM,1974,1802,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,5.036496,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 10.792.,PAYMENT_EXECUTION,2.731212,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 13.656; persistence boost 10 points.,False,True,True,False,False,False,False
W-002476,EXECUTION,42.905201,MEDIUM,1743,123,100,OBSERVED_CONDITIONS,18.376384,"Observed overdue=True (days=763.0, score=91.882); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,8.5625,Within-lifecycle statistical unusualness percentile 85.625; not a probability.,PEER_DEVIATION,8.106509,2 peer-outlier metric(s); strongest days_since_last_payment_as_of has absolute robust deviation 16.973.,False,False,False,False,True,False,True
W-002477,EXECUTION,27.656824,MEDIUM,2350,305,100,OBSERVED_CONDITIONS,12.95203,"Observed overdue=True (days=240.0, score=64.760); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,5.675,Within-lifecycle statistical unusualness percentile 56.750; not a probability.,COST_OVERRUN_PREDICTION,4.66875,Weak secondary raw-XGBoost serving percentile 93.375; calibrated output excluded.,False,False,False,False,True,False,True
W-002478,COMPLETION,54.489423,HIGH,696,655,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,11.221395,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 56.107; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.375912,state_name=Karnataka|district=Karnataka Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 22.258.,False,True,True,False,False,False,False
W-002479,COMPLETION,57.190426,HIGH,489,455,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,14.200406,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 71.002; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.375912,state_name=Karnataka|district=Karnataka Demo District 2|sector=Sanitation context; strongest metric progress_report_count; signed robust z 22.258.,False,True,True,False,False,False,False
W-002480,EXECUTION,15.376365,LOW,2717,561,100,PAYMENT_EXECUTION,7.515234,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 30.061; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,3.686131,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 17.537.,ANOMALY,3.0,Within-lifecycle statistical unusualness percentile 30.000; not a probability.,False,False,False,False,False,False,True
W-002481,EXECUTION,42.706277,MEDIUM,1762,124,100,OBSERVED_CONDITIONS,14.538745,"Observed overdue=True (days=425.0, score=72.694); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,7.75,Within-lifecycle statistical unusualness percentile 77.500; not a probability.,COMPLIANCE,6.0,Strongest actionable compliance result REVIEW/WARNING under rule MPLADS-3.2.12-COMPLETION-LIMIT.,False,False,True,False,True,False,True
W-002482,COMPLETION,55.426178,HIGH,614,576,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,14.498307,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 72.492; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.193431,state_name=Telangana|district=Telangana Demo District 1|sector=Sanitation context; strongest metric progress_report_count; signed robust z 21.584.,False,True,True,False,False,False,False
W-002483,COMPLETION,66.925931,HIGH,91,81,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,ANOMALY,7.962656,Within-lifecycle statistical unusualness percentile 99.533; not a probability.,False,True,True,False,False,False,False
W-002484,EXECUTION,10.994206,LOW,2844,663,100,OPERATIONAL_TREND_CONTEXT,4.187956,state_name=Odisha|district=Odisha Demo District 1|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 22.258.,COST_OVERRUN_PREDICTION,3.64375,Weak secondary raw-XGBoost serving percentile 72.875; calibrated output excluded.,ANOMALY,3.1625,Within-lifecycle statistical unusualness percentile 31.625; not a probability.,False,False,False,False,False,False,True
W-002485,COMPLETION,36.543559,MEDIUM,2135,1903,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,2.108328,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 10.542; persistence boost 10 points.,ANOMALY,1.522822,Within-lifecycle statistical unusualness percentile 19.035; not a probability.,False,True,True,False,False,False,False
W-002486,EXECUTION,34.109583,MEDIUM,2203,221,100,OBSERVED_CONDITIONS,12.509225,"Observed overdue=True (days=200.0, score=62.546); observed over sanction=False (overrun_pct=0.0, score=0.000).",COMPLIANCE,6.0,Strongest actionable compliance result REVIEW/WARNING under rule MPLADS-3.2.12-COMPLETION-LIMIT.,ANOMALY,4.875,Within-lifecycle statistical unusualness percentile 48.750; not a probability.,False,False,True,False,True,False,True
