work_id,duplicate_candidate_count,best_duplicate_candidate_work_id,best_duplicate_similarity_score_0_100,review_candidate_count,best_review_candidate_work_id,best_review_similarity_score_0_100,review_candidate
W-001807,6,W-001020,81.891961,0,,,False
W-001808,5,W-001313,84.939029,0,,,False
W-001809,7,W-000177,84.11852,0,,,False
W-001810,8,W-002902,83.272323,0,,,False
W-001811,13,W-002579,92.468824,0,,,False
W-001812,9,W-001030,88.000342,0,,,False
W-001813,6,W-000467,82.121509,0,,,False
W-001814,7,W-001775,86.635362,0,,,False
W-001815,12,W-001153,87.064147,0,,,False
W-001816,8,W-002319,86.374396,0,,,False
W-001817,5,W-000805,80.488099,0,,,False
W-001818,5,W-002512,85.547003,0,,,False
W-001819,10,W-001029,83.002443,0,,,False
W-001820,7,W-001083,83.57843,0,,,False
W-001821,7,W-000372,79.525901,0,,,False
W-001822,7,W-000809,85.622852,0,,,False
W-001823,11,W-001836,82.907147,0,,,False
W-001824,6,W-001258,79.171614,0,,,False
W-001825,8,W-002864,89.284868,0,,,False
W-001826,10,W-001839,86.211401,0,,,False
W-001827,2,W-000744,75.870506,0,,,False
W-001828,13,W-000093,93.236458,0,,,False
W-001829,9,W-001836,85.655247,0,,,False
W-001830,9,W-001385,86.794225,0,,,False
W-001831,9,W-002477,84.850686,0,,,False
W-001832,5,W-002405,86.263364,0,,,False
W-001833,9,W-001415,90.298027,0,,,False
W-001834,12,W-002616,88.864587,0,,,False
W-001835,6,W-000147,92.836696,0,,,False
W-001836,12,W-000743,91.050364,0,,,False
W-001837,14,W-002317,87.924757,0,,,False
W-001838,7,W-002369,84.757489,0,,,False
W-001839,7,W-001826,86.211401,0,,,False
W-001840,7,W-002574,83.314116,0,,,False
W-001841,8,W-002494,94.140813,0,,,False
W-001842,6,W-002413,84.699896,0,,,False
W-001843,11,W-000775,88.064119,0,,,False
W-001844,4,W-001354,76.293082,0,,,False
W-001845,9,W-001919,89.512076,0,,,False
W-001846,13,W-002632,87.657762,0,,,False
W-001847,9,W-002888,82.712802,0,,,False
W-001848,5,W-001239,80.437025,0,,,False
W-001849,6,W-000019,78.232727,0,,,False
W-001850,12,W-002299,83.967707,0,,,False
W-001851,7,W-002807,87.211856,0,,,False
W-001852,5,W-001765,91.538525,0,,,False
W-001853,9,W-001098,86.773431,0,,,False
W-001854,7,W-001488,91.651961,0,,,False
W-001855,10,W-001909,87.652959,0,,,False
W-001856,6,W-002164,83.613355,0,,,False
W-001857,9,W-000375,83.051907,0,,,False
W-001858,7,W-002718,83.515014,0,,,False
W-001859,5,W-000304,83.784333,0,,,False
W-001860,10,W-001936,87.998345,0,,,False
W-001861,7,W-002877,89.212378,0,,,False
W-001862,11,W-002465,86.364623,0,,,False
W-001863,7,W-000868,88.202818,0,,,False
W-001864,7,W-000859,85.104584,0,,,False
W-001865,9,W-002290,86.52822,0,,,False
W-001866,8,W-001216,86.904133,0,,,False
W-001867,5,W-002210,91.808145,0,,,False
W-001868,13,W-000776,85.653624,0,,,False
W-001869,8,W-000756,91.772943,0,,,False
W-001870,8,W-002241,89.133471,0,,,False
W-001871,6,W-000894,80.401051,0,,,False
W-001872,4,W-002977,84.204133,0,,,False
W-001873,9,W-002384,85.406777,0,,,False
W-001874,8,W-002628,91.150239,0,,,False
W-001875,12,W-000083,89.108985,0,,,False
W-001876,6,W-001574,81.841876,0,,,False
W-001877,11,W-002570,87.847323,0,,,False
W-001878,5,W-001473,78.700651,0,,,False
W-001879,3,W-001070,76.008045,0,,,False
W-001880,6,W-002862,90.132506,0,,,False
W-001881,10,W-001202,90.329484,0,,,False
W-001882,2,W-001691,80.917265,0,,,False
W-001883,6,W-001614,83.628541,0,,,False
W-001884,11,W-000694,90.273453,0,,,False
W-001885,9,W-000973,88.865823,0,,,False
W-001886,3,W-001358,80.009189,0,,,False
W-001887,7,W-001242,86.766385,0,,,False
W-001888,9,W-001911,84.445151,0,,,False
W-001889,9,W-000545,84.001042,0,,,False
W-001890,3,W-000905,79.654934,0,,,False
W-001891,8,W-002102,85.072235,0,,,False
W-001892,12,W-000495,86.93395,0,,,False
W-001893,7,W-002114,90.429721,0,,,False
W-001894,9,W-002151,90.066121,0,,,False
W-001895,5,W-000515,84.728553,0,,,False
W-001896,9,W-002559,83.568254,0,,,False
W-001897,4,W-001570,87.092181,0,,,False
W-001898,9,W-002397,87.094644,0,,,False
W-001899,7,W-000211,83.662497,0,,,False
W-001900,4,W-001489,82.227481,0,,,False
W-001901,9,W-000284,82.369578,0,,,False
W-001902,9,W-001952,82.216826,0,,,False
W-001903,8,W-002687,88.294633,0,,,False
W-001904,9,W-001546,93.323601,0,,,False
W-001905,6,W-001152,82.336466,0,,,False
W-001906,8,W-001706,81.501367,0,,,False
W-001907,9,W-002287,87.823924,0,,,False
W-001908,10,W-000877,86.366118,0,,,False
W-001909,6,W-001855,87.652959,0,,,False
W-001910,9,W-002075,86.572272,0,,,False
W-001911,10,W-000994,86.48538,0,,,False
W-001912,2,W-001690,84.608752,0,,,False
W-001913,11,W-000556,85.87226,0,,,False
W-001914,9,W-001706,87.063697,0,,,False
W-001915,11,W-001089,86.235191,0,,,False
W-001916,12,W-000387,82.342591,0,,,False
W-001917,13,W-002373,89.043083,0,,,False
W-001918,5,W-002380,81.908599,0,,,False
W-001919,9,W-001845,89.512076,0,,,False
W-001920,11,W-000418,87.925345,0,,,False
W-001921,7,W-001575,80.111934,0,,,False
W-001922,2,W-001041,86.599302,0,,,False
W-001923,5,W-002565,80.073,0,,,False
W-001924,7,W-001050,85.174244,0,,,False
W-001925,2,W-001771,78.037267,0,,,False
W-001926,11,W-001497,91.549408,0,,,False
W-001927,14,W-002383,84.572321,0,,,False
W-001928,7,W-002698,83.105815,0,,,False
W-001929,10,W-000259,85.681314,0,,,False
W-001930,11,W-002086,92.951823,0,,,False
W-001931,11,W-001353,88.475882,0,,,False
W-001932,9,W-000489,88.336577,0,,,False
W-001933,3,W-001001,85.879899,0,,,False
W-001934,9,W-002324,81.547149,0,,,False
W-001935,5,W-000359,90.923414,0,,,False
W-001936,12,W-002833,90.136315,0,,,False
W-001937,9,W-001966,94.201658,1,W-001966,94.201658,True
W-001938,5,W-002602,87.256662,0,,,False
W-001939,3,W-000794,87.026963,0,,,False
W-001940,6,W-002208,81.706706,0,,,False
W-001941,11,W-000916,89.14595,0,,,False
W-001942,9,W-001801,90.434986,0,,,False
W-001943,9,W-001424,87.591999,0,,,False
W-001944,11,W-002335,89.369196,0,,,False
W-001945,7,W-000291,87.790967,0,,,False
W-001946,3,W-002734,85.961836,0,,,False
W-001947,7,W-001189,89.583106,0,,,False
W-001948,8,W-000026,83.043939,0,,,False
W-001949,7,W-001749,89.221258,0,,,False
W-001950,10,W-000164,85.190839,0,,,False
W-001951,9,W-001077,88.894417,0,,,False
W-001952,10,W-000478,83.172523,0,,,False
W-001953,11,W-001327,84.532672,0,,,False
W-001954,15,W-001520,92.189284,0,,,False
W-001955,11,W-002375,88.015289,0,,,False
W-001956,8,W-002778,90.154839,0,,,False
W-001957,9,W-000286,87.350807,0,,,False
W-001958,7,W-002157,84.325338,0,,,False
W-001959,7,W-000597,86.18487,0,,,False
W-001960,8,W-002335,87.651267,0,,,False
W-001961,7,W-001079,84.509385,0,,,False
W-001962,4,W-002878,87.126842,0,,,False
W-001963,7,W-002460,88.800269,0,,,False
W-001964,6,W-002364,84.315179,0,,,False
W-001965,6,W-000241,92.466909,0,,,False
W-001966,5,W-001937,94.201658,1,W-001937,94.201658,True
W-001967,11,W-001372,87.748291,0,,,False
W-001968,2,W-002258,78.041418,0,,,False
W-001969,7,W-002245,84.087174,0,,,False
W-001970,2,W-002943,83.413238,0,,,False
W-001971,6,W-002527,85.482505,0,,,False
W-001972,9,W-001301,83.418915,0,,,False
W-001973,5,W-002983,86.277746,0,,,False
W-001974,6,W-000114,79.542554,0,,,False
W-001975,9,W-000218,90.151862,0,,,False
W-001976,4,W-001937,86.943795,0,,,False
W-001977,10,W-000317,88.769603,0,,,False
W-001978,5,W-002512,86.263508,0,,,False
W-001979,7,W-000614,87.48207,0,,,False
W-001980,7,W-000013,89.048459,0,,,False
W-001981,7,W-002478,86.983968,0,,,False
W-001982,11,W-002003,87.240251,0,,,False
W-001983,6,W-000860,89.513745,0,,,False
W-001984,7,W-000660,85.26376,0,,,False
W-001985,6,W-000546,86.106411,0,,,False
W-001986,11,W-000798,88.977094,0,,,False
W-001987,8,W-001988,91.096172,0,,,False
W-001988,10,W-001987,91.096172,0,,,False
W-001989,6,W-000784,80.722894,0,,,False
W-001990,9,W-001230,85.162335,0,,,False
W-001991,7,W-001600,84.908287,0,,,False
W-001992,8,W-002979,89.628339,0,,,False
W-001993,8,W-002794,83.980113,0,,,False
W-001994,9,W-001065,84.919455,0,,,False
W-001995,8,W-000445,89.062818,0,,,False
W-001996,6,W-000824,86.494457,0,,,False
W-001997,6,W-002689,84.923563,0,,,False
W-001998,8,W-001654,84.630081,0,,,False
W-001999,4,W-002407,84.625124,0,,,False
W-002000,7,W-000996,87.723656,0,,,False
W-002001,11,W-002657,85.975599,0,,,False
W-002002,7,W-000797,88.814143,0,,,False
W-002003,10,W-001982,87.240251,0,,,False
W-002004,8,W-001477,91.565486,0,,,False
W-002005,11,W-000368,86.228871,0,,,False
W-002006,6,W-002156,84.628486,0,,,False
W-002007,8,W-000011,85.668232,0,,,False
W-002008,5,W-001424,85.074579,0,,,False
W-002009,11,W-002241,82.518541,0,,,False
W-002010,9,W-000501,86.962073,0,,,False
W-002011,8,W-002851,89.276455,0,,,False
W-002012,11,W-001766,87.183622,0,,,False
W-002013,9,W-002469,91.713856,0,,,False
W-002014,8,W-001769,88.698637,0,,,False
W-002015,7,W-000944,81.453921,0,,,False
W-002016,8,W-002157,84.909528,0,,,False
W-002017,7,W-002084,88.274951,0,,,False
W-002018,6,W-001300,85.995399,0,,,False
W-002019,8,W-001024,88.181634,0,,,False
W-002020,8,W-000169,86.01629,0,,,False
W-002021,12,W-002637,84.860023,0,,,False
W-002022,4,W-001336,82.549024,0,,,False
W-002023,9,W-000084,85.079096,0,,,False
W-002024,7,W-000419,87.087926,0,,,False
W-002025,6,W-002120,87.604225,0,,,False
W-002026,8,W-000749,81.336967,0,,,False
W-002027,9,W-000020,82.727053,0,,,False
W-002028,7,W-002330,88.555444,0,,,False
W-002029,6,W-000401,87.476336,0,,,False
W-002030,9,W-002538,87.175087,0,,,False
W-002031,9,W-002739,89.293787,0,,,False
W-002032,14,W-001815,86.012275,0,,,False
W-002033,9,W-000146,89.799392,0,,,False
W-002034,5,W-000647,82.794147,0,,,False
W-002035,11,W-002814,86.63493,0,,,False
W-002036,4,W-001298,84.276494,0,,,False
W-002037,7,W-000883,89.656752,0,,,False
W-002038,5,W-000707,81.800139,0,,,False
W-002039,9,W-001941,86.516766,0,,,False
W-002040,6,W-001975,78.844209,0,,,False
W-002041,12,W-001446,82.821256,0,,,False
W-002042,9,W-001742,90.217685,0,,,False
W-002043,6,W-001582,84.304453,0,,,False
W-002044,7,W-000028,90.438232,0,,,False
W-002045,6,W-000016,83.384419,0,,,False
W-002046,4,W-002382,85.860787,0,,,False
W-002047,7,W-001050,89.196879,0,,,False
W-002048,5,W-000097,86.94662,0,,,False
W-002049,4,W-000333,82.649339,0,,,False
W-002050,11,W-002795,87.079357,0,,,False
W-002051,11,W-001738,86.113855,0,,,False
W-002052,8,W-002133,85.641325,0,,,False
W-002053,9,W-001868,84.262425,0,,,False
W-002054,6,W-000064,81.313591,0,,,False
W-002055,11,W-000810,92.286307,0,,,False
W-002056,6,W-000006,86.379367,0,,,False
W-002057,8,W-002748,85.108978,0,,,False
W-002058,7,W-002627,85.981786,0,,,False
W-002059,11,W-001127,85.303192,0,,,False
W-002060,7,W-001833,88.532291,0,,,False
W-002061,6,W-000906,84.314998,0,,,False
W-002062,9,W-001451,88.0535,0,,,False
W-002063,10,W-001147,87.525203,0,,,False
W-002064,12,W-002331,85.775953,0,,,False
W-002065,8,W-000122,87.102576,0,,,False
W-002066,6,W-002724,83.377774,0,,,False
W-002067,7,W-000756,86.679869,0,,,False
W-002068,6,W-000883,86.547677,0,,,False
W-002069,3,W-002248,84.669397,0,,,False
W-002070,9,W-002336,88.321193,0,,,False
W-002071,9,W-000830,85.326328,0,,,False
W-002072,8,W-000609,85.045801,0,,,False
W-002073,9,W-001406,81.713011,0,,,False
W-002074,7,W-002444,86.519028,0,,,False
W-002075,14,W-001910,86.572272,0,,,False
W-002076,5,W-001483,81.070076,0,,,False
W-002077,4,W-001523,83.874603,0,,,False
W-002078,4,W-000020,77.144522,0,,,False
W-002079,7,W-001709,83.434461,0,,,False
W-002080,8,W-000472,85.684736,0,,,False
W-002081,8,W-002499,89.238947,0,,,False
W-002082,10,W-001240,83.368372,0,,,False
W-002083,5,W-002938,83.942771,0,,,False
W-002084,7,W-002017,88.274951,0,,,False
W-002085,9,W-001643,84.005911,0,,,False
W-002086,13,W-001930,92.951823,0,,,False
W-002087,3,W-001964,79.679606,0,,,False
W-002088,6,W-001795,84.17719,0,,,False
W-002089,8,W-001772,90.298917,0,,,False
W-002090,9,W-001060,88.815524,0,,,False
W-002091,7,W-002242,89.210983,0,,,False
W-002092,6,W-001740,87.913312,0,,,False
W-002093,8,W-001755,88.537105,0,,,False
W-002094,10,W-002354,83.608228,0,,,False
W-002095,13,W-002171,87.889951,0,,,False
W-002096,5,W-002162,88.256048,0,,,False
W-002097,6,W-001602,82.388964,0,,,False
W-002098,8,W-000150,85.784834,0,,,False
W-002099,8,W-002103,84.635829,0,,,False
W-002100,7,W-002899,88.199877,0,,,False
W-002101,9,W-000015,86.898297,0,,,False
W-002102,8,W-000233,85.312961,0,,,False
W-002103,10,W-002099,84.635829,0,,,False
W-002104,3,W-001538,80.546279,0,,,False
W-002105,9,W-001311,85.814073,0,,,False
W-002106,7,W-001182,85.940504,0,,,False
W-002107,10,W-002291,87.274037,0,,,False
W-002108,4,W-001527,78.408826,0,,,False
W-002109,13,W-002685,83.699787,0,,,False
W-002110,10,W-002429,83.368662,0,,,False
W-002111,10,W-002763,85.766246,0,,,False
W-002112,9,W-001936,87.049732,0,,,False
W-002113,9,W-000805,88.753422,0,,,False
W-002114,10,W-001893,90.429721,0,,,False
W-002115,7,W-001232,80.904513,0,,,False
W-002116,5,W-002222,79.339008,0,,,False
W-002117,9,W-001159,84.21004,0,,,False
W-002118,9,W-002496,87.10185,0,,,False
W-002119,9,W-000449,89.574947,0,,,False
W-002120,8,W-002025,87.604225,0,,,False
W-002121,8,W-002699,86.012042,0,,,False
W-002122,9,W-001677,85.972291,0,,,False
W-002123,12,W-001178,87.164151,0,,,False
W-002124,6,W-001941,88.439686,0,,,False
W-002125,6,W-002189,82.972076,0,,,False
W-002126,9,W-002154,88.326985,0,,,False
W-002127,7,W-001040,89.021493,0,,,False
W-002128,9,W-002990,87.768417,0,,,False
W-002129,5,W-001657,82.114831,0,,,False
W-002130,1,W-000673,76.922182,0,,,False
W-002131,9,W-001592,89.014176,0,,,False
W-002132,11,W-000029,84.744487,0,,,False
W-002133,8,W-001407,88.638739,0,,,False
W-002134,8,W-002337,85.745281,0,,,False
W-002135,14,W-000933,79.923326,0,,,False
W-002136,12,W-002823,89.800744,0,,,False
W-002137,14,W-000704,85.313548,0,,,False
W-002138,10,W-000048,87.539149,0,,,False
W-002139,6,W-001471,84.802423,0,,,False
W-002140,8,W-002623,89.476765,0,,,False
W-002141,4,W-000909,88.02383,0,,,False
W-002142,7,W-000447,83.60309,0,,,False
W-002143,9,W-001301,86.191657,0,,,False
W-002144,3,W-001074,82.260664,0,,,False
W-002145,7,W-002990,88.112606,0,,,False
W-002146,7,W-002012,85.16114,0,,,False
W-002147,4,W-002566,90.086602,0,,,False
W-002148,5,W-001694,88.422433,0,,,False
W-002149,5,W-001396,81.195567,0,,,False
W-002150,8,W-000045,86.358821,0,,,False
W-002151,8,W-001894,90.066121,0,,,False
W-002152,9,W-002293,87.822183,0,,,False
W-002153,7,W-000993,86.42693,0,,,False
W-002154,4,W-002126,88.326985,0,,,False
W-002155,4,W-001294,82.248391,0,,,False
W-002156,7,W-002534,87.58959,0,,,False
W-002157,7,W-000358,90.83752,0,,,False
W-002158,8,W-000795,87.466083,0,,,False
W-002159,3,W-002544,77.326865,0,,,False
W-002160,8,W-001128,87.995379,0,,,False
W-002161,4,W-002523,80.632769,0,,,False
W-002162,9,W-002096,88.256048,0,,,False
W-002163,5,W-002176,93.471506,0,,,False
W-002164,10,W-000592,91.969514,0,,,False
W-002165,8,W-002961,87.309248,0,,,False
W-002166,7,W-002018,82.767502,0,,,False
W-002167,2,W-000434,82.28943,0,,,False
W-002168,8,W-002847,82.267624,0,,,False
W-002169,13,W-002900,84.886488,0,,,False
W-002170,10,W-000691,87.995156,0,,,False
W-002171,8,W-002095,87.889951,0,,,False
W-002172,4,W-001612,82.697305,0,,,False
W-002173,8,W-000987,87.063192,0,,,False
W-002174,6,W-002328,86.511741,0,,,False
W-002175,10,W-001278,91.125668,0,,,False
W-002176,2,W-002163,93.471506,0,,,False
W-002177,2,W-001751,79.39574,0,,,False
W-002178,5,W-000264,84.297548,0,,,False
W-002179,7,W-000065,80.370334,0,,,False
W-002180,6,W-002967,85.052522,0,,,False
W-002181,8,W-000928,92.171948,0,,,False
W-002182,9,W-000966,88.269896,0,,,False
W-002183,9,W-000071,89.255529,0,,,False
W-002184,10,W-000120,92.293056,0,,,False
W-002185,9,W-000887,85.55154,0,,,False
W-002186,9,W-002724,84.027172,0,,,False
W-002187,5,W-002228,81.332101,0,,,False
W-002188,8,W-001485,86.890962,0,,,False
W-002189,12,W-002125,82.972076,0,,,False
W-002190,11,W-002673,83.00231,0,,,False
W-002191,11,W-001115,85.27991,0,,,False
W-002192,8,W-001646,83.406738,0,,,False
W-002193,6,W-000802,81.535962,0,,,False
W-002194,13,W-002304,86.070346,0,,,False
W-002195,8,W-000031,87.687549,0,,,False
W-002196,11,W-001195,89.968138,0,,,False
W-002197,5,W-001140,90.819341,0,,,False
W-002198,10,W-002751,86.929265,0,,,False
W-002199,8,W-000915,84.51822,0,,,False
W-002200,4,W-002370,82.203545,0,,,False
W-002201,2,W-001316,81.559996,0,,,False
W-002202,9,W-000115,86.124117,0,,,False
W-002203,7,W-000583,80.228034,0,,,False
W-002204,7,W-000245,87.604609,0,,,False
W-002205,6,W-002875,89.561632,0,,,False
W-002206,7,W-001535,84.90059,0,,,False
W-002207,8,W-000467,92.361215,0,,,False
W-002208,9,W-000007,89.230877,0,,,False
W-002209,11,W-002676,80.797838,0,,,False
W-002210,6,W-001867,91.808145,0,,,False
W-002211,7,W-000057,85.435979,0,,,False
W-002212,6,W-002678,80.498535,0,,,False
W-002213,11,W-002577,84.807179,0,,,False
W-002214,13,W-001780,89.843045,0,,,False
W-002215,8,W-002750,82.581528,0,,,False
W-002216,5,W-001973,84.66329,0,,,False
W-002217,8,W-000730,81.264208,0,,,False
W-002218,10,W-001616,82.573039,0,,,False
W-002219,3,W-001375,83.734893,0,,,False
W-002220,6,W-002044,87.339154,0,,,False
W-002221,8,W-002641,81.083728,0,,,False
W-002222,10,W-000929,87.42989,0,,,False
W-002223,10,W-001197,87.460679,0,,,False
W-002224,6,W-001724,87.900305,0,,,False
W-002225,7,W-000696,90.793946,0,,,False
W-002226,13,W-001419,88.670192,0,,,False
W-002227,14,W-000606,85.599078,0,,,False
W-002228,7,W-002188,84.021581,0,,,False
W-002229,6,W-000612,83.883642,0,,,False
W-002230,9,W-000591,85.209003,0,,,False
W-002231,8,W-002549,86.623297,0,,,False
W-002232,8,W-001485,86.414879,0,,,False
W-002233,9,W-001268,84.211307,0,,,False
W-002234,11,W-000103,85.73789,0,,,False
W-002235,12,W-000782,85.97725,0,,,False
W-002236,10,W-001731,86.282269,0,,,False
W-002237,10,W-001433,84.013729,0,,,False
W-002238,10,W-002774,88.863583,0,,,False
W-002239,6,W-002843,85.960041,0,,,False
W-002240,9,W-001846,86.122705,0,,,False
W-002241,11,W-001870,89.133471,0,,,False
W-002242,6,W-002091,89.210983,0,,,False
W-002243,13,W-001780,88.608305,0,,,False
W-002244,6,W-002557,83.14483,0,,,False
W-002245,8,W-001969,84.087174,0,,,False
W-002246,8,W-001049,84.401702,0,,,False
W-002247,7,W-002668,84.024559,0,,,False
W-002248,7,W-000843,93.269248,0,,,False
W-002249,8,W-002124,79.299851,0,,,False
W-002250,8,W-000291,87.515031,0,,,False
W-002251,7,W-002640,85.498968,0,,,False
W-002252,3,W-000347,83.476191,0,,,False
W-002253,3,W-002170,81.852751,0,,,False
W-002254,11,W-001226,85.5026,0,,,False
W-002255,4,W-000053,80.912178,0,,,False
W-002256,8,W-001390,89.200439,0,,,False
W-002257,8,W-002783,83.224977,0,,,False
W-002258,6,W-000726,81.171736,0,,,False
W-002259,9,W-002276,94.998364,1,W-002276,94.998364,True
W-002260,6,W-002648,88.046455,0,,,False
W-002261,7,W-000172,81.520714,0,,,False
W-002262,9,W-000017,90.164259,0,,,False
W-002263,7,W-001327,84.627688,0,,,False
W-002264,8,W-000388,86.287561,0,,,False
W-002265,9,W-002562,82.233225,0,,,False
W-002266,6,W-002289,82.94495,0,,,False
W-002267,10,W-001388,86.967531,0,,,False
W-002268,7,W-000327,92.728883,0,,,False
W-002269,6,W-002355,89.022842,0,,,False
W-002270,5,W-000415,79.940522,0,,,False
W-002271,6,W-002776,82.592818,0,,,False
W-002272,8,W-000160,84.086135,0,,,False
W-002273,11,W-002971,92.840382,0,,,False
W-002274,9,W-000212,87.089393,0,,,False
W-002275,7,W-000883,87.651123,0,,,False
W-002276,9,W-002259,94.998364,1,W-002259,94.998364,True
W-002277,15,W-000418,88.804223,0,,,False
W-002278,8,W-001434,85.813056,0,,,False
W-002279,8,W-000727,85.085259,0,,,False
W-002280,10,W-001052,84.759899,0,,,False
W-002281,8,W-000424,84.879261,0,,,False
W-002282,9,W-002558,85.830734,0,,,False
W-002283,5,W-001736,81.256135,0,,,False
W-002284,7,W-002119,87.867848,0,,,False
W-002285,9,W-001286,86.092578,0,,,False
W-002286,9,W-001726,83.535489,0,,,False
W-002287,7,W-001907,87.823924,0,,,False
W-002288,7,W-000812,91.079289,0,,,False
W-002289,9,W-002314,85.340168,0,,,False
W-002290,8,W-002834,87.826112,0,,,False
W-002291,15,W-001057,88.615391,0,,,False
W-002292,5,W-001215,81.334111,0,,,False
W-002293,12,W-001338,88.392286,0,,,False
W-002294,6,W-000064,83.728452,0,,,False
W-002295,10,W-002874,88.769999,0,,,False
W-002296,6,W-001576,83.353177,0,,,False
W-002297,6,W-002210,83.953368,0,,,False
W-002298,9,W-002684,86.192087,0,,,False
W-002299,7,W-002340,95.359006,1,W-002340,95.359006,True
W-002300,6,W-000620,83.291053,0,,,False
W-002301,7,W-002368,88.670226,0,,,False
W-002302,7,W-002807,81.041962,0,,,False
W-002303,6,W-002877,81.211209,0,,,False
W-002304,11,W-000258,91.403972,0,,,False
W-002305,4,W-002308,83.82898,0,,,False
W-002306,11,W-002584,83.705788,0,,,False
W-002307,5,W-002084,80.648939,0,,,False
W-002308,7,W-002305,83.82898,0,,,False
W-002309,9,W-000436,88.152568,0,,,False
W-002310,6,W-002812,83.643775,0,,,False
W-002311,8,W-000044,89.219695,0,,,False
W-002312,8,W-000023,82.075311,0,,,False
W-002313,4,W-001243,82.30796,0,,,False
W-002314,12,W-000595,85.709784,0,,,False
W-002315,13,W-002496,83.446663,0,,,False
W-002316,9,W-002969,90.246293,0,,,False
W-002317,12,W-001837,87.924757,0,,,False
W-002318,7,W-000767,84.804118,0,,,False
W-002319,7,W-002930,86.522214,0,,,False
W-002320,6,W-001378,90.068514,0,,,False
W-002321,9,W-001627,90.303829,0,,,False
W-002322,6,W-000236,83.523663,0,,,False
W-002323,8,W-001538,86.507413,0,,,False
W-002324,9,W-001713,90.924779,0,,,False
W-002325,5,W-002271,82.03424,0,,,False
W-002326,7,W-001617,82.118061,0,,,False
W-002327,12,W-000915,90.695412,0,,,False
W-002328,6,W-002174,86.511741,0,,,False
W-002329,3,W-000056,80.577786,0,,,False
W-002330,8,W-001608,91.491618,0,,,False
W-002331,11,W-002064,85.775953,0,,,False
W-002332,5,W-000649,87.496883,0,,,False
W-002333,6,W-000286,83.850923,0,,,False
W-002334,8,W-001745,92.234417,0,,,False
W-002335,8,W-001944,89.369196,0,,,False
W-002336,10,W-002070,88.321193,0,,,False
W-002337,7,W-002819,87.243832,0,,,False
W-002338,6,W-000178,80.976742,0,,,False
W-002339,5,W-000918,84.273815,0,,,False
W-002340,6,W-002299,95.359006,1,W-002299,95.359006,True
W-002341,2,W-000182,82.6745,0,,,False
W-002342,10,W-001559,93.646446,0,,,False
W-002343,8,W-002212,77.90539,0,,,False
W-002344,7,W-001837,84.463827,0,,,False
W-002345,14,W-000630,92.673437,0,,,False
W-002346,7,W-001400,83.899666,0,,,False
W-002347,9,W-000408,85.922449,0,,,False
W-002348,4,W-001645,84.845457,0,,,False
W-002349,9,W-001480,88.279161,0,,,False
W-002350,5,W-001079,86.472182,0,,,False
W-002351,11,W-001898,81.735464,0,,,False
W-002352,13,W-002742,87.737161,0,,,False
W-002353,5,W-000550,82.550194,0,,,False
W-002354,10,W-002094,83.608228,0,,,False
W-002355,5,W-002269,89.022842,0,,,False
W-002356,11,W-002912,87.132389,0,,,False
W-002357,12,W-001196,85.519416,0,,,False
W-002358,7,W-000021,85.903865,0,,,False
W-002359,12,W-000976,85.825726,0,,,False
W-002360,5,W-001574,87.90783,0,,,False
W-002361,5,W-000773,86.557206,0,,,False
W-002362,8,W-001586,83.921927,0,,,False
W-002363,7,W-000422,85.504201,0,,,False
W-002364,4,W-001964,84.315179,0,,,False
W-002365,11,W-000171,90.670042,0,,,False
W-002366,13,W-002557,91.956673,0,,,False
W-002367,8,W-002550,89.725414,0,,,False
W-002368,6,W-002301,88.670226,0,,,False
W-002369,8,W-001446,87.216759,0,,,False
W-002370,9,W-001562,85.614039,0,,,False
W-002371,13,W-001569,86.771561,0,,,False
W-002372,11,W-001478,85.543579,0,,,False
W-002373,10,W-000046,89.288228,0,,,False
W-002374,7,W-000902,80.089953,0,,,False
W-002375,12,W-002914,90.998028,0,,,False
W-002376,7,W-000295,81.778113,0,,,False
W-002377,4,W-000513,84.218098,0,,,False
W-002378,5,W-000660,92.036093,0,,,False
W-002379,3,W-000130,79.685232,0,,,False
W-002380,2,W-001918,81.908599,0,,,False
W-002381,10,W-001018,88.060102,0,,,False
W-002382,3,W-002046,85.860787,0,,,False
W-002383,8,W-002590,87.817354,0,,,False
W-002384,11,W-001873,85.406777,0,,,False
W-002385,6,W-002764,85.567038,0,,,False
W-002386,5,W-002422,84.175051,0,,,False
W-002387,8,W-001127,89.799054,0,,,False
W-002388,9,W-000772,88.154991,0,,,False
W-002389,9,W-000662,87.870001,0,,,False
W-002390,6,W-000827,84.207372,0,,,False
W-002391,6,W-002775,83.746466,0,,,False
W-002392,4,W-002227,80.125845,0,,,False
W-002393,7,W-000140,90.648532,0,,,False
W-002394,3,W-002066,80.463612,0,,,False
W-002395,9,W-000647,86.55208,0,,,False
W-002396,8,W-002769,91.391661,0,,,False
W-002397,11,W-001898,87.094644,0,,,False
W-002398,4,W-001796,85.195562,0,,,False
W-002399,10,W-000544,85.793864,0,,,False
W-002400,9,W-002232,84.131454,0,,,False
W-002401,7,W-000906,90.052267,0,,,False
W-002402,8,W-001051,85.394804,0,,,False
W-002403,11,W-002568,86.906076,0,,,False
W-002404,6,W-001294,84.254576,0,,,False
W-002405,6,W-001832,86.263364,0,,,False
W-002406,4,W-002143,82.770587,0,,,False
W-002407,2,W-001999,84.625124,0,,,False
W-002408,9,W-000484,86.945131,0,,,False
