work_id,rules_evaluated_count,rules_passed_count,rules_review_count,rules_non_compliant_count,rules_insufficient_data_count,rules_not_applicable_count,highest_compliance_evidence_severity,top_compliance_rule_id
W-001046,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001047,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001048,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001049,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001050,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001051,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001052,3,3,0,0,0,5,NONE,
W-001053,3,3,0,0,0,5,NONE,
W-001054,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001055,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001056,0,0,0,0,0,8,NONE,
W-001057,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001058,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001059,3,3,0,0,0,5,NONE,
W-001060,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001061,3,3,0,0,0,5,NONE,
W-001062,0,0,0,0,0,8,NONE,
W-001063,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001064,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001065,3,3,0,0,0,5,NONE,
W-001066,0,0,0,0,0,8,NONE,
W-001067,3,3,0,0,0,5,NONE,
W-001068,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001069,8,5,3,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001070,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001071,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001072,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001073,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001074,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001075,0,0,0,0,0,8,NONE,
W-001076,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001077,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001078,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001079,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001080,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001081,3,3,0,0,0,5,NONE,
W-001082,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001083,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001084,3,3,0,0,0,5,NONE,
W-001085,3,3,0,0,0,5,NONE,
W-001086,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001087,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001088,0,0,0,0,0,8,NONE,
W-001089,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001090,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001091,3,3,0,0,0,5,NONE,
W-001092,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001093,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001094,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001095,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001096,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001097,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001098,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001099,0,0,0,0,0,8,NONE,
W-001100,7,2,5,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001101,0,0,0,0,0,8,NONE,
W-001102,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001103,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001104,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001105,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001106,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001107,3,3,0,0,0,5,NONE,
W-001108,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001109,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001110,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001111,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001112,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001113,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001114,3,3,0,0,0,5,NONE,
W-001115,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001116,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001117,0,0,0,0,0,8,NONE,
W-001118,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001119,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001120,0,0,0,0,0,8,NONE,
W-001121,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001122,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001123,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001124,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001125,0,0,0,0,0,8,NONE,
W-001126,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001127,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001128,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001129,0,0,0,0,0,8,NONE,
W-001130,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001131,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001132,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001133,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001134,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001135,0,0,0,0,0,8,NONE,
W-001136,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001137,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001138,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001139,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001140,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001141,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001142,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001143,0,0,0,0,0,8,NONE,
W-001144,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001145,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001146,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001147,3,3,0,0,0,5,NONE,
W-001148,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001149,3,3,0,0,0,5,NONE,
W-001150,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001151,3,3,0,0,0,5,NONE,
W-001152,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001153,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001154,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001155,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001156,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001157,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001158,3,3,0,0,0,5,NONE,
W-001159,3,3,0,0,0,5,NONE,
W-001160,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001161,3,3,0,0,0,5,NONE,
W-001162,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001163,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001164,3,3,0,0,0,5,NONE,
W-001165,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001166,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001167,3,3,0,0,0,5,NONE,
W-001168,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001169,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001170,0,0,0,0,0,8,NONE,
W-001171,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001172,3,3,0,0,0,5,NONE,
W-001173,3,3,0,0,0,5,NONE,
W-001174,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001175,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001176,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001177,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001178,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001179,3,3,0,0,0,5,NONE,
W-001180,3,3,0,0,0,5,NONE,
W-001181,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001182,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001183,3,3,0,0,0,5,NONE,
W-001184,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001185,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001186,3,3,0,0,0,5,NONE,
W-001187,0,0,0,0,0,8,NONE,
W-001188,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001189,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001190,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001191,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001192,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001193,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001194,3,3,0,0,0,5,NONE,
W-001195,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001196,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001197,7,2,5,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001198,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001199,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001200,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001201,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001202,3,3,0,0,0,5,NONE,
W-001203,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001204,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001205,7,2,5,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001206,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001207,3,1,2,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001208,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001209,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001210,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001211,3,3,0,0,0,5,NONE,
W-001212,3,3,0,0,0,5,NONE,
W-001213,3,3,0,0,0,5,NONE,
W-001214,3,3,0,0,0,5,NONE,
W-001215,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001216,3,3,0,0,0,5,NONE,
W-001217,7,2,5,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001218,3,1,2,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001219,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001220,0,0,0,0,0,8,NONE,
W-001221,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001222,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001223,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001224,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001225,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001226,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001227,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001228,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001229,3,3,0,0,0,5,NONE,
W-001230,3,3,0,0,0,5,NONE,
W-001231,3,3,0,0,0,5,NONE,
W-001232,3,3,0,0,0,5,NONE,
W-001233,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001234,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001235,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001236,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001237,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001238,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001239,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001240,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001241,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001242,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001243,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001244,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001245,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001246,7,2,5,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001247,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001248,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001249,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001250,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001251,0,0,0,0,0,8,NONE,
W-001252,3,3,0,0,0,5,NONE,
W-001253,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001254,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001255,0,0,0,0,0,8,NONE,
W-001256,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001257,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001258,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001259,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001260,3,3,0,0,0,5,NONE,
W-001261,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001262,3,3,0,0,0,5,NONE,
W-001263,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001264,0,0,0,0,0,8,NONE,
W-001265,3,3,0,0,0,5,NONE,
W-001266,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001267,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001268,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001269,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001270,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001271,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001272,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001273,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001274,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001275,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001276,3,3,0,0,0,5,NONE,
W-001277,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001278,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001279,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001280,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001281,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001282,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001283,3,3,0,0,0,5,NONE,
W-001284,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001285,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001286,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001287,3,3,0,0,0,5,NONE,
W-001288,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001289,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001290,3,3,0,0,0,5,NONE,
W-001291,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001292,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001293,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001294,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001295,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001296,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001297,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001298,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001299,3,3,0,0,0,5,NONE,
W-001300,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001301,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001302,0,0,0,0,0,8,NONE,
W-001303,3,3,0,0,0,5,NONE,
W-001304,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001305,0,0,0,0,0,8,NONE,
W-001306,0,0,0,0,0,8,NONE,
W-001307,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001308,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001309,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001310,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001311,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001312,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001313,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001314,0,0,0,0,0,8,NONE,
W-001315,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001316,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001317,3,3,0,0,0,5,NONE,
W-001318,3,3,0,0,0,5,NONE,
W-001319,3,3,0,0,0,5,NONE,
W-001320,3,3,0,0,0,5,NONE,
W-001321,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001322,3,3,0,0,0,5,NONE,
W-001323,3,3,0,0,0,5,NONE,
W-001324,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001325,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001326,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001327,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001328,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001329,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001330,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001331,3,3,0,0,0,5,NONE,
W-001332,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001333,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001334,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001335,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001336,0,0,0,0,0,8,NONE,
W-001337,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001338,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001339,3,3,0,0,0,5,NONE,
W-001340,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001341,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001342,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001343,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001344,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001345,0,0,0,0,0,8,NONE,
W-001346,0,0,0,0,0,8,NONE,
W-001347,0,0,0,0,0,8,NONE,
W-001348,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001349,8,5,3,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001350,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001351,3,2,1,0,0,5,WARNING,MPLADS-3.2.4-SANCTION-45D
W-001352,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001353,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001354,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001355,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001356,3,3,0,0,0,5,NONE,
W-001357,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001358,8,5,3,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001359,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001360,8,6,2,0,0,0,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001361,3,3,0,0,0,5,NONE,
W-001362,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001363,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001364,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001365,3,2,1,0,0,5,WARNING,MPLADS-3.2.12-COMPLETION-LIMIT
W-001366,0,0,0,0,0,8,NONE,
W-001367,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001368,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001369,0,0,0,0,0,8,NONE,
W-001370,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001371,3,3,0,0,0,5,NONE,
W-001372,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001373,0,0,0,0,0,8,NONE,
W-001374,3,3,0,0,0,5,NONE,
W-001375,3,3,0,0,0,5,NONE,
W-001376,0,0,0,0,0,8,NONE,
W-001377,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001378,3,3,0,0,0,5,NONE,
W-001379,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001380,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001381,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001382,3,3,0,0,0,5,NONE,
W-001383,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001384,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001385,0,0,0,0,0,8,NONE,
W-001386,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001387,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001388,3,3,0,0,0,5,NONE,
W-001389,7,3,4,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001390,7,5,2,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001391,3,3,0,0,0,5,NONE,
W-001392,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
W-001393,7,4,3,0,0,1,STRONG_WARNING,MPLADS-11.2-COMPLETION-UC
