work_id,lifecycle_stage,review_priority_score_0_100,review_priority_band,review_priority_rank_overall,review_priority_rank_within_lifecycle,fusion_evidence_coverage_pct,top_contributor_1_family,top_contributor_1_points,top_contributor_1_summary,top_contributor_2_family,top_contributor_2_points,top_contributor_2_summary,top_contributor_3_family,top_contributor_3_points,top_contributor_3_summary,has_duplicate_review_candidate,has_payment_evidence,has_compliance_review,has_deterministic_non_compliant_evidence,already_overdue_as_of,already_over_sanction_as_of,cost_prediction_available
W-000863,COMPLETION,53.583527,HIGH,794,748,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,14.613406,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 73.067; persistence boost 10 points.,ANOMALY,3.630705,Within-lifecycle statistical unusualness percentile 45.384; not a probability.,False,True,True,False,False,False,False
W-002701,COMPLETION,53.581364,HIGH,795,749,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,11.234936,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 56.175; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.591241,state_name=Karnataka|district=Karnataka Demo District 2|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 18.212.,False,True,True,False,False,False,False
W-002028,COMPLETION,53.580125,HIGH,796,750,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,8.248175,state_name=Odisha|district=Odisha Demo District 4 context; strongest metric progress_report_count; signed robust z 21.696.,False,True,True,False,False,False,False
W-002642,COMPLETION,53.575744,HIGH,797,751,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,15.033175,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 75.166; persistence boost 10 points.,ANOMALY,4.53527,Within-lifecycle statistical unusualness percentile 56.691; not a probability.,False,True,True,False,False,False,False
W-000860,COMPLETION,53.569676,HIGH,798,752,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,9.233577,state_name=Odisha|district=Odisha Demo District 3 context; strongest metric progress_report_count; signed robust z 31.196.,ANOMALY,4.680498,Within-lifecycle statistical unusualness percentile 58.506; not a probability.,False,True,True,False,False,False,False
W-001197,COMPLETION,53.556789,HIGH,799,753,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,9.343263,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 46.716; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,6.167883,state_name=Telangana|district=Telangana Demo District 3|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 13.490.,False,True,True,False,False,False,False
W-000426,COMPLETION,53.534683,HIGH,800,754,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,18.303318,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 91.517; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,2.007299,state_name=Odisha|district=Odisha Demo District 3|sector=Health context; strongest metric progress_report_count; signed robust z 5.621.,False,True,True,False,False,False,False
W-002257,COMPLETION,53.531806,HIGH,801,755,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,17.129316,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 85.647; persistence boost 0 points.,ANOMALY,4.40249,Within-lifecycle statistical unusualness percentile 55.031; not a probability.,False,True,True,False,False,False,False
W-000652,EXECUTION,53.527685,HIGH,802,47,100,OBSERVED_CONDITIONS,17.04797,"Observed overdue=True (days=645.0, score=85.240); observed over sanction=False (overrun_pct=0.0, score=0.000).",PAYMENT_EXECUTION,15.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,ANOMALY,9.175,Within-lifecycle statistical unusualness percentile 91.750; not a probability.,False,True,False,False,True,False,True
W-002729,COMPLETION,53.525467,HIGH,803,756,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,15.283683,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 76.418; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,4.416058,state_name=Telangana|district=Telangana Demo District 1|sector=Education context; strongest metric progress_report_count; signed robust z 9.443.,False,True,True,False,False,False,False
W-001204,COMPLETION,53.522812,HIGH,804,757,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,10.196344,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 50.982; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,9.343066,state_name=Karnataka|district=Karnataka Demo District 1 context; strongest metric progress_report_count; signed robust z 31.836.,False,True,True,False,False,False,False
W-000410,COMPLETION,53.490747,HIGH,805,758,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,ANOMALY,5.074689,Within-lifecycle statistical unusualness percentile 63.434; not a probability.,False,True,True,False,False,False,False
W-000368,COMPLETION,53.48147,HIGH,806,759,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,13.604604,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 68.023; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,3.959854,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 8.768.,False,True,True,False,False,False,False
W-002096,COMPLETION,53.460746,HIGH,807,760,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,15.297224,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 76.486; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,4.927007,state_name=Karnataka|district=Karnataka Demo District 4|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 10.455.,False,True,True,False,False,False,False
W-000291,COMPLETION,53.445125,HIGH,808,761,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,9.343066,state_name=Karnataka|district=Karnataka Demo District 1 context; strongest metric progress_report_count; signed robust z 31.836.,PAYMENT_EXECUTION,4.640487,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 23.202; persistence boost 10 points.,False,True,True,False,False,False,False
W-001934,COMPLETION,53.438244,HIGH,809,762,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 26.520; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.193431,state_name=Telangana|district=Telangana Demo District 1|sector=Sanitation context; strongest metric progress_report_count; signed robust z 21.584.,False,True,True,False,False,False,False
W-000714,COMPLETION,53.430617,HIGH,810,763,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,9.051095,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3 context; strongest metric progress_report_count; signed robust z 29.172.,ANOMALY,7.016598,Within-lifecycle statistical unusualness percentile 87.707; not a probability.,False,False,True,False,False,False,False
W-000702,COMPLETION,53.39531,HIGH,811,764,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,9.014218,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 45.071; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.974453,state_name=Karnataka|district=Karnataka Demo District 4|sector=Sports context; strongest metric progress_report_count; signed robust z 20.235.,False,True,True,False,False,False,False
W-000021,COMPLETION,53.390879,HIGH,812,765,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,11.776574,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 58.883; persistence boost 10 points.,ANOMALY,6.676349,Within-lifecycle statistical unusualness percentile 83.454; not a probability.,False,True,True,False,False,False,False
W-000880,COMPLETION,53.384091,HIGH,813,766,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,9.190251,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 45.951; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.372263,state_name=Telangana|district=Telangana Demo District 1|sector=Sports context; strongest metric progress_report_count; signed robust z 17.537.,False,True,True,False,False,False,False
W-001079,COMPLETION,53.374019,HIGH,814,767,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,9.890511,state_name=Maharashtra|district=Maharashtra Demo District 2 context; strongest metric progress_report_count; signed robust z 59.356.,PAYMENT_EXECUTION,8.607989,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 43.040; persistence boost 10 points.,False,True,True,False,False,False,False
W-002393,COMPLETION,53.351016,HIGH,815,768,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,10.097495,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 50.487; persistence boost 10 points.,ANOMALY,7.074689,Within-lifecycle statistical unusualness percentile 88.434; not a probability.,False,True,True,False,False,False,False
W-002893,COMPLETION,53.330769,HIGH,816,769,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.372263,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 17.537.,False,True,True,False,False,False,False
W-000123,EXECUTION,53.317374,HIGH,817,48,100,PAYMENT_EXECUTION,24.724103,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 98.896; persistence boost 10 points.,OBSERVED_CONDITIONS,17.306273,"Observed overdue=True (days=672.0, score=86.531); observed over sanction=True (overrun_pct=0.6529850746268656, score=77.632).",ANOMALY,8.425,Within-lifecycle statistical unusualness percentile 84.250; not a probability.,False,True,False,False,True,True,True
W-002093,COMPLETION,53.313212,HIGH,818,770,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,7.989167,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 39.946; persistence boost 0 points.,ANOMALY,7.448133,Within-lifecycle statistical unusualness percentile 93.102; not a probability.,False,True,True,False,False,False,False
W-002723,COMPLETION,53.31061,HIGH,819,771,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,13.703453,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 68.517; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,3.959854,state_name=Karnataka|district=Karnataka Demo District 3|sector=Health context; strongest metric progress_report_count; signed robust z 8.768.,False,True,True,False,False,False,False
W-000174,COMPLETION,53.2824,HIGH,820,772,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.846715,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2 context; strongest metric progress_report_count; signed robust z 18.802.,False,True,True,False,False,False,False
W-000085,COMPLETION,53.27969,HIGH,821,773,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 32.613; persistence boost 10 points.,ANOMALY,7.655602,Within-lifecycle statistical unusualness percentile 95.695; not a probability.,False,True,True,False,False,False,False
W-001354,COMPLETION,53.247085,HIGH,822,774,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,8.722628,state_name=Telangana|district=Telangana Demo District 3 context; strongest metric progress_report_count; signed robust z 25.766.,PAYMENT_EXECUTION,6.955992,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 34.780; persistence boost 10 points.,False,True,True,False,False,False,False
W-000672,COMPLETION,53.237881,HIGH,823,775,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,9.542316,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 47.712; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,6.405109,state_name=Karnataka|district=Karnataka Demo District 2 context; strongest metric progress_report_count; signed robust z 14.030.,False,True,True,False,False,False,False
W-000443,COMPLETION,53.235334,HIGH,824,776,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.291; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,7.372263,state_name=Telangana|district=Telangana Demo District 1|sector=Sports context; strongest metric progress_report_count; signed robust z 17.537.,False,True,True,False,False,False,False
W-002428,COMPLETION,53.234885,HIGH,825,777,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,10.300609,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 51.503; persistence boost 10 points.,ANOMALY,5.605809,Within-lifecycle statistical unusualness percentile 70.073; not a probability.,False,True,True,False,False,False,False
W-000788,COMPLETION,53.210671,HIGH,826,778,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.186865,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 60.934; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,7.189781,state_name=Rajasthan|district=Rajasthan Demo District 4 context; strongest metric progress_report_count; signed robust z 16.778.,False,True,True,False,False,False,False
W-002436,COMPLETION,53.208429,HIGH,827,779,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,10.544347,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 52.722; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,9.635036,state_name=Karnataka|district=Karnataka Demo District 3 context; strongest metric progress_report_count; signed robust z 37.435.,False,True,True,False,False,False,False
W-002106,COMPLETION,53.188842,HIGH,828,780,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,10.59851,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 52.993; persistence boost 10 points.,ANOMALY,6.174274,Within-lifecycle statistical unusualness percentile 77.178; not a probability.,False,True,True,False,False,False,False
W-001887,COMPLETION,53.180771,HIGH,829,781,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,6.952555,state_name=Odisha|district=Odisha Demo District 1|sector=Education context; strongest metric progress_report_count; signed robust z 15.514.,False,True,True,False,False,False,False
W-000093,COMPLETION,53.164294,HIGH,830,782,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 57.732; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.375912,state_name=Karnataka|district=Karnataka Demo District 2|sector=Sanitation context; strongest metric progress_report_count; signed robust z 22.258.,False,True,True,False,False,False,False
W-000209,COMPLETION,53.149014,HIGH,831,783,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,5.729927,state_name=Odisha|district=Odisha Demo District 4|sector=Sports context; strongest metric progress_report_count; signed robust z 12.478.,False,True,True,False,False,False,False
W-000659,COMPLETION,53.11421,HIGH,832,784,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.060934,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 60.305; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,4.671533,state_name=Telangana|district=Telangana Demo District 4|sector=Sanitation context; strongest metric progress_report_count; signed robust z 9.780.,False,True,True,False,False,False,False
W-002601,COMPLETION,53.106006,HIGH,833,785,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,ANOMALY,0.66805,Within-lifecycle statistical unusualness percentile 8.351; not a probability.,False,True,True,False,False,False,False
W-000171,COMPLETION,53.105362,HIGH,834,786,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.534868,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 62.674; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.591241,state_name=Karnataka|district=Karnataka Demo District 2|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 18.212.,False,True,True,False,False,False,False
W-001408,COMPLETION,53.102282,HIGH,835,787,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,17.870007,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 89.350; persistence boost 10 points.,ANOMALY,3.049793,Within-lifecycle statistical unusualness percentile 38.122; not a probability.,False,True,True,False,False,False,False
W-002330,COMPLETION,53.093754,HIGH,836,788,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.375912,state_name=Odisha|district=Odisha Demo District 1|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 22.258.,False,True,True,False,False,False,False
W-002743,COMPLETION,53.085959,HIGH,837,789,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,9.424509,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 47.123; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,9.233577,state_name=Odisha|district=Odisha Demo District 3 context; strongest metric progress_report_count; signed robust z 31.196.,False,True,True,False,False,False,False
W-001625,COMPLETION,53.061732,HIGH,838,790,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.859851,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 64.299; persistence boost 10 points.,ANOMALY,6.979253,Within-lifecycle statistical unusualness percentile 87.241; not a probability.,False,True,True,False,False,False,False
W-000257,COMPLETION,53.059681,HIGH,839,791,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,ANOMALY,7.253112,Within-lifecycle statistical unusualness percentile 90.664; not a probability.,False,True,True,False,False,False,False
W-002334,COMPLETION,53.054578,HIGH,840,792,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 19.208; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.722628,state_name=Telangana|district=Telangana Demo District 3 context; strongest metric progress_report_count; signed robust z 25.766.,False,True,True,False,False,False,False
W-002410,COMPLETION,53.052464,HIGH,841,793,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,8.815166,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 44.076; persistence boost 0 points.,ANOMALY,5.995851,Within-lifecycle statistical unusualness percentile 74.948; not a probability.,False,True,True,False,False,False,False
W-001713,COMPLETION,53.052017,HIGH,842,794,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,16.123223,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 80.616; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,4.671533,state_name=Telangana|district=Telangana Demo District 4|sector=Sanitation context; strongest metric progress_report_count; signed robust z 9.780.,False,True,True,False,False,False,False
W-000028,COMPLETION,53.040937,HIGH,843,795,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,15.486798,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 77.434; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,5.437956,state_name=Telangana|district=Telangana Demo District 2|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 11.691.,False,True,True,False,False,False,False
W-000050,COMPLETION,53.040822,HIGH,844,796,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,16.912661,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 84.563; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,2.609489,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 6.520.,False,True,True,False,False,False,False
W-002565,COMPLETION,53.02992,HIGH,845,797,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.968179,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 64.841; persistence boost 10 points.,ANOMALY,7.058091,Within-lifecycle statistical unusualness percentile 88.226; not a probability.,False,True,True,False,False,False,False
W-000044,COMPLETION,52.997732,HIGH,846,798,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.765064,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 63.825; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,6.058394,state_name=Telangana|district=Telangana Demo District 1 context; strongest metric progress_report_count; signed robust z 13.153.,False,True,True,False,False,False,False
W-001253,COMPLETION,52.995826,HIGH,847,799,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,ANOMALY,6.074689,Within-lifecycle statistical unusualness percentile 75.934; not a probability.,False,True,True,False,False,False,False
W-000668,COMPLETION,52.973422,HIGH,848,800,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.375912,state_name=Odisha|district=Odisha Demo District 2|sector=Sanitation context; strongest metric progress_report_count; signed robust z 22.258.,False,True,True,False,False,False,False
W-002023,COMPLETION,52.961419,HIGH,849,801,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,8.652674,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 43.263; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,6.167883,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Sanitation context; strongest metric progress_report_count; signed robust z 13.490.,False,True,True,False,False,False,False
W-001190,COMPLETION,52.957537,HIGH,850,802,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,8.613139,state_name=Odisha|district=Odisha Demo District 3|sector=Sanitation context; strongest metric progress_report_count; signed robust z 23.607.,False,True,True,False,False,False,False
W-000285,COMPLETION,52.954538,HIGH,851,803,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 48.659; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,4.635036,state_name=Karnataka|district=Karnataka Demo District 3|sector=Sanitation context; strongest metric progress_report_count; signed robust z 9.668.,False,True,True,False,False,False,False
W-002117,COMPLETION,52.94047,HIGH,852,804,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,ANOMALY,7.717842,Within-lifecycle statistical unusualness percentile 96.473; not a probability.,False,True,True,False,False,False,False
