work_id,landmark_fraction,landmark_date,outcome_known_at_landmark,delay_outcome,cost_overrun_outcome,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,estimate_to_recommended_ratio,sanction_to_recommended_ratio,sanction_to_estimate_ratio,days_recommendation_to_sanction,planned_duration_days,days_sanction_to_expected_start,released_payment_count_as_of,released_payment_total_inr_as_of,largest_payment_inr_as_of,mean_payment_inr_as_of,largest_payment_share_as_of,days_since_last_payment_as_of,expenditure_to_sanction_pct_as_of,financial_overrun_amount_inr_as_of,financial_overrun_pct_as_of,progress_report_count_as_of,latest_physical_progress_pct_as_of,latest_financial_progress_pct_as_of,latest_expected_progress_pct_as_of,financial_minus_physical_gap_pct_as_of,expected_minus_physical_gap_pct_as_of,physical_progress_decrease_count_as_of,max_physical_progress_drop_pct_as_of,physical_progress_velocity_pct_per_30d,actual_start_available_as_of,days_since_actual_start_as_of,days_to_expected_completion_as_of,schedule_elapsed_ratio_as_of,split
W-002360,0.25,2023-11-02T06:00:00,False,1,0,2171000,2186000,2138000,1.0069092584062644,0.9847996315062183,0.9780420860018298,29,197,12,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,41,147,0.24873096446700507,TRAIN
W-002360,0.5,2023-12-21T12:00:00,False,1,0,2171000,2186000,2138000,1.0069092584062644,0.9847996315062183,0.9780420860018298,29,197,12,2,879000.0,512000.0,439500.0,0.5824800910125142,37.0,41.11318989710009,0.0,0.0,0,,,,,,0,0.0,,True,90,98,0.49746192893401014,TRAIN
W-002360,0.75,2024-02-08T18:00:00,False,1,0,2171000,2186000,2138000,1.0069092584062644,0.9847996315062183,0.9780420860018298,29,197,12,2,879000.0,512000.0,439500.0,0.5824800910125142,86.0,41.11318989710009,0.0,0.0,0,,,,,,0,0.0,,True,139,49,0.7461928934010152,TRAIN
W-002388,0.25,2025-07-08T00:00:00,False,1,1,2885000,2979000,2971000,1.032582322357019,1.0298093587521664,0.9973145350788856,23,256,44,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,33,192,0.25,TRAIN
W-002388,0.5,2025-09-10T00:00:00,False,1,1,2885000,2979000,2971000,1.032582322357019,1.0298093587521664,0.9973145350788856,23,256,44,1,3133000.0,3133000.0,3133000.0,1.0,63.0,105.45270952541233,162000.0,5.4527095254123195,1,12.8,105.5,29.3,92.7,16.5,0,0.0,,True,97,128,0.5,TRAIN
W-002388,0.75,2025-11-13T00:00:00,False,1,1,2885000,2979000,2971000,1.032582322357019,1.0298093587521664,0.9973145350788856,23,256,44,1,3133000.0,3133000.0,3133000.0,1.0,127.0,105.45270952541233,162000.0,5.4527095254123195,2,39.8,105.5,58.6,65.7,18.800000000000004,0,0.0,10.799999999999997,True,161,64,0.75,TRAIN
W-002396,0.25,2024-04-11T12:00:00,False,1,1,2948000,2895000,2812000,0.98202170963365,0.9538670284938942,0.9713298791018998,42,314,23,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,47,235,0.2484076433121019,TEST
W-002396,0.5,2024-06-29T00:00:00,False,1,1,2948000,2895000,2812000,0.98202170963365,0.9538670284938942,0.9713298791018998,42,314,23,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,126,157,0.5,TEST
W-002396,0.75,2024-09-15T12:00:00,False,1,1,2948000,2895000,2812000,0.98202170963365,0.9538670284938942,0.9713298791018998,42,314,23,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,204,78,0.7484076433121019,TEST
W-002397,0.25,2023-11-01T12:00:00,False,1,1,1897000,1785000,1807000,0.940959409594096,0.9525566684238271,1.0123249299719888,15,242,22,1,1196000.0,1196000.0,1196000.0,1.0,8.0,66.18705035971223,0.0,0.0,0,,,,,,0,0.0,,True,41,181,0.24793388429752067,VALIDATION
W-002397,0.5,2024-01-01T00:00:00,False,1,1,1897000,1785000,1807000,0.940959409594096,0.9525566684238271,1.0123249299719888,15,242,22,1,1196000.0,1196000.0,1196000.0,1.0,69.0,66.18705035971223,0.0,0.0,0,,,,,,0,0.0,,True,102,121,0.5,VALIDATION
W-002397,0.75,2024-03-01T12:00:00,False,1,1,1897000,1785000,1807000,0.940959409594096,0.9525566684238271,1.0123249299719888,15,242,22,1,1196000.0,1196000.0,1196000.0,1.0,129.0,66.18705035971223,0.0,0.0,1,10.4,66.2,63.2,55.800000000000004,52.800000000000004,0,0.0,,True,162,60,0.7479338842975206,VALIDATION
W-002416,0.25,2025-04-20T00:00:00,False,1,1,2511000,2416000,2365000,0.9621664675428117,0.9418558343289526,0.9788907284768212,44,356,22,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,84,267,0.25,TRAIN
W-002416,0.5,2025-07-18T00:00:00,False,1,1,2511000,2416000,2365000,0.9621664675428117,0.9418558343289526,0.9788907284768212,44,356,22,0,0.0,,,,,0.0,0.0,0.0,1,19.8,0.0,32.6,-19.8,12.8,0,0.0,,True,173,178,0.5,TRAIN
W-002416,0.75,2025-10-15T00:00:00,False,1,1,2511000,2416000,2365000,0.9621664675428117,0.9418558343289526,0.9788907284768212,44,356,22,1,355000.0,355000.0,355000.0,1.0,7.0,15.010570824524313,0.0,0.0,2,36.1,0.0,65.2,-36.1,29.1,0,0.0,4.2155172413793105,True,262,89,0.75,TRAIN
W-002421,0.25,2023-10-18T00:00:00,False,1,1,2722000,2833000,2851000,1.0407788390889052,1.047391623806025,1.0063536886692552,24,244,45,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,48,183,0.25,TRAIN
W-002421,0.5,2023-12-18T00:00:00,False,1,1,2722000,2833000,2851000,1.0407788390889052,1.047391623806025,1.0063536886692552,24,244,45,2,1635000.0,897000.0,817500.0,0.5486238532110091,7.0,57.348298842511404,0.0,0.0,0,,,,,,0,0.0,,True,109,122,0.5,TRAIN
W-002421,0.75,2024-02-17T00:00:00,False,1,1,2722000,2833000,2851000,1.0407788390889052,1.047391623806025,1.0063536886692552,24,244,45,3,2122000.0,897000.0,707333.3333333334,0.4227144203581527,35.0,74.4300245527885,0.0,0.0,0,,,,,,0,0.0,,True,170,61,0.75,TRAIN
W-002427,0.25,2025-08-12T18:00:00,False,1,1,3180000,2990000,2938000,0.940251572327044,0.9238993710691824,0.9826086956521739,47,307,43,1,2020000.0,2020000.0,2020000.0,1.0,20.0,68.75425459496256,0.0,0.0,1,9.7,68.8,18.2,59.099999999999994,8.5,0,0.0,,True,70,230,0.247557003257329,TEST
W-002427,0.5,2025-10-28T12:00:00,False,1,1,3180000,2990000,2938000,0.940251572327044,0.9238993710691824,0.9826086956521739,47,307,43,1,2020000.0,2020000.0,2020000.0,1.0,97.0,68.75425459496256,0.0,0.0,2,26.6,68.8,36.8,42.199999999999996,10.199999999999996,0,0.0,8.894736842105264,True,147,153,0.498371335504886,TEST
W-002427,0.75,2026-01-13T06:00:00,False,1,1,3180000,2990000,2938000,0.940251572327044,0.9238993710691824,0.9826086956521739,47,307,43,1,2020000.0,2020000.0,2020000.0,1.0,174.0,68.75425459496256,0.0,0.0,3,35.4,68.8,55.4,33.4,20.0,0,0.0,6.7631578947368425,True,224,76,0.749185667752443,TEST
W-002430,0.25,2023-11-09T12:00:00,False,1,1,2640000,2586000,2538000,0.9795454545454545,0.9613636363636363,0.9814385150812065,7,338,37,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,58,253,0.2485207100591716,TRAIN
W-002430,0.5,2024-02-02T00:00:00,False,1,1,2640000,2586000,2538000,0.9795454545454545,0.9613636363636363,0.9814385150812065,7,338,37,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,143,169,0.5,TRAIN
W-002430,0.75,2024-04-26T12:00:00,False,1,1,2640000,2586000,2538000,0.9795454545454545,0.9613636363636363,0.9814385150812065,7,338,37,1,1147000.0,1147000.0,1147000.0,1.0,57.0,45.19306540583136,0.0,0.0,0,,,,,,0,0.0,,True,227,84,0.7485207100591716,TRAIN
W-002435,0.25,2025-07-20T00:00:00,False,1,1,763000,763000,777000,1.0,1.018348623853211,1.018348623853211,11,276,21,1,179000.0,179000.0,179000.0,1.0,2.0,23.037323037323038,0.0,0.0,0,,,,,,0,0.0,,True,66,207,0.25,TRAIN
W-002435,0.5,2025-09-27T00:00:00,False,1,1,763000,763000,777000,1.0,1.018348623853211,1.018348623853211,11,276,21,5,668000.0,179000.0,133600.0,0.2679640718562874,59.0,85.97168597168597,0.0,0.0,2,27.0,86.0,48.9,59.0,21.9,0,0.0,7.411764705882353,True,135,138,0.5,TRAIN
W-002435,0.75,2025-12-05T00:00:00,False,1,1,763000,763000,777000,1.0,1.018348623853211,1.018348623853211,11,276,21,5,668000.0,179000.0,133600.0,0.2679640718562874,128.0,85.97168597168597,0.0,0.0,3,37.5,86.0,73.2,48.5,35.7,0,0.0,6.066666666666666,True,204,69,0.75,TRAIN
W-002438,0.25,2024-03-27T12:00:00,False,1,1,2763000,2881000,2919000,1.0427072023163229,1.0564603691639523,1.0131898646303368,10,342,29,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,85,256,0.24853801169590642,VALIDATION
W-002438,0.5,2024-06-21T00:00:00,False,1,1,2763000,2881000,2919000,1.0427072023163229,1.0564603691639523,1.0131898646303368,10,342,29,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,171,171,0.5,VALIDATION
W-002438,0.75,2024-09-14T12:00:00,False,1,1,2763000,2881000,2919000,1.0427072023163229,1.0564603691639523,1.0131898646303368,10,342,29,0,0.0,,,,,0.0,0.0,0.0,1,20.9,0.0,71.1,-20.9,50.199999999999996,0,0.0,,True,256,85,0.7485380116959064,VALIDATION
W-002440,0.25,2025-05-05T00:00:00,False,1,1,1711000,1683000,1693000,0.983635300993571,0.98947983635301,1.005941770647653,23,228,23,1,581000.0,581000.0,581000.0,1.0,5.0,34.31777909037212,0.0,0.0,0,,,,,,0,0.0,,True,41,171,0.25,VALIDATION
W-002440,0.5,2025-07-01T00:00:00,False,1,1,1711000,1683000,1693000,0.983635300993571,0.98947983635301,1.005941770647653,23,228,23,2,833000.0,581000.0,416500.0,0.6974789915966386,43.0,49.20259893679858,0.0,0.0,1,19.7,49.2,38.2,29.500000000000004,18.500000000000004,0,0.0,,True,98,114,0.5,VALIDATION
W-002440,0.75,2025-08-27T00:00:00,False,1,1,1711000,1683000,1693000,0.983635300993571,0.98947983635301,1.005941770647653,23,228,23,3,1161000.0,581000.0,387000.0,0.5004306632213609,40.0,68.57649143532191,0.0,0.0,1,19.7,49.2,38.2,29.500000000000004,18.500000000000004,0,0.0,,True,155,57,0.75,VALIDATION
W-002470,0.25,2025-08-31T18:00:00,False,1,1,2447000,2419000,2452000,0.9885574172456069,1.0020433183489987,1.013642000826788,40,359,34,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,79,269,0.2479108635097493,TRAIN
W-002470,0.5,2025-11-29T12:00:00,False,1,1,2447000,2419000,2452000,0.9885574172456069,1.0020433183489987,1.013642000826788,40,359,34,0,0.0,,,,,0.0,0.0,0.0,1,21.4,0.0,30.9,-21.4,9.5,0,0.0,,True,169,179,0.4986072423398329,TRAIN
W-002470,0.75,2026-02-27T06:00:00,False,1,1,2447000,2419000,2452000,0.9885574172456069,1.0020433183489987,1.013642000826788,40,359,34,0,0.0,,,,,0.0,0.0,0.0,2,48.7,0.0,61.8,-48.7,13.099999999999994,0,0.0,7.37837837837838,True,259,89,0.7493036211699164,TRAIN
W-002483,0.25,2023-08-13T12:00:00,False,1,1,2934000,3063000,2984000,1.043967280163599,1.0170415814587594,0.9742082925236696,33,246,19,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,38,184,0.24796747967479674,TRAIN
W-002483,0.5,2023-10-14T00:00:00,False,1,1,2934000,3063000,2984000,1.043967280163599,1.0170415814587594,0.9742082925236696,33,246,19,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,100,123,0.5,TRAIN
W-002483,0.75,2023-12-14T12:00:00,False,1,1,2934000,3063000,2984000,1.043967280163599,1.0170415814587594,0.9742082925236696,33,246,19,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,161,61,0.7479674796747967,TRAIN
W-002489,0.25,2025-10-01T18:00:00,False,1,1,1117000,1140000,1158000,1.0205908683974934,1.036705461056401,1.0157894736842106,25,363,34,1,192000.0,192000.0,192000.0,1.0,46.0,16.580310880829018,0.0,0.0,0,,,,,,0,0.0,,True,69,272,0.24793388429752067,TRAIN
W-002489,0.5,2025-12-31T12:00:00,False,1,1,1117000,1140000,1158000,1.0205908683974934,1.036705461056401,1.0157894736842106,25,363,34,2,523000.0,331000.0,261500.0,0.6328871892925431,10.0,45.16407599309154,0.0,0.0,1,23.9,16.6,27.5,-7.299999999999997,3.6000000000000014,0,0.0,,True,160,181,0.4986225895316804,TRAIN
W-002489,0.75,2026-04-01T06:00:00,False,1,1,1117000,1140000,1158000,1.0205908683974934,1.036705461056401,1.0157894736842106,25,363,34,4,886000.0,331000.0,221500.0,0.37358916478555304,48.0,76.51122625215889,0.0,0.0,2,50.4,61.5,55.4,11.100000000000001,5.0,0,0.0,7.871287128712872,True,251,90,0.7493112947658402,TRAIN
W-002498,0.25,2025-09-10T18:00:00,False,1,1,1088000,1084000,1079000,0.9963235294117647,0.9917279411764706,0.9953874538745388,38,235,40,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,27,176,0.24680851063829787,TRAIN
W-002498,0.5,2025-11-08T12:00:00,False,1,1,1088000,1084000,1079000,0.9963235294117647,0.9917279411764706,0.9953874538745388,38,235,40,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,86,117,0.4978723404255319,TRAIN
W-002498,0.75,2026-01-06T06:00:00,False,1,1,1088000,1084000,1079000,0.9963235294117647,0.9917279411764706,0.9953874538745388,38,235,40,1,575000.0,575000.0,575000.0,1.0,42.0,53.29008341056534,0.0,0.0,1,26.7,0.0,40.4,-26.7,13.7,0,0.0,,True,145,58,0.7489361702127659,TRAIN
W-002505,0.25,2024-07-16T12:00:00,False,1,0,1551000,1560000,1571000,1.0058027079303675,1.0128949065119277,1.007051282051282,18,302,27,7,1506000.0,264000.0,215142.85714285713,0.1752988047808765,33.0,95.86250795671548,0.0,0.0,0,,,,,,0,0.0,,True,71,226,0.24834437086092714,VALIDATION
W-002505,0.5,2024-09-30T00:00:00,False,1,0,1551000,1560000,1571000,1.0058027079303675,1.0128949065119277,1.007051282051282,18,302,27,7,1506000.0,264000.0,215142.85714285713,0.1752988047808765,109.0,95.86250795671548,0.0,0.0,1,19.8,95.9,46.7,76.10000000000001,26.900000000000002,0,0.0,,True,147,151,0.5,VALIDATION
W-002505,0.75,2024-12-14T12:00:00,False,1,0,1551000,1560000,1571000,1.0058027079303675,1.0128949065119277,1.007051282051282,18,302,27,7,1506000.0,264000.0,215142.85714285713,0.1752988047808765,184.0,95.86250795671548,0.0,0.0,1,19.8,95.9,46.7,76.10000000000001,26.900000000000002,0,0.0,,True,222,75,0.7483443708609272,VALIDATION
W-002525,0.25,2025-01-04T06:00:00,False,1,1,2732000,2637000,2601000,0.9652269399707174,0.9520497803806734,0.9863481228668942,40,209,8,1,464000.0,464000.0,464000.0,1.0,9.0,17.83929257977701,0.0,0.0,0,,,,,,0,0.0,,True,41,156,0.24880382775119617,TRAIN
W-002525,0.5,2025-02-25T12:00:00,False,1,1,2732000,2637000,2601000,0.9652269399707174,0.9520497803806734,0.9863481228668942,40,209,8,2,912000.0,464000.0,456000.0,0.5087719298245614,14.0,35.06343713956171,0.0,0.0,0,,,,,,0,0.0,,True,93,104,0.49760765550239233,TRAIN
W-002525,0.75,2025-04-18T18:00:00,False,1,1,2732000,2637000,2601000,0.9652269399707174,0.9520497803806734,0.9863481228668942,40,209,8,2,912000.0,464000.0,456000.0,0.5087719298245614,66.0,35.06343713956171,0.0,0.0,1,20.7,35.1,61.7,14.400000000000002,41.0,0,0.0,,True,145,52,0.7464114832535885,TRAIN
W-002538,0.25,2024-04-22T06:00:00,False,1,0,1150000,1126000,1131000,0.9791304347826087,0.9834782608695652,1.0044404973357015,28,337,19,1,205000.0,205000.0,205000.0,1.0,15.0,18.125552608311228,0.0,0.0,0,,,,,,0,0.0,,True,69,252,0.24925816023738873,TEST
W-002538,0.5,2024-07-15T12:00:00,False,1,0,1150000,1126000,1131000,0.9791304347826087,0.9834782608695652,1.0044404973357015,28,337,19,2,675000.0,470000.0,337500.0,0.6962962962962963,68.0,59.6816976127321,0.0,0.0,1,15.5,59.7,34.4,44.2,18.9,0,0.0,,True,153,168,0.49851632047477745,TEST
W-002538,0.75,2024-10-07T18:00:00,False,1,0,1150000,1126000,1131000,0.9791304347826087,0.9834782608695652,1.0044404973357015,28,337,19,4,1090000.0,470000.0,272500.0,0.43119266055045874,14.0,96.37488947833775,0.0,0.0,2,24.4,96.4,68.8,72.0,44.4,0,0.0,2.3017241379310343,True,237,84,0.7477744807121661,TEST
W-002547,0.25,2023-09-20T12:00:00,False,1,1,917000,891000,876000,0.9716466739367503,0.955288985823337,0.9831649831649831,17,346,30,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,61,259,0.24855491329479767,TRAIN
W-002547,0.5,2023-12-16T00:00:00,False,1,1,917000,891000,876000,0.9716466739367503,0.955288985823337,0.9831649831649831,17,346,30,1,415000.0,415000.0,415000.0,1.0,65.0,47.37442922374429,0.0,0.0,0,,,,,,0,0.0,,True,148,173,0.5,TRAIN
W-002547,0.75,2024-03-11T12:00:00,False,1,1,917000,891000,876000,0.9716466739367503,0.955288985823337,0.9831649831649831,17,346,30,2,618000.0,415000.0,309000.0,0.6715210355987055,55.0,70.54794520547945,0.0,0.0,1,17.5,70.5,54.6,53.0,37.1,0,0.0,,True,234,86,0.7485549132947977,TRAIN
W-002563,0.25,2023-11-20T06:00:00,False,1,0,2345000,2354000,2345000,1.0038379530916843,1.0,0.9961767204757859,13,265,13,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,34,198,0.2490566037735849,TEST
W-002563,0.5,2024-01-25T12:00:00,False,1,0,2345000,2354000,2345000,1.0038379530916843,1.0,0.9961767204757859,13,265,13,3,1359000.0,608000.0,453000.0,0.44738778513612953,6.0,57.953091684434966,0.0,0.0,0,,,,,,0,0.0,,True,100,132,0.4981132075471698,TEST
W-002563,0.75,2024-03-31T18:00:00,False,1,0,2345000,2354000,2345000,1.0038379530916843,1.0,0.9961767204757859,13,265,13,3,1359000.0,608000.0,453000.0,0.44738778513612953,72.0,57.953091684434966,0.0,0.0,0,,,,,,0,0.0,,True,166,66,0.7471698113207547,TEST
W-002566,0.25,2024-10-14T06:00:00,False,1,0,1136000,1157000,1132000,1.0184859154929577,0.9964788732394366,0.9783923941227312,27,289,35,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,62,216,0.2491349480968858,TRAIN
W-002566,0.5,2024-12-25T12:00:00,False,1,0,1136000,1157000,1132000,1.0184859154929577,0.9964788732394366,0.9783923941227312,27,289,35,1,212000.0,212000.0,212000.0,1.0,4.0,18.727915194346288,0.0,0.0,0,,,,,,0,0.0,,True,134,144,0.4982698961937716,TRAIN
W-002566,0.75,2025-03-07T18:00:00,False,1,0,1136000,1157000,1132000,1.0184859154929577,0.9964788732394366,0.9783923941227312,27,289,35,3,731000.0,297000.0,243666.66666666666,0.4062927496580027,24.0,64.57597173144876,0.0,0.0,1,29.8,64.6,64.7,34.8,34.900000000000006,0,0.0,,True,206,72,0.7474048442906575,TRAIN
W-002578,0.25,2025-05-09T00:00:00,False,1,1,2007000,1911000,1938000,0.9521674140508222,0.9656203288490284,1.0141287284144427,41,292,17,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,65,219,0.25,TEST
W-002578,0.5,2025-07-21T00:00:00,False,1,1,2007000,1911000,1938000,0.9521674140508222,0.9656203288490284,1.0141287284144427,41,292,17,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,138,146,0.5,TEST
W-002578,0.75,2025-10-02T00:00:00,False,1,1,2007000,1911000,1938000,0.9521674140508222,0.9656203288490284,1.0141287284144427,41,292,17,0,0.0,,,,,0.0,0.0,0.0,1,32.8,0.0,62.0,-32.8,29.200000000000003,0,0.0,,True,211,73,0.75,TEST
W-002582,0.25,2025-03-17T12:00:00,False,1,0,3302000,3147000,3185000,0.9530587522713507,0.9645669291338582,1.0120749920559262,37,254,14,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,55,190,0.24803149606299213,TRAIN
W-002582,0.5,2025-05-20T00:00:00,False,1,0,3302000,3147000,3185000,0.9530587522713507,0.9645669291338582,1.0120749920559262,37,254,14,0,0.0,,,,,0.0,0.0,0.0,1,8.7,0.0,28.7,-8.7,20.0,0,0.0,,True,119,127,0.5,TRAIN
W-002582,0.75,2025-07-22T12:00:00,False,1,0,3302000,3147000,3185000,0.9530587522713507,0.9645669291338582,1.0120749920559262,37,254,14,1,1209000.0,1209000.0,1209000.0,1.0,6.0,37.95918367346939,0.0,0.0,2,22.6,0.0,57.5,-22.6,34.9,0,0.0,5.712328767123289,True,182,63,0.7480314960629921,TRAIN
W-002587,0.25,2024-09-23T18:00:00,False,1,1,1653000,1623000,1676000,0.9818511796733213,1.013914095583787,1.0326555760936538,40,335,26,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,58,251,0.24776119402985075,TRAIN
W-002587,0.5,2024-12-16T12:00:00,False,1,1,1653000,1623000,1676000,0.9818511796733213,1.013914095583787,1.0326555760936538,40,335,26,0,0.0,,,,,0.0,0.0,0.0,1,17.3,0.0,32.5,-17.3,15.2,0,0.0,,True,142,167,0.49850746268656715,TRAIN
W-002587,0.75,2025-03-10T06:00:00,False,1,1,1653000,1623000,1676000,0.9818511796733213,1.013914095583787,1.0326555760936538,40,335,26,1,381000.0,381000.0,381000.0,1.0,13.0,22.7326968973747,0.0,0.0,2,31.9,22.7,65.1,-9.2,33.199999999999996,0,0.0,4.0183486238532105,True,226,83,0.7492537313432835,TRAIN
W-002608,0.25,2024-04-26T18:00:00,False,1,0,1063000,1046000,1059000,0.9840075258701787,0.9962370649106302,1.0124282982791586,41,315,23,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,78,236,0.24761904761904763,TEST
W-002608,0.5,2024-07-14T12:00:00,False,1,0,1063000,1046000,1059000,0.9840075258701787,0.9962370649106302,1.0124282982791586,41,315,23,0,0.0,,,,,0.0,0.0,0.0,1,15.5,0.0,49.2,-15.5,33.7,0,0.0,,True,157,157,0.4984126984126984,TEST
W-002608,0.75,2024-10-01T06:00:00,False,1,0,1063000,1046000,1059000,0.9840075258701787,0.9962370649106302,1.0124282982791586,41,315,23,2,308000.0,160000.0,154000.0,0.5194805194805194,12.0,29.084041548630786,0.0,0.0,1,15.5,0.0,49.2,-15.5,33.7,0,0.0,,True,236,78,0.7492063492063492,TEST
W-002615,0.25,2025-01-06T06:00:00,False,1,1,3598000,3831000,3823000,1.0647581989994441,1.0625347415230684,0.9979117723831897,33,213,10,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,47,159,0.24882629107981222,TRAIN
W-002615,0.5,2025-02-28T12:00:00,False,1,1,3598000,3831000,3823000,1.0647581989994441,1.0625347415230684,0.9979117723831897,33,213,10,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,100,106,0.49765258215962443,TRAIN
W-002615,0.75,2025-04-22T18:00:00,False,1,1,3598000,3831000,3823000,1.0647581989994441,1.0625347415230684,0.9979117723831897,33,213,10,0,0.0,,,,,0.0,0.0,0.0,1,16.7,0.0,50.7,-16.7,34.0,0,0.0,,True,153,53,0.7464788732394366,TRAIN
W-002616,0.25,2025-11-04T18:00:00,False,1,0,2223000,2118000,2968000,0.9527665317139001,1.3351327035537561,1.4013220018885741,44,351,43,0,0.0,,,,,0.0,0.0,0.0,1,17.5,0.0,21.9,-17.5,4.399999999999999,0,0.0,,True,87,263,0.24786324786324787,TRAIN
W-002616,0.5,2026-01-31T12:00:00,False,1,0,2223000,2118000,2968000,0.9527665317139001,1.3351327035537561,1.4013220018885741,44,351,43,1,2919000.0,2919000.0,2919000.0,1.0,34.0,98.34905660377359,0.0,0.0,2,38.1,98.3,43.9,60.199999999999996,5.799999999999997,0,0.0,8.025974025974026,True,175,175,0.4985754985754986,TRAIN
W-002616,0.75,2026-04-29T06:00:00,False,1,0,2223000,2118000,2968000,0.9527665317139001,1.3351327035537561,1.4013220018885741,44,351,43,1,2919000.0,2919000.0,2919000.0,1.0,122.0,98.34905660377359,0.0,0.0,3,60.9,98.3,66.1,37.4,5.199999999999996,0,0.0,8.399999999999999,True,263,87,0.7492877492877493,TRAIN
W-002634,0.25,2026-01-09T18:00:00,False,1,1,3576000,3497000,5595000,0.9779082774049217,1.5645973154362416,1.5999428081212468,17,231,20,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,49,173,0.24675324675324675,TRAIN
W-002634,0.5,2026-03-08T12:00:00,False,1,1,3576000,3497000,5595000,0.9779082774049217,1.5645973154362416,1.5999428081212468,17,231,20,0,0.0,,,,,0.0,0.0,0.0,1,21.8,0.0,24.2,-21.8,2.3999999999999986,0,0.0,,True,107,115,0.49783549783549785,TRAIN
W-002634,0.75,2026-05-05T06:00:00,False,1,1,3576000,3497000,5595000,0.9779082774049217,1.5645973154362416,1.5999428081212468,17,231,20,1,1677000.0,1677000.0,1677000.0,1.0,48.0,29.97319034852547,0.0,0.0,2,48.5,0.0,48.9,-48.5,0.3999999999999986,0,0.0,14.052631578947368,True,165,57,0.7489177489177489,TRAIN
W-002650,0.25,2024-09-10T18:00:00,False,1,1,1894000,2035000,2022000,1.0744456177402324,1.0675818373812038,0.9936117936117936,40,187,18,3,1228000.0,554000.0,409333.3333333333,0.4511400651465798,7.0,60.73194856577646,0.0,0.0,0,,,,,,0,0.0,,True,50,140,0.24598930481283424,TRAIN
W-002650,0.5,2024-10-27T12:00:00,False,1,1,1894000,2035000,2022000,1.0744456177402324,1.0675818373812038,0.9936117936117936,40,187,18,3,1228000.0,554000.0,409333.3333333333,0.4511400651465798,54.0,60.73194856577646,0.0,0.0,0,,,,,,0,0.0,,True,97,93,0.49732620320855614,TRAIN
W-002650,0.75,2024-12-13T06:00:00,False,1,1,1894000,2035000,2022000,1.0744456177402324,1.0675818373812038,0.9936117936117936,40,187,18,3,1228000.0,554000.0,409333.3333333333,0.4511400651465798,101.0,60.73194856577646,0.0,0.0,1,14.8,60.7,68.4,45.900000000000006,53.60000000000001,0,0.0,,True,144,46,0.7486631016042781,TRAIN
W-002657,0.25,2025-01-31T06:00:00,False,1,0,3513000,3755000,3828000,1.0688869911756333,1.089666951323655,1.0194407456724368,14,233,19,1,558000.0,558000.0,558000.0,1.0,21.0,14.576802507836991,0.0,0.0,0,,,,,,0,0.0,,True,57,174,0.24892703862660945,VALIDATION
W-002657,0.5,2025-03-30T12:00:00,False,1,0,3513000,3755000,3828000,1.0688869911756333,1.089666951323655,1.0194407456724368,14,233,19,2,2071000.0,1513000.0,1035500.0,0.73056494447127,30.0,54.10135841170324,0.0,0.0,0,,,,,,0,0.0,,True,115,116,0.4978540772532189,VALIDATION
W-002657,0.75,2025-05-27T18:00:00,False,1,0,3513000,3755000,3828000,1.0688869911756333,1.089666951323655,1.0194407456724368,14,233,19,2,2071000.0,1513000.0,1035500.0,0.73056494447127,88.0,54.10135841170324,0.0,0.0,1,26.5,54.1,54.1,27.6,27.6,0,0.0,,True,173,58,0.7467811158798283,VALIDATION
