progress_id,work_id,report_date,physical_progress_pct,financial_progress_pct,expected_progress_pct_by_date,execution_stage,reported_status,reported_by_agency_id,photo_reference,geo_latitude,geo_longitude,remarks,source_type,synthetic_marker
PR-W-002797-03,W-002797,2026-01-11,32.0,107.0,74.3,Execution,Ongoing,IA-RJ-001,demo://photos/W-002797/3,27.328862,75.450458,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002797-04,W-002797,2026-02-26,49.7,107.0,98.9,Execution,Ongoing,IA-RJ-001,demo://photos/W-002797/4,27.328862,75.450458,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002797-05,W-002797,2026-04-13,61.6,107.0,100.0,Execution,Ongoing,IA-RJ-001,demo://photos/W-002797/5,27.328862,75.450458,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002797-06,W-002797,2026-05-30,68.7,107.0,100.0,Execution,Ongoing,IA-RJ-001,demo://photos/W-002797/6,27.328862,75.450458,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002797-07,W-002797,2026-07-15,85.2,107.0,100.0,Finishing,Ongoing,IA-RJ-001,demo://photos/W-002797/7,27.328862,75.450458,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002797-08,W-002797,2026-08-31,100.0,107.0,100.0,Completed,Completed,IA-RJ-001,demo://photos/W-002797/8,27.328862,75.450458,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002798-01,W-002798,2024-06-15,14.8,0.0,89.7,Execution,Ongoing,IA-OD-003,demo://photos/W-002798/1,21.097856,85.410055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002798-02,W-002798,2025-01-03,40.7,100.1,100.0,Execution,Ongoing,IA-OD-003,demo://photos/W-002798/2,21.097856,85.410055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002798-03,W-002798,2025-07-23,60.3,100.1,100.0,Execution,Ongoing,IA-OD-003,demo://photos/W-002798/3,21.097856,85.410055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002798-04,W-002798,2026-02-10,81.4,100.1,100.0,Finishing,Ongoing,IA-OD-003,demo://photos/W-002798/4,21.097856,85.410055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002798-05,W-002798,2026-08-31,100.0,100.1,100.0,Completed,Completed,IA-OD-003,demo://photos/W-002798/5,21.097856,85.410055,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002799-01,W-002799,2026-02-23,10.7,0.0,11.4,Execution,Ongoing,IA-AP-003,demo://photos/W-002799/1,16.737347,80.349282,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002799-02,W-002799,2026-03-22,26.9,0.0,23.2,Execution,Ongoing,IA-AP-003,demo://photos/W-002799/2,16.737347,80.349282,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002799-03,W-002799,2026-04-18,28.3,0.0,35.1,Execution,Ongoing,IA-AP-003,demo://photos/W-002799/3,16.737347,80.349282,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002799-04,W-002799,2026-05-15,44.2,79.4,46.9,Execution,Ongoing,IA-AP-003,demo://photos/W-002799/4,16.737347,80.349282,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002799-05,W-002799,2026-06-11,52.7,79.4,58.8,Execution,Ongoing,IA-AP-003,demo://photos/W-002799/5,16.737347,80.349282,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002799-06,W-002799,2026-07-08,62.9,79.4,70.6,Execution,Ongoing,IA-AP-003,demo://photos/W-002799/6,16.737347,80.349282,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002799-07,W-002799,2026-08-04,79.6,79.4,82.5,Finishing,Ongoing,IA-AP-003,demo://photos/W-002799/7,16.737347,80.349282,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002799-08,W-002799,2026-08-31,89.3,79.4,94.3,Finishing,Ongoing,IA-AP-003,demo://photos/W-002799/8,16.737347,80.349282,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002800-01,W-002800,2025-07-19,13.7,61.8,24.1,Execution,Ongoing,IA-AP-005,demo://photos/W-002800/1,17.030174,79.418746,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002800-02,W-002800,2025-09-25,36.8,61.8,48.6,Execution,Ongoing,IA-AP-005,demo://photos/W-002800/2,17.030174,79.418746,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002800-03,W-002800,2025-12-02,39.5,61.8,73.0,Execution,Ongoing,IA-AP-005,demo://photos/W-002800/3,17.030174,79.418746,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002800-04,W-002800,2026-02-08,62.0,61.8,97.5,Execution,Ongoing,IA-AP-005,demo://photos/W-002800/4,17.030174,79.418746,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002800-05,W-002800,2026-04-17,72.8,101.8,100.0,Execution,Ongoing,IA-AP-005,demo://photos/W-002800/5,17.030174,79.418746,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002800-06,W-002800,2026-06-24,85.7,101.8,100.0,Finishing,Ongoing,IA-AP-005,demo://photos/W-002800/6,17.030174,79.418746,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002800-07,W-002800,2026-08-31,100.0,101.8,100.0,Completed,Completed,IA-AP-005,demo://photos/W-002800/7,17.030174,79.418746,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002801-01,W-002801,2026-06-06,16.7,0.0,13.3,Execution,Ongoing,IA-RJ-006,demo://photos/W-002801/1,27.905541,75.624147,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002801-02,W-002801,2026-07-19,35.6,35.6,26.5,Execution,Ongoing,IA-RJ-006,demo://photos/W-002801/2,27.905541,75.624147,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002801-03,W-002801,2026-08-31,53.2,50.1,39.8,Execution,Ongoing,IA-RJ-006,demo://photos/W-002801/3,27.905541,75.624147,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002802-01,W-002802,2024-07-27,20.0,35.2,46.3,Execution,Ongoing,IA-KA-002,demo://photos/W-002802/1,14.194836,77.168525,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002802-02,W-002802,2024-12-27,35.6,35.2,93.0,Execution,Ongoing,IA-KA-002,demo://photos/W-002802/2,14.194836,77.168525,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002802-03,W-002802,2025-05-29,48.6,87.5,100.0,Execution,Ongoing,IA-KA-002,demo://photos/W-002802/3,14.194836,77.168525,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002802-04,W-002802,2025-10-29,59.7,87.5,100.0,Execution,Ongoing,IA-KA-002,demo://photos/W-002802/4,14.194836,77.168525,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002802-05,W-002802,2026-03-31,74.5,87.5,100.0,Execution,Ongoing,IA-KA-002,demo://photos/W-002802/5,14.194836,77.168525,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002802-06,W-002802,2026-08-31,92.0,87.5,100.0,Finishing,Ongoing,IA-KA-002,demo://photos/W-002802/6,14.194836,77.168525,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002804-01,W-002804,2026-04-27,31.3,12.6,24.5,Execution,Ongoing,IA-MH-001,demo://photos/W-002804/1,18.702622,76.793763,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002804-02,W-002804,2026-06-29,49.6,40.1,49.4,Execution,Ongoing,IA-MH-001,demo://photos/W-002804/2,18.702622,76.793763,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002804-03,W-002804,2026-08-31,70.3,75.3,74.3,Execution,Ongoing,IA-MH-001,demo://photos/W-002804/3,18.702622,76.793763,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002805-01,W-002805,2024-02-18,19.3,97.6,78.3,Execution,Ongoing,IA-MH-005,demo://photos/W-002805/1,19.587073,75.850238,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002805-02,W-002805,2024-08-21,34.3,97.6,100.0,Execution,Ongoing,IA-MH-005,demo://photos/W-002805/2,19.587073,75.850238,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002805-03,W-002805,2025-02-22,48.3,97.6,100.0,Execution,Ongoing,IA-MH-005,demo://photos/W-002805/3,19.587073,75.850238,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002805-04,W-002805,2025-08-26,68.8,97.6,100.0,Execution,Ongoing,IA-MH-005,demo://photos/W-002805/4,19.587073,75.850238,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002805-05,W-002805,2026-02-27,78.8,97.6,100.0,Finishing,Ongoing,IA-MH-005,demo://photos/W-002805/5,19.587073,75.850238,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002805-06,W-002805,2026-08-31,100.0,97.6,100.0,Completed,Completed,IA-MH-005,demo://photos/W-002805/6,19.587073,75.850238,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002806-01,W-002806,2026-02-13,23.4,0.0,20.9,Execution,Ongoing,IA-OD-005,demo://photos/W-002806/1,19.404323,84.483566,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002806-02,W-002806,2026-03-25,41.7,0.0,42.2,Execution,Ongoing,IA-OD-005,demo://photos/W-002806/2,19.404323,84.483566,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002806-03,W-002806,2026-05-04,53.9,53.7,63.6,Execution,Ongoing,IA-OD-005,demo://photos/W-002806/3,19.404323,84.483566,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002806-04,W-002806,2026-06-12,72.7,53.7,84.5,Execution,Ongoing,IA-OD-005,demo://photos/W-002806/4,19.404323,84.483566,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002806-05,W-002806,2026-07-22,87.3,107.6,100.0,Finishing,Ongoing,IA-OD-005,demo://photos/W-002806/5,19.404323,84.483566,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002806-06,W-002806,2026-08-31,100.0,107.6,100.0,Completed,Completed,IA-OD-005,demo://photos/W-002806/6,19.404323,84.483566,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002807-01,W-002807,2025-05-26,12.0,0.0,25.6,Execution,Ongoing,IA-RJ-005,demo://photos/W-002807/1,27.880042,74.363894,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002807-02,W-002807,2025-07-31,27.1,26.3,51.6,Execution,Ongoing,IA-RJ-005,demo://photos/W-002807/2,27.880042,74.363894,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002807-03,W-002807,2025-10-05,36.8,93.6,77.6,Execution,Ongoing,IA-RJ-005,demo://photos/W-002807/3,27.880042,74.363894,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002807-04,W-002807,2025-12-10,45.8,126.0,100.0,Execution,Ongoing,IA-RJ-005,demo://photos/W-002807/4,27.880042,74.363894,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002807-05,W-002807,2026-02-14,64.7,126.0,100.0,Execution,Ongoing,IA-RJ-005,demo://photos/W-002807/5,27.880042,74.363894,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002807-06,W-002807,2026-04-21,77.3,126.0,100.0,Finishing,Ongoing,IA-RJ-005,demo://photos/W-002807/6,27.880042,74.363894,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002807-07,W-002807,2026-06-26,87.9,126.0,100.0,Finishing,Ongoing,IA-RJ-005,demo://photos/W-002807/7,27.880042,74.363894,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002807-08,W-002807,2026-08-31,100.0,126.0,100.0,Completed,Completed,IA-RJ-005,demo://photos/W-002807/8,27.880042,74.363894,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002808-01,W-002808,2024-08-03,19.3,14.2,46.0,Execution,Ongoing,IA-MH-003,demo://photos/W-002808/1,20.345587,75.77796,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002808-02,W-002808,2025-01-02,21.8,79.8,92.4,Execution,Ongoing,IA-MH-003,demo://photos/W-002808/2,20.345587,75.77796,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002808-03,W-002808,2025-06-02,47.0,88.4,100.0,Execution,Ongoing,IA-MH-003,demo://photos/W-002808/3,20.345587,75.77796,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002808-04,W-002808,2025-11-01,65.6,88.4,100.0,Execution,Ongoing,IA-MH-003,demo://photos/W-002808/4,20.345587,75.77796,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002808-05,W-002808,2026-04-01,80.5,88.4,100.0,Finishing,Ongoing,IA-MH-003,demo://photos/W-002808/5,20.345587,75.77796,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002808-06,W-002808,2026-08-31,100.0,88.4,100.0,Completed,Completed,IA-MH-003,demo://photos/W-002808/6,20.345587,75.77796,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002809-01,W-002809,2025-02-17,22.9,0.0,38.8,Execution,Ongoing,IA-KA-002,demo://photos/W-002809/1,15.361253,77.430176,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002809-02,W-002809,2025-07-07,41.9,66.2,77.9,Execution,Ongoing,IA-KA-002,demo://photos/W-002809/2,15.361253,77.430176,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002809-03,W-002809,2025-11-24,58.7,98.7,100.0,Execution,Ongoing,IA-KA-002,demo://photos/W-002809/3,15.361253,77.430176,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002809-04,W-002809,2026-04-13,78.9,98.7,100.0,Finishing,Ongoing,IA-KA-002,demo://photos/W-002809/4,15.361253,77.430176,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002809-05,W-002809,2026-08-31,100.0,98.7,100.0,Completed,Completed,IA-KA-002,demo://photos/W-002809/5,15.361253,77.430176,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002810-01,W-002810,2025-01-16,10.7,39.3,33.0,Execution,Ongoing,IA-AP-003,demo://photos/W-002810/1,15.919804,80.137827,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002810-02,W-002810,2025-05-14,36.0,39.3,65.9,Execution,Ongoing,IA-AP-003,demo://photos/W-002810/2,15.919804,80.137827,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002810-03,W-002810,2025-09-10,45.4,59.3,99.2,Execution,Ongoing,IA-AP-003,demo://photos/W-002810/3,15.919804,80.137827,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002810-04,W-002810,2026-01-06,68.8,90.5,100.0,Execution,Ongoing,IA-AP-003,demo://photos/W-002810/4,15.919804,80.137827,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002810-05,W-002810,2026-05-04,83.9,90.5,100.0,Finishing,Ongoing,IA-AP-003,demo://photos/W-002810/5,15.919804,80.137827,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002810-06,W-002810,2026-08-31,100.0,90.5,100.0,Completed,Completed,IA-AP-003,demo://photos/W-002810/6,15.919804,80.137827,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002811-01,W-002811,2024-02-05,18.2,0.0,51.2,Execution,Ongoing,IA-TS-005,demo://photos/W-002811/1,17.033927,79.259355,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002811-02,W-002811,2024-08-11,35.3,53.4,100.0,Execution,Ongoing,IA-TS-005,demo://photos/W-002811/2,17.033927,79.259355,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002811-03,W-002811,2025-02-14,51.7,92.9,100.0,Execution,Ongoing,IA-TS-005,demo://photos/W-002811/3,17.033927,79.259355,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002811-04,W-002811,2025-08-21,66.8,92.9,100.0,Execution,Ongoing,IA-TS-005,demo://photos/W-002811/4,17.033927,79.259355,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002811-05,W-002811,2026-02-24,86.7,92.9,100.0,Finishing,Ongoing,IA-TS-005,demo://photos/W-002811/5,17.033927,79.259355,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002811-06,W-002811,2026-08-31,100.0,92.9,100.0,Completed,Completed,IA-TS-005,demo://photos/W-002811/6,17.033927,79.259355,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002812-01,W-002812,2025-08-30,35.9,47.5,59.1,Execution,Ongoing,IA-AP-004,demo://photos/W-002812/1,16.738698,79.83672,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002812-02,W-002812,2026-03-01,69.5,106.8,100.0,Execution,Ongoing,IA-AP-004,demo://photos/W-002812/2,16.738698,79.83672,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002812-03,W-002812,2026-08-31,100.0,106.8,100.0,Completed,Completed,IA-AP-004,demo://photos/W-002812/3,16.738698,79.83672,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002813-01,W-002813,2025-07-01,20.4,0.0,51.3,Execution,Ongoing,IA-MH-002,demo://photos/W-002813/1,18.850464,75.299212,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002813-02,W-002813,2025-11-20,49.2,102.5,100.0,Execution,Ongoing,IA-MH-002,demo://photos/W-002813/2,18.850464,75.299212,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002813-03,W-002813,2026-04-11,82.5,102.5,100.0,Finishing,Ongoing,IA-MH-002,demo://photos/W-002813/3,18.850464,75.299212,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002813-04,W-002813,2026-08-31,100.0,102.5,100.0,Completed,Completed,IA-MH-002,demo://photos/W-002813/4,18.850464,75.299212,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002814-01,W-002814,2024-07-04,26.3,58.5,100.0,Execution,Ongoing,IA-AP-002,demo://photos/W-002814/1,15.388734,79.729898,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002814-02,W-002814,2025-03-24,47.5,104.5,100.0,Execution,Ongoing,IA-AP-002,demo://photos/W-002814/2,15.388734,79.729898,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002814-03,W-002814,2025-12-11,73.4,104.5,100.0,Execution,Ongoing,IA-AP-002,demo://photos/W-002814/3,15.388734,79.729898,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002814-04,W-002814,2026-08-31,100.0,104.5,100.0,Completed,Completed,IA-AP-002,demo://photos/W-002814/4,15.388734,79.729898,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002815-01,W-002815,2026-08-31,0.0,0.0,0.0,Execution,Sanctioned - Not Started,IA-AP-002,demo://photos/W-002815/1,15.678674,80.433833,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002816-01,W-002816,2024-06-20,12.8,45.1,87.0,Execution,Ongoing,IA-AP-002,demo://photos/W-002816/1,16.600216,81.393493,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002816-02,W-002816,2024-11-27,35.9,143.9,100.0,Execution,Ongoing,IA-AP-002,demo://photos/W-002816/2,16.600216,81.393493,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002816-03,W-002816,2025-05-07,43.7,143.9,100.0,Execution,Ongoing,IA-AP-002,demo://photos/W-002816/3,16.600216,81.393493,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002816-04,W-002816,2025-10-14,67.8,143.9,100.0,Execution,Ongoing,IA-AP-002,demo://photos/W-002816/4,16.600216,81.393493,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002816-05,W-002816,2026-03-23,80.4,143.9,100.0,Finishing,Ongoing,IA-AP-002,demo://photos/W-002816/5,16.600216,81.393493,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002816-06,W-002816,2026-08-31,100.0,143.9,100.0,Completed,Completed,IA-AP-002,demo://photos/W-002816/6,16.600216,81.393493,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002817-01,W-002817,2024-04-11,15.5,38.6,63.9,Execution,Ongoing,IA-KA-006,demo://photos/W-002817/1,15.052565,77.439446,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002817-02,W-002817,2024-08-14,27.6,130.6,100.0,Execution,Ongoing,IA-KA-006,demo://photos/W-002817/2,15.052565,77.439446,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002817-03,W-002817,2024-12-16,39.6,158.4,100.0,Execution,Ongoing,IA-KA-006,demo://photos/W-002817/3,15.052565,77.439446,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002817-04,W-002817,2025-04-20,44.9,158.4,100.0,Execution,Ongoing,IA-KA-006,demo://photos/W-002817/4,15.052565,77.439446,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002817-05,W-002817,2025-08-22,58.1,158.4,100.0,Execution,Ongoing,IA-KA-006,demo://photos/W-002817/5,15.052565,77.439446,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002817-06,W-002817,2025-12-25,65.9,158.4,100.0,Execution,Ongoing,IA-KA-006,demo://photos/W-002817/6,15.052565,77.439446,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002817-07,W-002817,2026-04-28,91.6,158.4,100.0,Finishing,Ongoing,IA-KA-006,demo://photos/W-002817/7,15.052565,77.439446,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002817-08,W-002817,2026-08-31,100.0,158.4,100.0,Completed,Completed,IA-KA-006,demo://photos/W-002817/8,15.052565,77.439446,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002818-01,W-002818,2026-07-13,17.0,0.0,13.1,Execution,Ongoing,IA-OD-003,demo://photos/W-002818/1,20.279713,83.356475,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002818-02,W-002818,2026-08-06,26.3,8.8,26.2,Execution,Ongoing,IA-OD-003,demo://photos/W-002818/2,20.279713,83.356475,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002818-03,W-002818,2026-08-31,39.3,37.5,39.9,Execution,Ongoing,IA-OD-003,demo://photos/W-002818/3,20.279713,83.356475,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002819-01,W-002819,2024-07-28,38.0,101.6,100.0,Execution,Ongoing,IA-OD-006,demo://photos/W-002819/1,21.456972,84.392331,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002819-02,W-002819,2025-08-14,63.9,101.6,100.0,Execution,Ongoing,IA-OD-006,demo://photos/W-002819/2,21.456972,84.392331,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002819-03,W-002819,2026-08-31,100.0,101.6,100.0,Completed,Completed,IA-OD-006,demo://photos/W-002819/3,21.456972,84.392331,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002820-01,W-002820,2024-01-28,22.5,86.9,65.6,Execution,Ongoing,IA-MH-002,demo://photos/W-002820/1,18.761932,75.42611,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002820-02,W-002820,2024-08-04,35.1,86.9,100.0,Execution,Ongoing,IA-MH-002,demo://photos/W-002820/2,18.761932,75.42611,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002820-03,W-002820,2025-02-09,48.4,105.0,100.0,Execution,Ongoing,IA-MH-002,demo://photos/W-002820/3,18.761932,75.42611,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002820-04,W-002820,2025-08-17,68.3,105.0,100.0,Execution,Ongoing,IA-MH-002,demo://photos/W-002820/4,18.761932,75.42611,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002820-05,W-002820,2026-02-22,88.6,105.0,100.0,Finishing,Ongoing,IA-MH-002,demo://photos/W-002820/5,18.761932,75.42611,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002820-06,W-002820,2026-08-31,100.0,105.0,100.0,Completed,Completed,IA-MH-002,demo://photos/W-002820/6,18.761932,75.42611,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002821-01,W-002821,2026-02-28,31.2,0.0,44.4,Execution,Ongoing,IA-AP-006,demo://photos/W-002821/1,16.220989,79.515763,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002821-02,W-002821,2026-05-31,62.7,18.7,89.3,Execution,Ongoing,IA-AP-006,demo://photos/W-002821/2,16.220989,79.515763,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002821-03,W-002821,2026-08-31,100.0,94.4,100.0,Completed,Completed,IA-AP-006,demo://photos/W-002821/3,16.220989,79.515763,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002822-01,W-002822,2025-02-18,16.8,51.5,32.1,Execution,Ongoing,IA-AP-004,demo://photos/W-002822/1,15.831509,80.5491,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002822-02,W-002822,2025-05-22,25.6,51.5,64.1,Execution,Ongoing,IA-AP-004,demo://photos/W-002822/2,15.831509,80.5491,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002822-03,W-002822,2025-08-23,42.3,51.5,96.2,Execution,Ongoing,IA-AP-004,demo://photos/W-002822/3,15.831509,80.5491,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-002822-04,W-002822,2025-11-24,59.2,51.5,100.0,Execution,Ongoing,IA-AP-004,demo://photos/W-002822/4,15.831509,80.5491,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
